representation,model,fit,held_out_iso3,fold,n_train,matrix_columns,matrix_rank,feature_identified,column,coefficient
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,station_density,-0.0016715097134825147
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,climate_zone=B,0.01704936583243153
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,climate_zone=C,-0.02034055814111907
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,climate_zone=D,-0.007001298064868116
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,climate_zone=E,-0.09213980006895425
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,hemisphere=S,-0.030313204845093387
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,spatial_block=Asia,-0.05483828050691553
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,spatial_block=Europe,-0.06704650229793492
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,spatial_block=North America,-0.09370464236873195
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,spatial_block=Oceania,-0.06027589384181233
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,spatial_block=South America,-0.06327770692000582
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,income_group=Low-income countries,0.020882615068371642
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,income_group=Lower-middle-income countries,-0.0016747671148725173
primary_total_co2,M0star,primary_training,EGY,13,137,20,20,,income_group=Upper-middle-income countries,-0.012785078421540181
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,intercept,0.2799129991263371
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,cum_co2_total,0.018002517410394346
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,abs_latitude,0.0008848709818835005
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,elevation,-1.5986090874086338e-06
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,continentality,4.5892352226735314e-05
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,population,-0.0171539467785424
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,station_density,-0.0016779908364073382
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,climate_zone=B,0.0025230209053164324
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,climate_zone=C,-0.02331010319941118
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,climate_zone=D,-0.007812703512262783
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,climate_zone=E,-0.09227116944478424
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,hemisphere=S,-0.029716940337198558
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,spatial_block=Asia,-0.056257835142772
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,spatial_block=Europe,-0.06500146773385622
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,spatial_block=North America,-0.09750858264194061
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,spatial_block=Oceania,-0.05926489327074222
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,spatial_block=South America,-0.06710561788158077
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,income_group=Low-income countries,0.0007203375070604618
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,income_group=Lower-middle-income countries,-0.010864659979584678
primary_total_co2,M0star,primary_training,GNQ,14,145,20,20,,income_group=Upper-middle-income countries,-0.014082003826936019
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,intercept,0.22941160851013637
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,cum_co2_total,0.015115335329558544
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,abs_latitude,0.0011496961908995338
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,elevation,-1.3244646394887305e-06
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,continentality,4.150659980088738e-05
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,population,-0.009877686973158129
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,station_density,-0.0015870353209794315
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,climate_zone=B,0.01004365031835046
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,climate_zone=C,-0.023666431699968814
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,climate_zone=D,-0.005840349958940521
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,climate_zone=E,-0.08972892771748031
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,hemisphere=S,-0.030016247726471122
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,spatial_block=Asia,-0.06080119088929611
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,spatial_block=Europe,-0.06793816533920537
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,spatial_block=North America,-0.09476222684284626
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,spatial_block=Oceania,-0.057378548517717794
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,spatial_block=South America,-0.06447554209076914
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,income_group=Low-income countries,0.0002571999189882588
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,income_group=Lower-middle-income countries,-0.009149827161674735
primary_total_co2,M0star,primary_training,ERI,15,143,20,20,,income_group=Upper-middle-income countries,-0.01509718581373266
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,intercept,0.24366540446337856
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,cum_co2_total,0.014549688634938149
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,abs_latitude,0.0010846913365057103
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,elevation,-2.501152807892619e-06
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,continentality,4.534001436506468e-05
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,population,-0.012068612782429525
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,station_density,-0.0015629587826148528
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,climate_zone=B,0.007233679440266345
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,climate_zone=C,-0.020939389874448763
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,climate_zone=D,-0.004728740501401835
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,climate_zone=E,-0.09050386098175749
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,hemisphere=S,-0.02948599620586325
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,spatial_block=Asia,-0.05500156055046415
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,spatial_block=Europe,-0.06402092729525563
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,spatial_block=North America,-0.0913969327754494
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,spatial_block=Oceania,-0.054688881437989875
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,spatial_block=South America,-0.06100967460260616
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,income_group=Low-income countries,0.0022918210136598292
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,income_group=Lower-middle-income countries,-0.011471780216133947
primary_total_co2,M0star,primary_training,ETH,16,141,20,20,,income_group=Upper-middle-income countries,-0.014873722588914324
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,intercept,0.27673076353174475
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,cum_co2_total,0.017016909278144535
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,abs_latitude,0.0010001812571969434
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,elevation,-5.084999922014022e-07
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,continentality,4.606133518460873e-05
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,population,-0.01642101798385691
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,station_density,-0.0015349114354063556
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,climate_zone=B,0.0008543776873025844
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,climate_zone=C,-0.02761067883293306
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,climate_zone=D,-0.012238523100620825
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,climate_zone=E,-0.09853366501304461
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,hemisphere=S,-0.032158713454399655
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,spatial_block=Asia,-0.05640572870765238
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,spatial_block=Europe,-0.06520963872180886
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,spatial_block=North America,-0.097455881962588
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,spatial_block=Oceania,-0.05505450888446251
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,spatial_block=South America,-0.0651558184005688
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,income_group=Low-income countries,-0.0005376084835392072
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,income_group=Lower-middle-income countries,-0.013013519689008737
primary_total_co2,M0star,primary_training,GAB,17,143,20,20,,income_group=Upper-middle-income countries,-0.014547337590835232
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,intercept,0.24576222544411072
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,cum_co2_total,0.016123203152150645
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,abs_latitude,0.001057223927051091
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,elevation,-5.221721828904446e-07
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,continentality,4.055763283497105e-05
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,population,-0.01367285252552409
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,station_density,-0.0017189964808226313
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,climate_zone=B,0.007129386503476534
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,climate_zone=C,-0.02178324325766468
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,climate_zone=D,-0.006198601278648272
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,climate_zone=E,-0.0918456458464688
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,hemisphere=S,-0.02338485294727989
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,spatial_block=Asia,-0.048830074315440765
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,spatial_block=Europe,-0.05744032022247879
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,spatial_block=North America,-0.08609738915703724
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,spatial_block=Oceania,-0.05565526283205716
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,spatial_block=South America,-0.061018917496358786
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,income_group=Low-income countries,0.005518654458872534
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,income_group=Lower-middle-income countries,-0.009107244831493739
primary_total_co2,M0star,primary_training,GHA,18,142,20,20,,income_group=Upper-middle-income countries,-0.013780068950122976
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,intercept,0.24411665087838202
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,cum_co2_total,0.019281066623481263
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,abs_latitude,0.0010119730917751988
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,elevation,1.4509459626489043e-06
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,continentality,4.3796710794849335e-05
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,population,-0.015378041940807927
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,station_density,-0.0017308688071301192
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,climate_zone=B,0.0032726089611861305
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,climate_zone=C,-0.023885944744719657
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,climate_zone=D,-0.009280525417669426
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,climate_zone=E,-0.09105525777811924
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,hemisphere=S,-0.01882320796077835
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,spatial_block=Asia,-0.04362957218445507
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,spatial_block=Europe,-0.0515474817894732
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,spatial_block=North America,-0.08065864683627169
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,spatial_block=Oceania,-0.05382631823160615
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,spatial_block=South America,-0.060481853136199124
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,income_group=Low-income countries,0.006164269620743335
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,income_group=Lower-middle-income countries,-0.00930270364009457
primary_total_co2,M0star,primary_training,GIN,19,142,20,20,,income_group=Upper-middle-income countries,-0.013238147388852973
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,intercept,0.25069781711442946
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,cum_co2_total,0.02014882123550251
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,abs_latitude,0.0010094884875918246
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,elevation,1.5199623820062833e-06
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,continentality,4.308685810121527e-05
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,population,-0.016313293450982848
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,station_density,-0.0017495948277893671
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,climate_zone=B,0.0016985253622097216
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,climate_zone=C,-0.02471677407092686
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,climate_zone=D,-0.010116060796966312
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,climate_zone=E,-0.09204532159160354
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,hemisphere=S,-0.020432712838794585
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,spatial_block=Asia,-0.04534041644785962
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,spatial_block=Europe,-0.053619540903599286
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,spatial_block=North America,-0.08296902739491091
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,spatial_block=Oceania,-0.05466423263535135
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,spatial_block=South America,-0.06111877587846242
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,income_group=Low-income countries,0.0079374133208319
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,income_group=Lower-middle-income countries,-0.008392265332540162
primary_total_co2,M0star,primary_training,GNB,20,145,20,20,,income_group=Upper-middle-income countries,-0.013274993986014207
primary_total_co2,M0star,primary_training,KEN,21,142,20,20,,intercept,0.25583220982557003
primary_total_co2,M0star,primary_training,KEN,21,142,20,20,,cum_co2_total,0.01798497078208814
primary_total_co2,M0star,primary_training,KEN,21,142,20,20,,abs_latitude,0.0010072708690658314
primary_total_co2,M0star,primary_training,KEN,21,142,20,20,,elevation,-4.020642098095455e-06
primary_total_co2,M0star,primary_training,KEN,21,142,20,20,,continentality,4.1817199505856195e-05
primary_total_co2,M0star,primary_training,KEN,21,142,20,20,,population,-0.015972510412425946
primary_total_co2,M0star,primary_training,KEN,21,142,20,20,,station_density,-0.0016036890624660783
