weights,protocol,fit,n_train,n_test,training_boundary_ties,row_sums_exactly_one,logdet_sign_positive_on_grid,logdet_finite_on_grid,spectral_radius,min_real_eigenvalue,training_first_neighbour_km_median,training_eighth_neighbour_km_median,training_eighth_neighbour_km_max,structural_pass,failure,attachment_boundary_ties,attachment_first_km_min,attachment_eighth_km_max,attachment_weights_sum_one
land,buffer_territory_1000km,TWN,145,1,0,True,True,True,0.9999999999999979,-0.3217824859838555,470.7601656300599,1432.8236322949376,9667.748021060428,True,,0.0,1857.0724422610729,3091.5597087271276,True
land,buffer_territory_1000km,TJK,141,1,0,True,True,True,1.0000000000000002,-0.31076816836300714,453.31734085965616,1432.8236322949376,9213.028207715477,True,,0.0,2004.0834945727208,2526.972528115981,True
land,buffer_territory_1000km,THA,141,1,0,True,True,True,1.0000000000000018,-0.32772978516617807,456.62574778596445,1418.5487897103092,9790.746894645757,True,,0.0,2325.0776615970885,3965.2545538221384,True
land,buffer_territory_1000km,TUR,116,1,0,True,True,True,0.9999999999999979,-0.29691289534811666,532.5835536921303,1689.9683619075508,9213.028207715477,True,,0.0,1679.9878218845279,2313.1821705760053,True
land,buffer_territory_1000km,TKM,135,1,0,True,True,True,1.0000000000000042,-0.31009333329215216,456.62574778596445,1491.2005147497016,9213.028207715477,True,,0.0,1706.1082946814745,2336.915302905699,True
land,buffer_territory_1000km,ARE,142,1,0,True,True,True,0.9999999999999999,-0.3102799724341223,458.6210876913442,1450.4997068888222,9213.028207715477,True,,0.0,1752.2000130378476,2038.9643170539507,True
land,buffer_territory_1000km,UZB,137,1,0,True,True,True,0.9999999999999996,-0.31022125408680296,456.62574778596445,1444.2006317897303,9213.028207715477,True,,0.0,1980.5430384833114,2582.512418522966,True
land,buffer_territory_1000km,VNM,139,1,0,True,True,True,0.9999999999999998,-0.3278796683972734,455.47246562923635,1413.849226685314,10794.409689373617,True,,0.0,2679.816088270322,4501.752392537318,True
land,buffer_territory_1000km,YEM,138,1,0,True,True,True,0.9999999999999983,-0.3262464289644618,455.47246562923635,1444.3597370210075,9213.028207715477,True,,0.0,1953.7143824049388,2705.0932584459297,True
land,buffer_territory_1000km,ALB,125,1,0,True,True,True,1.0000000000000042,-0.30868781742098195,523.3271202565203,1624.821253273497,9213.028207715477,True,,0.0,1346.2213745701642,1747.1058778814665,True
land,buffer_territory_1000km,AUT,118,1,0,True,True,True,1.0000000000000084,-0.31563703871794446,606.035823342205,1647.333973229398,9213.028207715477,True,,0.0,1432.587746222221,2363.684397679566,True
land,buffer_territory_1000km,BLR,126,1,0,True,True,True,1.000000000000002,-0.3207784722091327,536.6241034778278,1624.5970495406427,9213.028207715477,True,,0.0,1408.217131307745,1721.6803225366918,True
land,buffer_territory_1000km,BEL,130,1,0,True,True,True,0.9999999999999982,-0.32543032218364376,508.47211630105164,1571.4244479255017,9213.028207715477,True,,0.0,1381.2463872227324,1623.3799598334338,True
land,buffer_territory_1000km,BIH,125,1,0,True,True,True,1.0000000000000036,-0.31327099890112986,541.7447461123847,1657.5358404495967,9213.028207715477,True,,0.0,1318.0528988565204,1894.6448668362607,True
land,buffer_territory_1000km,BGR,124,1,0,True,True,True,1.0000000000000033,-0.3945114996206793,536.6241034778278,1633.5333963058736,9213.028207715477,True,,0.0,1338.5030339853731,1771.7471206762812,True
land,buffer_territory_1000km,HRV,119,1,0,True,True,True,0.9999999999999997,-0.3243236276130985,550.5593326684286,1653.117392632294,9213.028207715477,True,,0.0,1492.6637201869448,2166.2884962754006,True
land,buffer_territory_1000km,CYP,132,1,0,True,True,True,0.999999999999999,-0.2987417015271876,480.0622088713602,1560.207171694409,9213.028207715477,True,,0.0,1248.9973129731588,1800.147201669996,True
land,buffer_territory_1000km,CZE,119,1,0,True,True,True,1.0000000000000007,-0.3215501882782735,616.249247691313,1641.5505538265022,9213.028207715477,True,,0.0,1675.8015032211501,2401.2407079866566,True
land,buffer_territory_1000km,DNK,124,1,0,True,True,True,1.0000000000000009,-0.32273959431496957,546.1520393904067,1597.0173142498033,9213.028207715477,True,,0.0,1410.143714669934,2094.1186452330653,True
land,buffer_territory_1000km,EST,136,1,0,True,True,True,0.9999999999999989,-0.3202688705777666,480.0622088713602,1547.4667871827655,9213.028207715477,True,,0.0,1336.1447489375773,1684.5509428335004,True
land,buffer_territory_1000km,FIN,139,1,0,True,True,True,1.0000000000000004,-0.32056724642059675,479.0782142318579,1525.082616167338,9213.028207715477,True,,0.0,1713.7656011361348,1969.0414885285713,True
land,buffer_territory_1000km,FRA,119,1,0,True,True,True,0.999999999999997,-0.30872982867956555,536.6241034778278,1627.273751048704,9213.028207715477,True,,0.0,1783.447920060607,2426.64715707217,True
land,buffer_territory_1000km,DEU,116,1,0,True,True,True,1.0000000000000007,-0.3231493902844077,603.8246581241604,1633.5333963058736,9213.028207715477,True,,0.0,1882.3682265956381,2682.5405863985384,True
land,buffer_territory_1000km,GRC,118,1,0,True,True,True,0.9999999999999988,-0.3061061746322855,525.9350620814765,1695.1691812535423,9213.028207715477,True,,0.0,1571.8087746113222,2075.819692176994,True
land,buffer_territory_1000km,HUN,121,1,0,True,True,True,0.9999999999999954,-0.3120394875407844,597.9895697360994,1657.5358404495967,9213.028207715477,True,,0.0,1336.1447489375773,2015.4565392928394,True
land,buffer_territory_1000km,ISL,147,1,0,True,True,True,1.0000000000000013,-0.3200465296360878,476.71944599541894,1470.1629597670772,9213.028207715477,True,,0.0,1751.587876292036,2429.4199767228074,True
land,buffer_territory_1000km,IRL,141,1,0,True,True,True,1.0000000000000036,-0.320018968238152,479.0782142318579,1502.7936087095948,9213.028207715477,True,,0.0,1375.6856865842012,1968.7992396679956,True
land,buffer_territory_1000km,ITA,117,1,0,True,True,True,0.9999999999999991,-0.3088902588102713,550.5593326684286,1641.5505538265022,9213.028207715477,True,,0.0,1685.7848522011072,2314.7524570712467,True
land,buffer_territory_1000km,LVA,132,1,0,True,True,True,0.9999999999999992,-0.3289656984406682,493.1209161818551,1560.207171694409,9213.028207715477,True,,0.0,1374.9223015060734,1622.3104277238392,True
land,buffer_territory_1000km,LTU,129,1,0,True,True,True,1.0000000000000016,-0.3362457899156799,523.3271202565203,1575.7106235662,9213.028207715477,True,,0.0,1318.0528988565204,1685.7848522011072,True
land,buffer_territory_1000km,MKD,127,1,0,True,True,True,1.000000000000002,-0.30602874927952506,528.5430039064328,1624.821253273497,9213.028207715477,True,,0.0,1248.9973129731588,1711.1817054170324,True
land,buffer_territory_1000km,MDA,125,1,0,True,True,True,1.000000000000009,-0.33066575374037965,536.6241034778278,1627.273751048704,9213.028207715477,True,,0.0,1414.0310795555622,1735.1159878792248,True
land,buffer_territory_1000km,MNE,126,1,0,True,True,True,1.0000000000000022,-0.30594360169517243,532.5835536921303,1626.0475021611005,9213.028207715477,True,,0.0,1418.295951173396,1823.1620630064929,True
land,buffer_territory_1000km,NLD,128,1,0,True,True,True,0.9999999999999939,-0.32439288453932774,539.1844247951062,1586.2321689592268,9213.028207715477,True,,0.0,1413.2093168643019,1735.1159878792248,True
land,buffer_territory_1000km,NOR,133,1,0,True,True,True,0.9999999999999999,-0.3201098149703483,481.0462035108626,1543.8996811072427,9213.028207715477,True,,0.0,1791.437052155006,2201.327573711978,True
land,buffer_territory_1000km,POL,117,1,0,True,True,True,1.0000000000000009,-0.31412879481603057,616.249247691313,1641.5505538265022,9213.028207715477,True,,0.0,1858.4862635770467,2433.7477574845093,True
land,buffer_territory_1000km,PRT,144,1,0,True,True,True,1.000000000000005,-0.31927000960620633,465.6882966133919,1473.8405431375306,9213.028207715477,True,,0.0,1583.0974117545059,2240.6640471617798,True
land,buffer_territory_1000km,ROU,121,1,0,True,True,True,1.0000000000000004,-0.3420116221746225,597.9895697360994,1689.5044835691644,9213.028207715477,True,,0.0,1431.3377658711893,1824.761081680702,True
land,buffer_territory_1000km,RUS,107,1,0,True,True,True,1.0000000000000024,-0.33511872302004914,593.5672393000098,1751.8488000919697,9213.028207715477,True,,0.0,3490.025135154586,5026.6419075029735,True
land,buffer_territory_1000km,SRB,124,1,0,True,True,True,0.9999999999999959,-0.31324982807345625,536.6241034778278,1647.333973229398,9213.028207715477,True,,0.0,1410.597616810298,1837.1717111249118,True
land,buffer_territory_1000km,SVK,120,1,0,True,True,True,0.9999999999999982,-0.31194230555190194,615.1656623198119,1655.3266165409455,9213.028207715477,True,,0.0,1677.718039924554,2121.9653217147566,True
land,buffer_territory_1000km,SVN,120,1,0,True,True,True,0.9999999999999978,-0.3152438612982382,572.0632859842192,1655.3266165409455,9213.028207715477,True,,0.0,1374.9223015060734,2134.9081843099507,True
land,buffer_territory_1000km,ESP,132,1,0,True,True,True,1.0000000000000009,-0.3087083787210312,474.28949690799504,1547.4667871827655,9213.028207715477,True,,0.0,1872.474639510115,2121.9653217147566,True
land,buffer_territory_1000km,SWE,126,1,0,True,True,True,1.0000000000000007,-0.33664197661440487,546.1520393904067,1597.0173142498033,9213.028207715477,True,,0.0,1751.587876292036,2304.131485362474,True
land,buffer_territory_1000km,CHE,124,1,0,True,True,True,0.9999999999999897,-0.32604112387193873,595.7784045180546,1647.333973229398,9213.028207715477,True,,0.0,1375.6856865842012,1796.7715597319623,True
land,buffer_territory_1000km,UKR,114,1,0,True,True,True,0.9999999999999961,-0.3146017341004507,615.1656623198119,1783.3410693489507,9213.028207715477,True,,0.0,1699.8140792323286,2424.508313624356,True
land,buffer_territory_1000km,GBR,134,1,0,True,True,True,1.0000000000000016,-0.3200652122323603,480.0622088713602,1538.8044660482253,9213.028207715477,True,,0.0,1560.070231450683,1882.9702751803934,True
land,buffer_territory_1000km,BHS,140,1,0,True,True,True,1.000000000000001,-0.3202699721512422,476.71944599541894,1441.9907924539311,9213.028207715477,True,,0.0,1738.634942115838,4331.384242250134,True
land,buffer_territory_1000km,CAN,149,1,0,True,True,True,0.9999999999999991,-0.32026997215124287,460.6164275967239,1444.2006317897303,9213.028207715477,True,,0.0,3650.7540567632727,4992.166371732849,True
land,buffer_territory_1000km,CRI,141,1,0,True,True,True,0.9999999999999983,-0.3202699708204838,471.8595478205712,1444.5188422522847,9213.028207715477,True,,0.0,1419.263197993797,3650.3621338681314,True
land,buffer_territory_1000km,CUB,138,1,0,True,True,True,1.0,-0.3202699721512423,477.8988301136384,1436.1431874752577,9213.028207715477,True,,0.0,1419.263197993797,4606.002871623074,True
land,buffer_territory_1000km,DOM,144,1,0,True,True,True,0.9999999999999967,-0.3202699752419144,474.28949690799504,1480.6817372583894,9213.028207715477,True,,0.0,1569.4685748557981,2485.3614620415574,True
land,buffer_territory_1000km,SLV,142,1,0,True,True,True,1.0000000000000004,-0.32026998393214423,479.0782142318579,1457.340901009681,9213.028207715477,True,,0.0,1343.546076445893,3765.1751418753793,True
land,buffer_territory_1000km,GTM,141,1,0,True,True,True,0.9999999999999997,-0.3202699617554978,479.0782142318579,1444.5188422522847,9213.028207715477,True,,0.0,1433.0011783240373,3976.5624256513975,True
land,buffer_territory_1000km,HTI,141,1,0,True,True,True,0.9999999999999989,-0.320270001823885,476.71944599541894,1444.5188422522847,9213.028207715477,True,,0.0,1406.7719446682343,3136.637155967431,True
land,buffer_territory_1000km,HND,138,1,0,True,True,True,1.0000000000000002,-0.32027001457259774,480.0622088713602,1436.1431874752577,9213.028207715477,True,,0.0,1759.9169111292235,5159.595280608302,True
land,buffer_territory_1000km,JAM,138,1,0,True,True,True,0.9999999999999973,-0.3202699092240523,475.46888102621455,1436.1431874752577,9213.028207715477,True,,0.0,1343.546076445893,4982.998748932491,True
land,buffer_territory_1000km,MEX,140,1,0,True,True,True,1.0000000000000016,-0.32026997215124237,479.0782142318579,1441.9907924539311,9213.028207715477,True,,0.0,2916.90122511626,5432.106681993298,True
land,buffer_territory_1000km,NIC,139,1,0,True,True,True,0.999999999999999,-0.3202700314356345,481.0462035108626,1439.4627426555778,9213.028207715477,True,,0.0,1659.9327996123852,4383.748393776338,True
land,buffer_territory_1000km,PAN,140,1,0,True,True,True,1.0000000000000018,-0.32027015349972976,471.3098567253155,1441.9907924539311,9213.028207715477,True,,0.0,1406.7719446682343,3678.761344369347,True
land,buffer_territory_1000km,USA,140,1,0,True,True,True,1.0000000000000018,-0.3200718022612334,474.28949690799504,1441.9907924539311,9213.028207715477,True,,0.0,3816.2837570595543,5709.3555127464015,True
land,buffer_territory_1000km,AUS,147,1,0,True,True,True,0.9999999999999984,-0.3210003934699569,456.62574778596445,1439.4627426555778,4982.998748932491,True,,0.0,4227.213857138119,6544.360623017025,True
land,buffer_territory_1000km,NZL,149,1,0,True,True,True,1.0000000000000016,-0.32090352387177995,460.6164275967239,1444.2006317897303,5121.885544427493,True,,0.0,4699.435731470944,9362.03692412302,True
land,buffer_territory_1000km,PNG,148,1,0,True,True,True,0.9999999999999993,-0.3210003934699567,458.6210876913442,1441.8316872226542,9658.95521137718,True,,0.0,3322.324619559235,5121.885544427493,True
land,buffer_territory_1000km,ARG,144,1,0,True,True,True,0.9999999999999982,-0.32032425158179545,455.47246562923635,1425.6862110026234,9362.03692412302,True,,0.0,4069.2115909632553,5972.4100764275045,True
land,buffer_territory_1000km,BOL,144,1,0,True,True,True,1.0000000000000004,-0.320324251581797,455.47246562923635,1426.0434151443674,9362.03692412302,True,,0.0,2001.8236097527717,3998.6600415581534,True
land,buffer_territory_1000km,BRA,140,1,0,True,True,True,0.9999999999999978,-0.3203242515817959,453.2056603590777,1425.6862110026234,9362.03692412302,True,,0.0,3678.761344369347,4643.803444808026,True
land,buffer_territory_1000km,CHL,145,1,0,True,True,True,0.9999999999999963,-0.3203242515817979,455.47246562923635,1432.8236322949376,9362.03692412302,True,,0.0,1502.6016032806654,5814.811340961493,True
land,buffer_territory_1000km,COL,132,1,0,True,True,True,0.9999999999999991,-0.3203164372713388,471.3098567253155,1416.1990081978115,9213.028207715477,True,,0.0,1923.7767437216828,6590.96521340213,True
land,buffer_territory_1000km,ECU,144,1,0,True,True,True,1.000000000000001,-0.3202699257962788,456.0491067076004,1441.9907924539311,9213.028207715477,True,,0.0,1659.9327996123852,2485.3614620415574,True
land,buffer_territory_1000km,PRY,144,1,0,True,True,True,0.9999999999999982,-0.32032425158179545,455.47246562923635,1425.6862110026234,9362.03692412302,True,,0.0,3062.1652987686666,4939.660031082849,True
land,buffer_territory_1000km,PER,141,1,0,True,True,True,0.9999999999999996,-0.32032425158179656,453.31734085965616,1432.8236322949376,9362.03692412302,True,,0.0,2374.8120605204863,3151.2553230563885,True
land,buffer_territory_1000km,SUR,148,1,0,True,True,True,1.0000000000000007,-0.3202699757798376,458.6210876913442,1441.8316872226542,9213.028207715477,True,,0.0,1923.7767437216828,2780.8161781786657,True
land,buffer_territory_1000km,URY,147,1,0,True,True,True,0.9999999999999999,-0.32026999860470506,456.62574778596445,1439.4627426555778,9213.028207715477,True,,0.0,1502.6016032806654,5259.802241090277,True
land,buffer_territory_1000km,VEN,139,1,0,True,True,True,0.9999999999999997,-0.32026968180001236,460.6164275967239,1439.4627426555778,9213.028207715477,True,,0.0,2010.9124436889442,4268.497168881807,True
land,buffer_centroid_1500km,DZA,145,1,0,True,True,True,0.9999999999999996,-0.32749608585581036,455.47246562923635,1491.2005147497016,9213.028207715477,True,,0.0,1522.9137461516332,2130.2093706208475,True
land,buffer_centroid_1500km,AGO,144,1,0,True,True,True,0.9999999999999982,-0.33278017545923827,465.6882966133919,1538.058254712813,9213.028207715477,True,,0.0,1523.3904400849103,2041.5037984370413,True
land,buffer_centroid_1500km,BEN,139,1,0,True,True,True,0.9999999999999989,-0.33675425369585565,476.71944599541894,1567.1382722848032,9213.028207715477,True,,0.0,1543.8996811072427,2021.5011965232186,True
land,buffer_centroid_1500km,BWA,141,1,0,True,True,True,0.999999999999996,-0.32334047287360623,455.47246562923635,1456.4805715253597,9213.028207715477,True,,0.0,2129.7123742896965,2765.6854212194457,True
