weights,family,representation,protocol,fit,n,p,theta,loglik,sigma2,at_domain_bound,grid_local_maxima,evaluations,columns,beta,training_iso3,levels,latitude_state
station,sem,per_capita,primary_loco,CHN,131,20,0.8581642227856321,310.9798446549273,0.00044269163700949023,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.13640595579164821, 0.005436460292194725, 0.001339528346627161, -4.154132891940127e-06, 2.4393872081954626e-05, 0.004235155320262579, -0.001243413366847267, 0.003977275522936121, -0.00801523302486881, 0.010341408903485443, -0.08185870336394713, 0.001360971289443808, -0.026051773795813863, -0.04622955360486839, -0.05464987511224094, -0.0607881199739797, -0.03263476759129887, -0.003357343041951655, -0.005952783937833394, -0.01228878092131148]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|ARM|AZE|GEO|IDN|IRN|IRQ|ISR|JOR|LBN|MYS|OMN|QAT|SAU|LKA|SYR|TUR|TKM|ARE|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CYP|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,GEO,140,20,0.8156590744213806,325.88644147682936,0.0004964876399097477,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.14416508364578987, 0.019261984331427794, 0.0008996724215705529, -2.5412191503722673e-06, 4.092562530202529e-05, -0.0005094450092012526, -0.0010989433460095836, 0.003977504683016385, -0.01244933188293294, 0.0038788315074699963, -0.0869399690286516, 0.00952666314263222, -0.02403141176912647, -0.034279865257081585, -0.07233979674426262, -0.06466074632435855, -0.0671291875782209, 0.02218591742463676, 0.009655221217385926, -0.003275623620558834]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|BGD|MMR|KHM|CHN|IND|IDN|ISR|JPN|JOR|LAO|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|TWN|TJK|THA|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CYP|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|SRB|SVK|SVN|ESP|SWE|CHE|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,IND,140,20,0.8279277658201788,328.1735644591088,0.0004757026500738845,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.14961931411887786, 0.010034059129355491, 0.0010228525871294027, -3.047035951838341e-06, 3.573896185352866e-05, 0.0027770275320437164, -0.0007660788839950134, 0.0011241009199154627, -0.01493156977936847, -0.0005035116724684764, -0.08716129406284166, 0.001486179845807979, -0.02189561071655081, -0.03728095506048763, -0.07756619473300053, -0.04941835925460739, -0.06572911036226643, 0.0020758311265172964, 0.0006339092481849232, -0.007230731140388426]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|ARM|AZE|KHM|GEO|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MYS|MNG|OMN|PHL|QAT|SAU|KOR|SYR|TWN|TUR|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CYP|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|RUS|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,IDN,142,20,0.8561609955358782,335.05415953736565,0.0004557632179969867,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.12825547181497093, 0.013914517486468077, 0.0016261720825692756, 3.565880068982193e-07, 2.9412588004990546e-05, 0.0023734904507020918, -0.0014325727092818158, 0.0003876703529854465, -0.01393916176181621, -0.006169245154138712, -0.09864086391333662, 0.00534603771581846, -0.03124417356214565, -0.04189091414135928, -0.08476574910189853, -0.10392866021016511, -0.07212461248773613, 0.007751387653950663, -0.0007623238103578288, -0.005670186749518091]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|KHM|CHN|GEO|IRN|IRQ|ISR|JPN|JOR|KAZ|LAO|LBN|MNG|NPL|OMN|PAK|QAT|SAU|KOR|LKA|SYR|TWN|TJK|TUR|TKM|ARE|UZB|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CYP|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|RUS|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|NZL|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,IRN,134,20,0.8098034246745335,315.6371398976454,0.00047113494165651617,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.15247310318503807, 0.014399091530947242, 0.0008365550976026496, -3.0835140448823584e-06, 3.779239764591624e-05, -0.00029648232425230495, -0.0008680147957388369, 0.001085015011897506, -0.009285110774848329, 0.01230958517914612, -0.07980685387396402, 0.006913691607235601, -0.028127346233669092, -0.03742193528137548, -0.0720775690162862, -0.06263397649022934, -0.06444465701349254, 0.01803408204623622, 0.00911526740523486, -0.0026109000632829086]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|BGD|MMR|KHM|CHN|IND|IDN|ISR|JPN|JOR|LAO|LBN|MYS|MNG|NPL|PHL|KOR|LKA|TWN|TJK|THA|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CYP|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,IRQ,136,20,0.8120997066912767,317.42999375177294,0.0004899073309021586,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.1571025648855779, 0.014899902908447093, 0.0010344367698788034, -2.5429066884901733e-06, 3.3814459811265484e-05, -0.0008515884467412084, -0.0009444967770175156, 0.004066890509889969, -0.012816241224455186, 0.001967883918239961, -0.08729267231287427, 0.0072452542808744014, -0.008047556006297588, -0.05180067834286848, -0.07481018857003907, -0.050710997514108104, -0.06633847717462192, 0.017780824664686112, 0.007099340303485971, -0.0038960133464977127]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|BGD|MMR|KHM|CHN|IND|IDN|JPN|KAZ|LAO|MYS|MNG|NPL|OMN|PAK|PHL|KOR|LKA|TWN|TJK|THA|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,ISR,142,20,0.8033940821926795,332.9753242323261,0.00048225746664801926,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.14101290614183276, 0.015291177256086778, 0.0009315617934491911, -2.4525547369861447e-06, 3.267145950051706e-05, 0.0024741651409517936, -0.001024731006785377, 0.005921364532834816, -0.015558780972768475, -0.0027577631268411434, -0.08720206412920349, 0.005961448979861445, -0.03209548291058674, -0.039806481704884135, -0.07581079749270753, -0.06628623839617173, -0.0686996676004576, 0.014326981774342332, 0.0043459226569078305, -0.006236652728651081]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|JPN|KAZ|LAO|MYS|MNG|NPL|OMN|PAK|PHL|QAT|KOR|LKA|TWN|TJK|THA|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|RUS|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,JPN,145,20,0.8444036657153847,341.1002926240443,0.0004652696083036084,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.15766871973612603, 0.012863717417300163, 0.0009205381453864087, -2.1752773083033106e-06, 3.015253410256921e-05, 0.0009006589167414049, -0.0012404244113008215, 0.0041145585361360365, -0.00979998163594588, 0.006232469740046477, -0.08373448779687298, 0.010691232980821799, -0.02483945468376111, -0.04395380960263151, -0.0697118949315689, -0.05712867294241014, -0.06235879306620832, 0.005877205889172798, -0.003008784718041787, -0.007527071093819829]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|GEO|IND|IDN|IRN|IRQ|ISR|JOR|KAZ|LAO|LBN|MYS|MNG|NPL|OMN|PAK|QAT|SAU|LKA|SYR|TJK|THA|TUR|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CYP|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,JOR,142,20,0.8033940821926795,332.9753242323261,0.00048225746664801926,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.14101290614183276, 0.015291177256086778, 0.0009315617934491911, -2.4525547369861447e-06, 3.267145950051706e-05, 0.0024741651409517936, -0.001024731006785377, 0.005921364532834816, -0.015558780972768475, -0.0027577631268411434, -0.08720206412920349, 0.005961448979861445, -0.03209548291058674, -0.039806481704884135, -0.07581079749270753, -0.06628623839617173, -0.0686996676004576, 0.014326981774342332, 0.0043459226569078305, -0.006236652728651081]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|JPN|KAZ|LAO|MYS|MNG|NPL|OMN|PAK|PHL|QAT|KOR|LKA|TWN|TJK|THA|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|RUS|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,KAZ,139,20,0.8596828782141817,337.9526638902365,0.0003928224762481079,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.17780827746459452, 0.007308079284932958, 0.000302470304319339, -7.5152301329889255e-06, 2.269265494299299e-05, 0.001580973462503719, -0.00040223386852322913, -0.0006983272827751521, -0.0027899591964254604, 0.027931663546231705, -0.05913535375695884, 0.005457255147864348, -0.020526588318700308, -0.04791765283812053, -0.06891546078694627, -0.049474671534449316, -0.05618563252380939, 0.00020790579107755547, -0.004516821644557655, -0.012407638593232743]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|ARM|BGD|MMR|KHM|IND|IDN|IRQ|ISR|JPN|JOR|LAO|LBN|MYS|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|THA|TUR|ARE|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CYP|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|SRB|SVK|SVN|ESP|SWE|CHE|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,LAO,145,20,0.8167119260403698,336.21293463604826,0.0005060880743788741,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.14848720045223232, 0.014822569953578155, 0.0009846489160010529, -7.154117381294864e-07, 3.4850531884701816e-05, 0.0006289481356168664, -0.0014107294342777163, 0.003487227251205013, -0.015215750411483275, -0.004084721537805988, -0.0927858497219052, 0.0069598463575488555, -0.02964777152155153, -0.033844729648688746, -0.06435413051364546, -0.06861334868894603, -0.05848193787075487, 0.010713293573846682, 0.0029165683593349555, -0.0047112074042786984]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|EGY|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|GEO|IND|IDN|IRN|IRQ|ISR|JPN|JOR|KAZ|LBN|MYS|MNG|NPL|OMN|PAK|PHL|QAT|SAU|KOR|LKA|SYR|TWN|TJK|TUR|TKM|ARE|UZB|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CYP|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|RUS|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
station,sem,per_capita,primary_loco,LBN,142,20,0.8033940821926795,332.9753242323261,0.00048225746664801926,False,1,261,intercept|cum_co2_per_capita|abs_latitude|elevation|continentality|population|station_density|climate_zone=B|climate_zone=C|climate_zone=D|climate_zone=E|hemisphere=S|spatial_block=Asia|spatial_block=Europe|spatial_block=North America|spatial_block=Oceania|spatial_block=South America|income_group=Low-income countries|income_group=Lower-middle-income countries|income_group=Upper-middle-income countries,"[0.14101290614183276, 0.015291177256086778, 0.0009315617934491911, -2.4525547369861447e-06, 3.267145950051706e-05, 0.0024741651409517936, -0.001024731006785377, 0.005921364532834816, -0.015558780972768475, -0.0027577631268411434, -0.08720206412920349, 0.005961448979861445, -0.03209548291058674, -0.039806481704884135, -0.07581079749270753, -0.06628623839617173, -0.0686996676004576, 0.014326981774342332, 0.0043459226569078305, -0.006236652728651081]",DZA|AGO|BEN|BWA|BFA|BDI|CMR|CAF|TCD|COG|COD|CIV|DJI|GNQ|ERI|ETH|GAB|GHA|GIN|GNB|KEN|LSO|LBR|LBY|MDG|MWI|MLI|MRT|MAR|MOZ|NAM|NER|NGA|RWA|SEN|SLE|SOM|ZAF|SDN|SWZ|TZA|TGO|TUN|UGA|ZMB|ZWE|AFG|ARM|AZE|BGD|MMR|KHM|CHN|GEO|IND|IDN|IRN|JPN|KAZ|LAO|MYS|MNG|NPL|OMN|PAK|PHL|QAT|KOR|LKA|TWN|TJK|THA|TKM|ARE|UZB|VNM|YEM|ALB|AUT|BLR|BEL|BIH|BGR|HRV|CZE|DNK|EST|FIN|FRA|DEU|GRC|HUN|ISL|IRL|ITA|LVA|LTU|MKD|MDA|MNE|NLD|NOR|POL|PRT|ROU|RUS|SRB|SVK|SVN|ESP|SWE|CHE|UKR|GBR|BHS|CAN|CRI|CUB|DOM|SLV|GTM|HTI|HND|JAM|MEX|NIC|PAN|USA|AUS|NZL|PNG|ARG|BOL|BRA|CHL|COL|ECU|PRY|PER|SUR|URY|VEN,"{""climate_zone"": [""A"", ""B"", ""C"", ""D"", ""E""], ""hemisphere"": [""N"", ""S""], ""income_group"": [""High-income countries"", ""Low-income countries"", ""Lower-middle-income countries"", ""Upper-middle-income countries""], ""spatial_block"": [""Africa"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""]}",
