weights,protocol,fit,role,iso3,neighbours
station,primary_loco,SDN,training,TKM,UZB|TJK|AFG|AZE|IRN|KAZ|PAK|ARM
station,primary_loco,SDN,training,ARE,QAT|OMN|IRN|IRQ|AFG|TKM|PAK|AZE
station,primary_loco,SDN,training,UZB,TJK|TKM|AFG|KAZ|PAK|AZE|IRN|RUS
station,primary_loco,SDN,training,VNM,KHM|LAO|THA|MYS|MMR|PHL|TWN|BGD
station,primary_loco,SDN,training,ALB,MNE|MKD|SRB|BIH|GRC|HRV|ITA|BGR
station,primary_loco,SDN,training,AUT,SVN|CZE|HRV|SVK|HUN|DEU|POL|CHE
station,primary_loco,SDN,training,BLR,LTU|LVA|UKR|POL|MDA|EST|SVK|ROU
station,primary_loco,SDN,training,BEL,NLD|DEU|FRA|GBR|CHE|DNK|AUT|IRL
station,primary_loco,SDN,training,BIH,MNE|SRB|HRV|SVN|ALB|MKD|HUN|ITA
station,primary_loco,SDN,training,BGR,ROU|MKD|SRB|MNE|MDA|GRC|ALB|HUN
station,primary_loco,SDN,training,HRV,SVN|BIH|AUT|ITA|HUN|MNE|SRB|SVK
station,primary_loco,SDN,training,CYP,LBN|JOR|SYR|ISR|TUR|GRC|IRQ|BGR
station,primary_loco,SDN,training,CZE,POL|AUT|SVK|HUN|SVN|DEU|HRV|BIH
station,primary_loco,SDN,training,DNK,SWE|NOR|NLD|DEU|POL|BEL|LTU|CZE
station,primary_loco,SDN,training,EST,LVA|FIN|LTU|SWE|BLR|POL|DNK|NOR
station,primary_loco,SDN,training,FIN,EST|SWE|LVA|LTU|NOR|DNK|BLR|POL
station,primary_loco,SDN,training,FRA,CHE|BEL|DEU|NLD|GBR|ITA|AUT|SVN
station,primary_loco,SDN,training,DEU,NLD|BEL|CHE|AUT|CZE|DNK|FRA|POL
station,primary_loco,SDN,training,GRC,ALB|MKD|BGR|MNE|SRB|BIH|TUR|ROU
station,primary_loco,SDN,training,HUN,SVK|BIH|SRB|SVN|HRV|CZE|AUT|ROU
station,primary_loco,SDN,training,ISL,NOR|IRL|GBR|DNK|SWE|NLD|BEL|FIN
station,primary_loco,SDN,training,IRL,GBR|BEL|NLD|FRA|DEU|DNK|NOR|CHE
station,primary_loco,SDN,training,ITA,HRV|SVN|BIH|CHE|AUT|MNE|ALB|SRB
station,primary_loco,SDN,training,LVA,LTU|EST|BLR|FIN|SWE|POL|DNK|CZE
station,primary_loco,SDN,training,LTU,LVA|EST|BLR|POL|SWE|FIN|CZE|DNK
station,primary_loco,SDN,training,MKD,SRB|MNE|ALB|BGR|BIH|ROU|HUN|GRC
station,primary_loco,SDN,training,MDA,UKR|ROU|BGR|BLR|SVK|HUN|SRB|MKD
station,primary_loco,SDN,training,MNE,SRB|MKD|ALB|BIH|HRV|HUN|SVN|BGR
station,primary_loco,SDN,training,NLD,BEL|DEU|GBR|DNK|CHE|FRA|AUT|CZE
station,primary_loco,SDN,training,NOR,SWE|DNK|FIN|NLD|GBR|EST|LTU|DEU
station,primary_loco,SDN,training,POL,CZE|SVK|HUN|AUT|LTU|BLR|LVA|DEU
station,primary_loco,SDN,training,PRT,ESP|MAR|DZA|FRA|IRL|CHE|GBR|BEL
station,primary_loco,SDN,training,ROU,MDA|BGR|SRB|HUN|MKD|SVK|UKR|MNE
station,primary_loco,SDN,training,RUS,KAZ|AZE|TKM|ARM|GEO|UZB|TJK|UKR
station,primary_loco,SDN,training,SRB,MKD|MNE|BIH|ALB|HUN|BGR|ROU|HRV
station,primary_loco,SDN,training,SVK,HUN|CZE|POL|AUT|SVN|ROU|HRV|BIH
station,primary_loco,SDN,training,SVN,HRV|AUT|BIH|ITA|HUN|SVK|CZE|MNE
station,primary_loco,SDN,training,ESP,PRT|MAR|DZA|FRA|CHE|TUN|BEL|ITA
station,primary_loco,SDN,training,SWE,DNK|NOR|FIN|LTU|EST|LVA|POL|NLD
station,primary_loco,SDN,training,CHE,FRA|DEU|BEL|AUT|ITA|SVN|NLD|HRV
station,primary_loco,SDN,training,UKR,MDA|BLR|ROU|BGR|SVK|HUN|LVA|LTU
station,primary_loco,SDN,training,GBR,IRL|BEL|NLD|FRA|DEU|DNK|CHE|NOR
station,primary_loco,SDN,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|CRI
station,primary_loco,SDN,training,CAN,USA|BHS|MEX|CUB|JAM|HTI|GTM|HND
station,primary_loco,SDN,training,CRI,NIC|PAN|HND|SLV|GTM|COL|JAM|CUB
station,primary_loco,SDN,training,CUB,JAM|BHS|HTI|DOM|HND|NIC|CRI|PAN
station,primary_loco,SDN,training,DOM,HTI|JAM|CUB|VEN|BHS|COL|PAN|CRI
station,primary_loco,SDN,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|MEX
station,primary_loco,SDN,training,GTM,SLV|HND|NIC|CRI|MEX|PAN|CUB|JAM
station,primary_loco,SDN,training,HTI,DOM|JAM|CUB|BHS|VEN|PAN|COL|CRI
station,primary_loco,SDN,training,HND,SLV|NIC|GTM|CRI|PAN|CUB|JAM|BHS
station,primary_loco,SDN,training,JAM,CUB|HTI|BHS|DOM|PAN|HND|CRI|NIC
station,primary_loco,SDN,training,MEX,GTM|SLV|USA|HND|NIC|CRI|CUB|BHS
station,primary_loco,SDN,training,NIC,CRI|HND|SLV|GTM|PAN|JAM|CUB|COL
station,primary_loco,SDN,training,PAN,CRI|COL|NIC|HND|JAM|SLV|ECU|GTM
station,primary_loco,SDN,training,USA,CAN|MEX|BHS|GTM|CUB|HND|SLV|JAM
station,primary_loco,SDN,training,AUS,PNG|NZL|IDN|PHL|MYS|KHM|VNM|TWN
station,primary_loco,SDN,training,NZL,AUS|PNG|IDN|PHL|MYS|TWN|KHM|JPN
station,primary_loco,SDN,training,PNG,AUS|PHL|IDN|NZL|TWN|MYS|JPN|VNM
station,primary_loco,SDN,training,ARG,URY|CHL|PRY|BOL|BRA|PER|ECU|SUR
station,primary_loco,SDN,training,BOL,PRY|PER|ARG|CHL|URY|BRA|ECU|COL
station,primary_loco,SDN,training,BRA,PRY|URY|BOL|ARG|SUR|CHL|PER|VEN
station,primary_loco,SDN,training,CHL,ARG|URY|PRY|BOL|PER|BRA|ECU|COL
station,primary_loco,SDN,training,COL,PAN|VEN|ECU|CRI|JAM|NIC|HTI|DOM
station,primary_loco,SDN,training,ECU,COL|PER|PAN|CRI|NIC|VEN|HND|SLV
station,primary_loco,SDN,training,PRY,URY|ARG|BOL|BRA|CHL|PER|SUR|ECU
station,primary_loco,SDN,training,PER,ECU|BOL|COL|PAN|VEN|CRI|PRY|CHL
station,primary_loco,SDN,training,SUR,VEN|DOM|COL|HTI|JAM|PAN|ECU|BRA
station,primary_loco,SDN,training,URY,ARG|PRY|CHL|BOL|BRA|PER|ECU|SUR
station,primary_loco,SDN,training,VEN,COL|DOM|HTI|JAM|PAN|SUR|CUB|CRI
station,primary_loco,SDN,held_out,SDN,DJI|UGA|SOM|RWA|BDI|TZA|ISR|OMN
station,primary_loco,SWZ,training,DZA,TUN|ESP|MAR|ITA|PRT|LBY|FRA|CHE
station,primary_loco,SWZ,training,AGO,COG|NAM|COD|ZMB|GAB|GNQ|CAF|BDI
station,primary_loco,SWZ,training,BEN,TGO|GHA|NGA|BFA|NER|CIV|GNQ|MLI
station,primary_loco,SWZ,training,BFA,MLI|TGO|CIV|GHA|BEN|GIN|LBR|NER
station,primary_loco,SWZ,training,BDI,RWA|TZA|COD|UGA|KEN|ZMB|MWI|CAF
station,primary_loco,SWZ,training,CMR,GNQ|NGA|TCD|GAB|CAF|NER|BEN|TGO
station,primary_loco,SWZ,training,CAF,TCD|CMR|COG|GNQ|COD|GAB|NGA|RWA
station,primary_loco,SWZ,training,TCD,CAF|CMR|GNQ|NGA|NER|GAB|COG|COD
station,primary_loco,SWZ,training,COG,GAB|COD|AGO|CAF|GNQ|CMR|TCD|BDI
station,primary_loco,SWZ,training,COD,BDI|RWA|COG|CAF|ZMB|UGA|AGO|TZA
station,primary_loco,SWZ,training,CIV,GHA|LBR|BFA|GIN|MLI|TGO|SLE|BEN
station,primary_loco,SWZ,training,DJI,YEM|ETH|ERI|SOM|SDN|SAU|OMN|UGA
station,primary_loco,SWZ,training,EGY,ISR|JOR|CYP|LBN|SYR|TUR|GRC|SAU
station,primary_loco,SWZ,training,GNQ,GAB|CMR|NGA|CAF|BEN|COG|TCD|TGO
station,primary_loco,SWZ,training,ERI,DJI|YEM|ETH|SDN|SAU|SOM|OMN|UGA
station,primary_loco,SWZ,training,ETH,DJI|ERI|SDN|YEM|SOM|UGA|KEN|SAU
station,primary_loco,SWZ,training,GAB,GNQ|CMR|COG|NGA|CAF|BEN|TGO|GHA
station,primary_loco,SWZ,training,GHA,TGO|BEN|CIV|BFA|NGA|MLI|LBR|NER
station,primary_loco,SWZ,training,GIN,SLE|LBR|GNB|MLI|CIV|SEN|BFA|MRT
station,primary_loco,SWZ,training,GNB,SEN|SLE|GIN|LBR|MRT|MLI|CIV|BFA
station,primary_loco,SWZ,training,KEN,UGA|TZA|RWA|BDI|SOM|ETH|MWI|COD
station,primary_loco,SWZ,training,LBR,GIN|SLE|CIV|GNB|MLI|BFA|SEN|GHA
station,primary_loco,SWZ,training,LBY,TUN|GRC|ALB|MNE|DZA|ITA|MKD|BIH
station,primary_loco,SWZ,training,MDG,MWI|TZA|ZMB|KEN|BDI|RWA|SOM|UGA
station,primary_loco,SWZ,training,MWI,ZMB|TZA|BDI|MDG|RWA|KEN|COD|UGA
station,primary_loco,SWZ,training,MLI,BFA|GIN|CIV|LBR|SLE|TGO|GHA|GNB
station,primary_loco,SWZ,training,MRT,SEN|GNB|SLE|GIN|MLI|LBR|BFA|CIV
station,primary_loco,SWZ,training,MAR,ESP|PRT|DZA|TUN|FRA|CHE|MRT|ITA
station,primary_loco,SWZ,training,NAM,AGO|ZMB|COG|MWI|COD|BDI|RWA|GAB
station,primary_loco,SWZ,training,NER,NGA|BEN|TGO|CMR|BFA|GHA|GNQ|TCD
station,primary_loco,SWZ,training,NGA,BEN|CMR|GNQ|NER|TGO|GHA|GAB|BFA
station,primary_loco,SWZ,training,RWA,BDI|UGA|TZA|COD|KEN|ZMB|CAF|MWI
station,primary_loco,SWZ,training,SEN,GNB|MRT|SLE|GIN|LBR|MLI|CIV|BFA
station,primary_loco,SWZ,training,SLE,GIN|LBR|GNB|CIV|MLI|SEN|BFA|MRT
station,primary_loco,SWZ,training,SOM,ETH|DJI|YEM|KEN|UGA|ERI|TZA|SDN
station,primary_loco,SWZ,training,SDN,ETH|ERI|DJI|UGA|YEM|KEN|SOM|SAU
station,primary_loco,SWZ,training,TZA,KEN|BDI|RWA|UGA|MWI|ZMB|COD|SOM
station,primary_loco,SWZ,training,TGO,BEN|GHA|BFA|NGA|CIV|NER|MLI|GNQ
station,primary_loco,SWZ,training,TUN,DZA|LBY|ITA|ALB|MNE|BIH|HRV|SVN
station,primary_loco,SWZ,training,UGA,KEN|RWA|BDI|TZA|ETH|SDN|SOM|COD
station,primary_loco,SWZ,training,ZMB,MWI|BDI|TZA|COD|RWA|AGO|NAM|KEN
station,primary_loco,SWZ,training,AFG,PAK|TJK|UZB|TKM|IRN|ARE|KAZ|IND
station,primary_loco,SWZ,training,ARM,GEO|AZE|IRQ|IRN|TUR|SYR|LBN|JOR
station,primary_loco,SWZ,training,AZE,ARM|GEO|IRQ|IRN|TKM|SYR|TUR|LBN
station,primary_loco,SWZ,training,BGD,NPL|MMR|IND|LAO|THA|PAK|LKA|VNM
station,primary_loco,SWZ,training,MMR,THA|LAO|BGD|KHM|VNM|NPL|IND|MYS
station,primary_loco,SWZ,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|IDN|BGD
station,primary_loco,SWZ,training,CHN,KOR|TWN|MNG|LAO|JPN|VNM|PHL|MMR
station,primary_loco,SWZ,training,GEO,ARM|AZE|IRQ|IRN|TUR|SYR|LBN|JOR
station,primary_loco,SWZ,training,IND,NPL|BGD|PAK|LKA|AFG|MMR|TJK|UZB
station,primary_loco,SWZ,training,IDN,MYS|KHM|VNM|THA|PHL|LAO|MMR|LKA
station,primary_loco,SWZ,training,IRN,IRQ|AZE|ARM|GEO|TKM|QAT|ARE|SYR
station,primary_loco,SWZ,training,IRQ,ARM|GEO|IRN|SYR|AZE|LBN|JOR|ISR
station,primary_loco,SWZ,training,ISR,JOR|LBN|SYR|CYP|EGY|TUR|IRQ|GRC
station,primary_loco,SWZ,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
station,primary_loco,SWZ,training,JOR,ISR|LBN|SYR|CYP|EGY|TUR|IRQ|GRC
station,primary_loco,SWZ,training,KAZ,UZB|TJK|RUS|TKM|AFG|AZE|PAK|ARM
station,primary_loco,SWZ,training,LAO,THA|VNM|MMR|KHM|BGD|MYS|TWN|NPL
station,primary_loco,SWZ,training,LBN,JOR|SYR|CYP|ISR|TUR|EGY|IRQ|GRC
station,primary_loco,SWZ,training,MYS,KHM|IDN|VNM|THA|LAO|MMR|PHL|LKA
station,primary_loco,SWZ,training,MNG,CHN|KOR|JPN|TWN|KAZ|NPL|BGD|TJK
station,primary_loco,SWZ,training,NPL,BGD|IND|PAK|MMR|AFG|TJK|LAO|UZB
station,primary_loco,SWZ,training,OMN,ARE|QAT|YEM|DJI|SAU|ERI|SOM|ETH
station,primary_loco,SWZ,training,PAK,AFG|TJK|UZB|IND|NPL|TKM|ARE|BGD
station,primary_loco,SWZ,training,PHL,TWN|VNM|KHM|MYS|LAO|THA|IDN|CHN
station,primary_loco,SWZ,training,QAT,ARE|OMN|SAU|IRN|IRQ|YEM|ERI|DJI
station,primary_loco,SWZ,training,SAU,ERI|QAT|YEM|DJI|ISR|EGY|JOR|ARE
station,primary_loco,SWZ,training,KOR,JPN|CHN|TWN|MNG|PHL|LAO|VNM|KHM
station,primary_loco,SWZ,training,LKA,IND|BGD|MMR|NPL|THA|PAK|LAO|KHM
station,primary_loco,SWZ,training,SYR,LBN|JOR|CYP|ISR|TUR|IRQ|EGY|ARM
station,primary_loco,SWZ,training,TWN,CHN|PHL|KOR|VNM|LAO|JPN|KHM|THA
station,primary_loco,SWZ,training,TJK,UZB|AFG|TKM|KAZ|PAK|AZE|IRN|RUS
station,primary_loco,SWZ,training,THA,KHM|LAO|VNM|MMR|MYS|BGD|NPL|LKA
station,primary_loco,SWZ,training,TUR,CYP|SYR|LBN|JOR|ISR|BGR|GRC|ARM
station,primary_loco,SWZ,training,TKM,UZB|TJK|AFG|AZE|IRN|KAZ|PAK|ARM
station,primary_loco,SWZ,training,ARE,QAT|OMN|IRN|SAU|IRQ|AFG|YEM|TKM
station,primary_loco,SWZ,training,UZB,TJK|TKM|AFG|KAZ|PAK|AZE|IRN|RUS
station,primary_loco,SWZ,training,VNM,KHM|LAO|THA|MYS|MMR|PHL|TWN|BGD
station,primary_loco,SWZ,training,YEM,DJI|ERI|ETH|OMN|SAU|SOM|SDN|QAT
station,primary_loco,SWZ,training,ALB,MNE|MKD|SRB|BIH|GRC|HRV|ITA|BGR
station,primary_loco,SWZ,training,AUT,SVN|CZE|HRV|SVK|HUN|DEU|POL|CHE
station,primary_loco,SWZ,training,BLR,LTU|LVA|UKR|POL|MDA|EST|SVK|ROU
station,primary_loco,SWZ,training,BEL,NLD|DEU|FRA|GBR|CHE|DNK|AUT|IRL
station,primary_loco,SWZ,training,BIH,MNE|SRB|HRV|SVN|ALB|MKD|HUN|ITA
station,primary_loco,SWZ,training,BGR,ROU|MKD|SRB|MNE|MDA|GRC|ALB|HUN
station,primary_loco,SWZ,training,HRV,SVN|BIH|AUT|ITA|HUN|MNE|SRB|SVK
station,primary_loco,SWZ,training,CYP,LBN|JOR|SYR|ISR|TUR|EGY|GRC|IRQ
station,primary_loco,SWZ,training,CZE,POL|AUT|SVK|HUN|SVN|DEU|HRV|BIH
station,primary_loco,SWZ,training,DNK,SWE|NOR|NLD|DEU|POL|BEL|LTU|CZE
station,primary_loco,SWZ,training,EST,LVA|FIN|LTU|SWE|BLR|POL|DNK|NOR
station,primary_loco,SWZ,training,FIN,EST|SWE|LVA|LTU|NOR|DNK|BLR|POL
station,primary_loco,SWZ,training,FRA,CHE|BEL|DEU|NLD|GBR|ITA|AUT|SVN
station,primary_loco,SWZ,training,DEU,NLD|BEL|CHE|AUT|CZE|DNK|FRA|POL
station,primary_loco,SWZ,training,GRC,ALB|MKD|BGR|MNE|SRB|BIH|TUR|ROU
station,primary_loco,SWZ,training,HUN,SVK|BIH|SRB|SVN|HRV|CZE|AUT|ROU
station,primary_loco,SWZ,training,ISL,NOR|IRL|GBR|DNK|SWE|NLD|BEL|FIN
station,primary_loco,SWZ,training,IRL,GBR|BEL|NLD|FRA|DEU|DNK|NOR|CHE
station,primary_loco,SWZ,training,ITA,HRV|SVN|BIH|CHE|AUT|MNE|ALB|SRB
station,primary_loco,SWZ,training,LVA,LTU|EST|BLR|FIN|SWE|POL|DNK|CZE
station,primary_loco,SWZ,training,LTU,LVA|EST|BLR|POL|SWE|FIN|CZE|DNK
station,primary_loco,SWZ,training,MKD,SRB|MNE|ALB|BGR|BIH|ROU|HUN|GRC
station,primary_loco,SWZ,training,MDA,UKR|ROU|BGR|BLR|SVK|HUN|SRB|MKD
station,primary_loco,SWZ,training,MNE,SRB|MKD|ALB|BIH|HRV|HUN|SVN|BGR
station,primary_loco,SWZ,training,NLD,BEL|DEU|GBR|DNK|CHE|FRA|AUT|CZE
station,primary_loco,SWZ,training,NOR,SWE|DNK|FIN|NLD|GBR|EST|LTU|DEU
station,primary_loco,SWZ,training,POL,CZE|SVK|HUN|AUT|LTU|BLR|LVA|DEU
station,primary_loco,SWZ,training,PRT,ESP|MAR|DZA|FRA|IRL|CHE|GBR|BEL
station,primary_loco,SWZ,training,ROU,MDA|BGR|SRB|HUN|MKD|SVK|UKR|MNE
station,primary_loco,SWZ,training,RUS,KAZ|AZE|TKM|ARM|GEO|UZB|TJK|UKR
station,primary_loco,SWZ,training,SRB,MKD|MNE|BIH|ALB|HUN|BGR|ROU|HRV
station,primary_loco,SWZ,training,SVK,HUN|CZE|POL|AUT|SVN|ROU|HRV|BIH
station,primary_loco,SWZ,training,SVN,HRV|AUT|BIH|ITA|HUN|SVK|CZE|MNE
station,primary_loco,SWZ,training,ESP,PRT|MAR|DZA|FRA|CHE|TUN|BEL|ITA
station,primary_loco,SWZ,training,SWE,DNK|NOR|FIN|LTU|EST|LVA|POL|NLD
station,primary_loco,SWZ,training,CHE,FRA|DEU|BEL|AUT|ITA|SVN|NLD|HRV
station,primary_loco,SWZ,training,UKR,MDA|BLR|ROU|BGR|SVK|HUN|LVA|LTU
station,primary_loco,SWZ,training,GBR,IRL|BEL|NLD|FRA|DEU|DNK|CHE|NOR
station,primary_loco,SWZ,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|CRI
station,primary_loco,SWZ,training,CAN,USA|BHS|MEX|CUB|JAM|HTI|GTM|HND
station,primary_loco,SWZ,training,CRI,NIC|PAN|HND|SLV|GTM|COL|JAM|CUB
station,primary_loco,SWZ,training,CUB,JAM|BHS|HTI|DOM|HND|NIC|CRI|PAN
station,primary_loco,SWZ,training,DOM,HTI|JAM|CUB|VEN|BHS|COL|PAN|CRI
station,primary_loco,SWZ,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|MEX
station,primary_loco,SWZ,training,GTM,SLV|HND|NIC|CRI|MEX|PAN|CUB|JAM
station,primary_loco,SWZ,training,HTI,DOM|JAM|CUB|BHS|VEN|PAN|COL|CRI
station,primary_loco,SWZ,training,HND,SLV|NIC|GTM|CRI|PAN|CUB|JAM|BHS
station,primary_loco,SWZ,training,JAM,CUB|HTI|BHS|DOM|PAN|HND|CRI|NIC
station,primary_loco,SWZ,training,MEX,GTM|SLV|USA|HND|NIC|CRI|CUB|BHS
station,primary_loco,SWZ,training,NIC,CRI|HND|SLV|GTM|PAN|JAM|CUB|COL
station,primary_loco,SWZ,training,PAN,CRI|COL|NIC|HND|JAM|SLV|ECU|GTM
station,primary_loco,SWZ,training,USA,CAN|MEX|BHS|GTM|CUB|HND|SLV|JAM
station,primary_loco,SWZ,training,AUS,PNG|NZL|IDN|PHL|MYS|KHM|VNM|TWN
station,primary_loco,SWZ,training,NZL,AUS|PNG|IDN|PHL|MYS|TWN|KHM|JPN
station,primary_loco,SWZ,training,PNG,AUS|PHL|IDN|NZL|TWN|MYS|JPN|VNM
station,primary_loco,SWZ,training,ARG,URY|CHL|PRY|BOL|BRA|PER|ECU|SUR
station,primary_loco,SWZ,training,BOL,PRY|PER|ARG|CHL|URY|BRA|ECU|COL
station,primary_loco,SWZ,training,BRA,PRY|URY|BOL|ARG|SUR|CHL|PER|VEN
station,primary_loco,SWZ,training,CHL,ARG|URY|PRY|BOL|PER|BRA|ECU|COL
station,primary_loco,SWZ,training,COL,PAN|VEN|ECU|CRI|JAM|NIC|HTI|DOM
station,primary_loco,SWZ,training,ECU,COL|PER|PAN|CRI|NIC|VEN|HND|SLV
station,primary_loco,SWZ,training,PRY,URY|ARG|BOL|BRA|CHL|PER|SUR|ECU
station,primary_loco,SWZ,training,PER,ECU|BOL|COL|PAN|VEN|CRI|PRY|CHL
station,primary_loco,SWZ,training,SUR,VEN|DOM|COL|HTI|JAM|PAN|ECU|BRA
station,primary_loco,SWZ,training,URY,ARG|PRY|CHL|BOL|BRA|PER|ECU|SUR
station,primary_loco,SWZ,training,VEN,COL|DOM|HTI|JAM|PAN|SUR|CUB|CRI
station,primary_loco,SWZ,held_out,SWZ,MWI|ZMB|NAM|MDG|TZA|AGO|BDI|COD
station,primary_loco,TZA,training,DZA,TUN|ESP|MAR|ITA|PRT|LBY|FRA|CHE
station,primary_loco,TZA,training,AGO,COG|NAM|GAB|GNQ|ZWE|CAF|BWA|CMR
station,primary_loco,TZA,training,BEN,TGO|GHA|NGA|BFA|NER|CIV|GNQ|MLI
station,primary_loco,TZA,training,BWA,ZAF|LSO|SWZ|ZWE|NAM|AGO|MDG|COG
station,primary_loco,TZA,training,BFA,MLI|TGO|CIV|GHA|BEN|GIN|LBR|NER
station,primary_loco,TZA,training,CMR,GNQ|NGA|TCD|GAB|CAF|NER|BEN|TGO
station,primary_loco,TZA,training,CAF,TCD|CMR|COG|GNQ|GAB|NGA|NER|SDN
station,primary_loco,TZA,training,TCD,CAF|CMR|GNQ|NGA|NER|GAB|COG|BEN
station,primary_loco,TZA,training,COG,GAB|AGO|CAF|GNQ|CMR|TCD|NGA|BEN
station,primary_loco,TZA,training,CIV,GHA|LBR|BFA|GIN|MLI|TGO|SLE|BEN
station,primary_loco,TZA,training,DJI,YEM|ETH|ERI|SDN|SAU|OMN|QAT|ARE
station,primary_loco,TZA,training,EGY,ISR|JOR|CYP|LBN|SYR|TUR|GRC|SAU
station,primary_loco,TZA,training,GNQ,GAB|CMR|NGA|CAF|BEN|COG|TCD|TGO
station,primary_loco,TZA,training,ERI,DJI|YEM|ETH|SDN|SAU|OMN|QAT|EGY
station,primary_loco,TZA,training,ETH,DJI|ERI|SDN|YEM|SAU|OMN|QAT|EGY
station,primary_loco,TZA,training,GAB,GNQ|CMR|COG|NGA|CAF|BEN|TGO|GHA
station,primary_loco,TZA,training,GHA,TGO|BEN|CIV|BFA|NGA|MLI|LBR|NER
station,primary_loco,TZA,training,GIN,SLE|LBR|GNB|MLI|CIV|SEN|BFA|MRT
station,primary_loco,TZA,training,GNB,SEN|SLE|GIN|LBR|MRT|MLI|CIV|BFA
station,primary_loco,TZA,training,LSO,ZAF|BWA|SWZ|ZWE|NAM|MDG|AGO|COG
station,primary_loco,TZA,training,LBR,GIN|SLE|CIV|GNB|MLI|BFA|SEN|GHA
station,primary_loco,TZA,training,LBY,TUN|GRC|ALB|MNE|DZA|ITA|MKD|BIH
station,primary_loco,TZA,training,MDG,SWZ|ZWE|BWA|ZAF|LSO|NAM|ETH|DJI
station,primary_loco,TZA,training,MLI,BFA|GIN|CIV|LBR|SLE|TGO|GHA|GNB
station,primary_loco,TZA,training,MRT,SEN|GNB|SLE|GIN|MLI|LBR|BFA|CIV
station,primary_loco,TZA,training,MAR,ESP|PRT|DZA|TUN|FRA|CHE|MRT|ITA
station,primary_loco,TZA,training,NAM,BWA|ZAF|AGO|LSO|ZWE|SWZ|COG|GAB
station,primary_loco,TZA,training,NER,NGA|BEN|TGO|CMR|BFA|GHA|GNQ|TCD
station,primary_loco,TZA,training,NGA,BEN|CMR|GNQ|NER|TGO|GHA|GAB|BFA
station,primary_loco,TZA,training,SEN,GNB|MRT|SLE|GIN|LBR|MLI|CIV|BFA
station,primary_loco,TZA,training,SLE,GIN|LBR|GNB|CIV|MLI|SEN|BFA|MRT
station,primary_loco,TZA,training,ZAF,LSO|BWA|SWZ|ZWE|NAM|MDG|AGO|COG
station,primary_loco,TZA,training,SDN,ETH|ERI|DJI|YEM|SAU|TCD|CAF|EGY
station,primary_loco,TZA,training,SWZ,ZAF|LSO|BWA|ZWE|NAM|MDG|AGO|COG
station,primary_loco,TZA,training,TGO,BEN|GHA|BFA|NGA|CIV|NER|MLI|GNQ
station,primary_loco,TZA,training,TUN,DZA|LBY|ITA|ALB|MNE|BIH|HRV|SVN
station,primary_loco,TZA,training,ZWE,BWA|SWZ|ZAF|LSO|NAM|MDG|AGO|COG
station,primary_loco,TZA,training,AFG,PAK|TJK|UZB|TKM|IRN|ARE|KAZ|IND
station,primary_loco,TZA,training,ARM,GEO|AZE|IRQ|IRN|TUR|SYR|LBN|JOR
station,primary_loco,TZA,training,AZE,ARM|GEO|IRQ|IRN|TKM|SYR|TUR|LBN
station,primary_loco,TZA,training,BGD,NPL|MMR|IND|LAO|THA|PAK|LKA|VNM
station,primary_loco,TZA,training,MMR,THA|LAO|BGD|KHM|VNM|NPL|IND|MYS
station,primary_loco,TZA,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|IDN|BGD
station,primary_loco,TZA,training,CHN,KOR|TWN|MNG|LAO|JPN|VNM|PHL|MMR
station,primary_loco,TZA,training,GEO,ARM|AZE|IRQ|IRN|TUR|SYR|LBN|JOR
station,primary_loco,TZA,training,IND,NPL|BGD|PAK|LKA|AFG|MMR|TJK|UZB
station,primary_loco,TZA,training,IDN,MYS|KHM|VNM|THA|PHL|LAO|MMR|LKA
station,primary_loco,TZA,training,IRN,IRQ|AZE|ARM|GEO|TKM|QAT|ARE|SYR
station,primary_loco,TZA,training,IRQ,ARM|GEO|IRN|SYR|AZE|LBN|JOR|ISR
station,primary_loco,TZA,training,ISR,JOR|LBN|SYR|CYP|EGY|TUR|IRQ|GRC
station,primary_loco,TZA,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
station,primary_loco,TZA,training,JOR,ISR|LBN|SYR|CYP|EGY|TUR|IRQ|GRC
station,primary_loco,TZA,training,KAZ,UZB|TJK|RUS|TKM|AFG|AZE|PAK|ARM
station,primary_loco,TZA,training,LAO,THA|VNM|MMR|KHM|BGD|MYS|TWN|NPL
station,primary_loco,TZA,training,LBN,JOR|SYR|CYP|ISR|TUR|EGY|IRQ|GRC
station,primary_loco,TZA,training,MYS,KHM|IDN|VNM|THA|LAO|MMR|PHL|LKA
station,primary_loco,TZA,training,MNG,CHN|KOR|JPN|TWN|KAZ|NPL|BGD|TJK
station,primary_loco,TZA,training,NPL,BGD|IND|PAK|MMR|AFG|TJK|LAO|UZB
station,primary_loco,TZA,training,OMN,ARE|QAT|YEM|DJI|SAU|ERI|ETH|IRN
station,primary_loco,TZA,training,PAK,AFG|TJK|UZB|IND|NPL|TKM|ARE|BGD
station,primary_loco,TZA,training,PHL,TWN|VNM|KHM|MYS|LAO|THA|IDN|CHN
