representation,model,iso3,column,group,value
primary_total_co2,M2,ITA,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,LVA,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,LTU,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,MKD,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,MDA,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,MNE,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,NLD,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,NOR,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,POL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,PRT,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,ROU,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,RUS,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,SRB,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,SVK,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,SVN,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,ESP,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,SWE,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,CHE,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,UKR,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,GBR,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,BHS,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,CAN,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,CRI,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,CUB,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,DOM,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,SLV,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,GTM,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,HTI,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,HND,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,JAM,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,MEX,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,NIC,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,PAN,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,USA,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,AUS,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,NZL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,PNG,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,ARG,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,BOL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,BRA,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,CHL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,COL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,ECU,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,PRY,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,PER,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,SUR,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,URY,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,VEN,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M2,DZA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,AGO,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,BEN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,BWA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BFA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BDI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CMR,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,CAF,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,TCD,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,COG,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,COD,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CIV,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,DJI,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,EGY,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,GNQ,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ERI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ETH,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,GAB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,GHA,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,GIN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,GNB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,KEN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,LSO,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,LBR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,LBY,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MDG,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MWI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MLI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MRT,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,MAR,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,MOZ,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,NAM,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,NER,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,NGA,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,RWA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SEN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,SLE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SOM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ZAF,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SDN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SWZ,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,TZA,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,TGO,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,TUN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,UGA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ZMB,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,ZWE,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,AFG,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ARM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,AZE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BGD,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,MMR,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,KHM,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,CHN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,GEO,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,IND,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,IDN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,IRN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,IRQ,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ISR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,JPN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,JOR,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,KAZ,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,LAO,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,LBN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,MYS,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MNG,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,NPL,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,OMN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,PAK,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,PHL,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,QAT,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SAU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,KOR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,LKA,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,SYR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,TWN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,TJK,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,THA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,TUR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,TKM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ARE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,UZB,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,VNM,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,YEM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ALB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,AUT,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BLR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BEL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BIH,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BGR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,HRV,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CYP,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CZE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,DNK,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,EST,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,FIN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,FRA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,DEU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,GRC,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,HUN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ISL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,IRL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ITA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,LVA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,LTU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MKD,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MDA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MNE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,NLD,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,NOR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,POL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,PRT,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ROU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,RUS,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SRB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SVK,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SVN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ESP,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SWE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CHE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,UKR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,GBR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BHS,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CAN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CRI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CUB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,DOM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SLV,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,GTM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,HTI,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,HND,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,JAM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,MEX,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,NIC,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,PAN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,USA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,AUS,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,NZL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,PNG,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,ARG,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,BOL,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M2,BRA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,CHL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,COL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,ECU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,PRY,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,PER,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,SUR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,URY,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M2,VEN,income_group=Lower-middle-income countries,socioeconomic,0.0
