measurement,representation,protocol,fit,n_train,n_test,n_train_sh,n_train_nh,train_lat_min,train_lat_max,train_sh_lat_min,train_sh_lat_max,test_rows_with_unseen_level,baseline_columns,baseline_rank,baseline_singular_max,baseline_singular_min,baseline_condition_raw,baseline_condition_unit_columns,knot_lower_boundary,knot_interior_1,knot_interior_2,knot_upper_boundary,test_below_lower_boundary,test_above_upper_boundary,test_lat_min,test_lat_max,candidate_columns,candidate_rank,candidate_singular_max,candidate_singular_min,candidate_condition_raw,candidate_condition_unit_columns,added_min_singular_value_unit_columns,added_identifiable_dimensions,latitude_state,structural_pass,failure
station,per_capita,primary_loco,GEO,140,1,29,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9475.299246310176,0.6811303383042738,13911.13963577024,54.565685621856275,0.8,14.081031746031744,34.11361111111111,65.09,0,0,40.99,40.99,23,23,12913.170691471236,0.6654309277790836,19405.72665380873,146.848529249531,0.020560157231187537,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.081031746031744, 34.11361111111111, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c297cfe3649cap+3"", ""0x1.10e8acf13579cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,IND,140,1,28,112,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9453.78843646903,0.697418485383441,13555.40272390591,55.296885817641645,0.8,14.75933333333333,37.93142857142857,65.09,0,0,22.25485933503836,22.25485933503836,23,23,14041.897169597012,0.674452975351039,20819.683036150134,141.9562240703336,0.02163720788265293,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.75933333333333, 37.93142857142857, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d84c756b2dbd0p+3"", ""0x1.2f7390d2a6c40p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,IDN,142,1,26,116,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9957.77714082624,0.6948399254325804,14331.037662562227,54.735371666928366,0.8,16.87,38.00714285714286,65.09,0,0,5.857724137931035,5.857724137931035,23,23,13990.75876507615,0.670602769955062,20862.95999942513,123.35669399367832,0.025589521211223137,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 16.87, 38.00714285714286, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.0deb851eb851fp+4"", ""0x1.300ea0ea0ea0fp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,IRN,134,1,29,105,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9082.506001932308,0.6785586514721887,13384.997718660083,53.31902588414211,0.8,13.726666666666667,34.99066666666666,65.09,0,0,34.34257575757576,34.34257575757576,23,23,13056.123846471732,0.6665887795764719,19586.47406991632,161.3599253460454,0.01858930618648627,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.726666666666667, 34.99066666666666, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b740da740da74p+3"", ""0x1.17ece2a53490bp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 134, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,IRQ,136,1,29,107,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9385.09720244131,0.6767590646091446,13867.708159714977,55.62287767498967,0.8,13.86,35.745828571428575,65.09,0,0,35.365,35.365,23,23,13452.917184497024,0.6629904531524027,20291.268329024613,154.89547241989428,0.019492399498397425,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.86, 35.745828571428575, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bb851eb851eb8p+3"", ""0x1.1df774f855aa4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,ISR,142,1,29,113,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9803.203350315836,0.6951802356680853,14101.671548378697,54.37154492958601,0.8,14.465,37.78,65.09,0,0,32.06111111111111,32.06111111111111,23,23,14137.48893267196,0.6835422951941599,20682.68347411657,144.41761608724215,0.02113013709706309,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.465, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.cee147ae147aep+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,JPN,145,1,29,116,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9947.661075111973,0.6919293976099001,14376.699572924234,57.32431424207466,0.8,14.665,35.525999999999996,65.09,0,0,35.745828571428575,35.745828571428575,23,23,13685.9204899849,0.6755905115438907,20257.71566671237,141.91076281674287,0.021741748564441058,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.665, 35.525999999999996, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d547ae147ae14p+3"", ""0x1.1c353f7ced916p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,JOR,142,1,29,113,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9803.203350315836,0.6951802356680853,14101.671548378697,54.37154492958601,0.8,14.465,37.78,65.09,0,0,32.95,32.95,23,23,14137.48893267196,0.6835422951941599,20682.68347411657,144.41761608724215,0.02113013709706309,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.465, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.cee147ae147aep+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,KAZ,139,1,29,110,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,8880.998060685642,0.675713247560664,13143.146286899351,55.708339595769125,0.8,13.88904761904762,34.56,65.09,0,0,48.915333333333336,48.915333333333336,23,23,12722.392082321332,0.6558229135832798,19399.127140600853,147.00725968742304,0.020483029755580664,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.88904761904762, 34.56, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bc7313fe0cadap+3"", ""0x1.147ae147ae148p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 139, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,LAO,145,1,29,116,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9945.743272582318,0.7065217007400808,14077.052781484506,54.65079063289321,0.8,15.27,37.78,65.09,0,0,18.48,18.48,23,23,14143.080419796966,0.6895613586591947,20510.256617768184,135.600642347151,0.022780633284398225,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.27, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70ap+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,LBN,142,1,29,113,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9803.203350315836,0.6951802356680853,14101.671548378697,54.37154492958601,0.8,14.465,37.78,65.09,0,0,34.02333333333333,34.02333333333333,23,23,14137.48893267196,0.6835422951941599,20682.68347411657,144.41761608724215,0.02113013709706309,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.465, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.cee147ae147aep+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,MYS,144,1,28,116,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9973.375045197978,0.7185492501004948,13879.87677087287,53.198078829676014,0.8,17.94333333333333,37.855714285714285,65.09,0,0,3.6174999999999997,3.6174999999999997,23,23,13865.125665580912,0.6998458022951218,19811.686545965807,110.4616131003252,0.02879651334791932,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 17.94333333333333, 37.855714285714285, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.1f17e4b17e4b1p+4"", ""0x1.2ed880bb3ee72p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 144, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,MNG,147,1,29,118,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9717.107642791609,0.698664949567109,13908.108097897717,55.54943290224243,0.8,14.634222222222222,35.41866666666667,65.09,0,0,47.42,47.42,23,23,13356.478792095255,0.6782908133118165,19691.37504145314,137.4440386577119,0.022292728081934814,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.634222222222222, 35.41866666666667, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d44b8c66dae89p+3"", ""0x1.1b596de8ca11cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 147, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,NPL,147,1,29,118,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9931.529024981952,0.7020550322979032,14146.368259016628,55.80418803827161,0.8,14.634222222222222,36.988145265888456,65.09,0,0,27.439999999999998,27.439999999999998,23,23,14116.637004797483,0.6798170750774314,20765.346329657274,140.57507613222273,0.02185779821576258,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.634222222222222, 36.988145265888456, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d44b8c66dae89p+3"", ""0x1.27e7b8b485815p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 147, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,OMN,144,1,29,115,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9726.716792146326,0.7041865929621235,13812.6980680382,53.77684633247662,0.8,14.634222222222222,37.855714285714285,65.09,0,0,16.87,16.87,23,23,14191.278233060193,0.6893637956428592,20586.0509686707,146.99440274100365,0.020808913370173383,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.634222222222222, 37.855714285714285, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d44b8c66dae89p+3"", ""0x1.2ed880bb3ee72p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 144, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,PAK,141,1,29,112,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9270.586955589659,0.6910055026699483,13416.082679181876,55.377741137107805,0.8,14.273015873015872,36.02795834722994,65.09,0,0,30.52915254237288,30.52915254237288,23,23,13705.819065693531,0.6717379168913484,20403.52155364546,149.928175329842,0.02024672404577744,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.273015873015872, 36.02795834722994, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c8bc8bc8bc8bcp+3"", ""0x1.20394239d805cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,PHL,145,1,28,117,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9959.238127990302,0.6991795297810502,14244.178646232765,56.15056029509752,0.8,15.27,37.78,65.09,0,0,12.598307692307692,12.598307692307692,23,23,14130.668040831355,0.6830944130786132,20686.259132388983,135.6790850185061,0.022963031173159097,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.27, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70ap+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,QAT,145,1,29,116,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9784.124506761309,0.7193375111016138,13601.576945122219,53.4502416536905,0.8,14.572666666666667,37.78,65.09,0,0,24.92,24.92,23,23,14186.315847200838,0.7038326829835343,20155.807182845354,147.0881333930558,0.020801344847191768,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.572666666666667, 37.78, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d253490b9af72p+3"", ""0x1.2e3d70a3d70a4p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 145, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,SAU,132,1,29,103,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9295.773003825854,0.6530609172414812,14234.159108909855,55.44399150112876,0.8,14.634222222222222,39.598548148148154,65.09,0,0,22.617142857142856,22.617142857142856,23,23,14256.45374232554,0.6452027614625657,22096.082958492872,154.49228217367605,0.019805901729567112,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.634222222222222, 39.598548148148154, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d44b8c66dae89p+3"", ""0x1.3cc9d39c8b058p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 132, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,KOR,147,1,29,118,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9955.807503455912,0.6961103549959444,14302.05344885857,57.1302938642883,0.8,14.634222222222222,35.41866666666667,65.09,0,0,37.78,37.78,23,23,13675.038844902727,0.6791622651905234,20135.157010035753,140.69706957391236,0.021909382761647094,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.634222222222222, 35.41866666666667, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d44b8c66dae89p+3"", ""0x1.1b596de8ca11cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 147, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,LKA,149,1,29,120,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9976.446328606025,0.7179231489363779,13896.259430255725,54.42579619911072,0.8,15.05533333333333,36.310088123031306,65.09,0,0,7.7666666666666675,7.7666666666666675,23,23,14001.133381315756,0.6958823170707672,20119.972929118016,137.3222191083913,0.022517247341227637,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.05533333333333, 36.310088123031306, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e1c54a6921734p+3"", ""0x1.227b0f7b5a614p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 149, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,SYR,138,1,29,109,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9399.691954182077,0.6850558945377937,13721.0584262238,54.7524992427962,0.8,13.87936507936508,36.02795834722994,65.09,0,0,34.56,34.56,23,23,13710.28788534258,0.6716655138886554,20412.37431704047,154.86007034244983,0.01950014777739948,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.87936507936508, 36.02795834722994, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bc23c23c23c24p+3"", ""0x1.20394239d805cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 138, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,TWN,147,1,29,118,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9960.25471257273,0.7003216497325743,14222.40011625539,56.45276677332587,0.8,14.853666666666665,36.988145265888456,65.09,0,0,24.490666666666666,24.490666666666666,23,23,14085.172702075251,0.6841642741646571,20587.413336179827,139.29923851838728,0.022184895329793557,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.853666666666665, 36.988145265888456, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.db513cc1e098ep+3"", ""0x1.27e7b8b485815p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 147, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,TJK,143,1,29,114,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9371.820238147462,0.6964553170151887,13456.455869003117,54.94413931581502,0.8,14.500888888888888,35.47233333333333,65.09,0,0,40.185,40.185,23,23,13476.05033344894,0.6766744857231761,19915.11519611502,143.83145767104003,0.02117196237588111,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.500888888888888, 35.47233333333333, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d007482296a44p+3"", ""0x1.1bc756b2dbd19p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,THA,142,1,28,114,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9937.278011881512,0.6918950060551647,14362.407482226015,56.034849463852815,0.8,15.270000000000001,38.00714285714286,65.09,0,0,13.88904761904762,13.88904761904762,23,23,14168.018189286387,0.6694161065081579,21164.740512728804,138.70178754852486,0.02237276252888529,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.270000000000001, 38.00714285714286, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.e8a3d70a3d70bp+3"", ""0x1.300ea0ea0ea0fp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,TUR,129,1,29,100,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9269.189369375661,0.6558175169950801,14133.793515986854,55.49355714565884,0.8,13.660000000000002,33.533166666666666,65.09,0,0,38.91117647058824,38.91117647058824,23,23,12520.521250593078,0.6392275896628695,19586.953775253092,154.57649118619915,0.019353234618002032,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.660000000000002, 33.533166666666666, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb853p+3"", ""0x1.0c43ece2a5349p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 129, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,TKM,141,1,29,112,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9099.718471196524,0.7082353202521915,12848.439227736138,53.307382525040516,0.8,14.273015873015872,34.775333333333336,65.09,0,0,39.38333333333333,39.38333333333333,23,23,13022.346063186798,0.6917859916617478,18824.240762530702,144.98503079249895,0.020881984115418428,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.273015873015872, 34.775333333333336, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c8bc8bc8bc8bcp+3"", ""0x1.1633e1f67152ap+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,ARE,144,1,29,115,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9726.716792146326,0.7041865929621235,13812.6980680382,53.77684633247662,0.8,14.634222222222222,37.855714285714285,65.09,0,0,24.92,24.92,23,23,14191.278233060193,0.6893637956428592,20586.0509686707,146.99440274100365,0.020808913370173383,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.634222222222222, 37.855714285714285, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d44b8c66dae89p+3"", ""0x1.2ed880bb3ee72p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 144, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,UZB,142,1,29,113,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9241.546071869827,0.7070762692847061,13070.083770763198,53.83661097835847,0.8,14.465,35.365,65.09,0,0,40.386250000000004,40.386250000000004,23,23,13370.810808608248,0.6914983788784315,19335.997331324037,143.81182876345605,0.021097969493175547,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.465, 35.365, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.cee147ae147aep+3"", ""0x1.1aeb851eb851fp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,VNM,143,1,28,115,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9944.725056620777,0.7037233405283458,14131.583370752509,54.59483087107706,0.8,15.803333333333327,37.93142857142857,65.09,0,0,14.572666666666667,14.572666666666667,23,23,14092.03951234221,0.6880712733218809,20480.49389463456,130.99569761364083,0.023771260395258,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 15.803333333333327, 37.93142857142857, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.f9b4e81b4e818p+3"", ""0x1.2f7390d2a6c40p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,YEM,142,1,29,113,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9531.939468941719,0.6961471849174878,13692.41975757111,53.83662294328342,0.8,18.48,38.00714285714286,65.09,0,0,13.66,13.66,23,23,13773.690698273675,0.6818306086297493,20201.044840087437,111.38976017867445,0.02856444296592154,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 18.48, 38.00714285714286, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.27ae147ae147bp+4"", ""0x1.300ea0ea0ea0fp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,ALB,138,1,29,109,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9757.13773313639,0.7166347473319913,13615.217193224174,52.724618394798064,0.8,13.87936507936508,33.890830409356724,65.09,0,0,40.99,40.99,23,23,12913.36439633904,0.6988162889551985,18478.911554345468,148.06605197652453,0.020416294841876414,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.87936507936508, 33.890830409356724, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bc23c23c23c24p+3"", ""0x1.0f206bb193c16p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 138, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,AUT,133,1,29,104,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9752.870200552981,0.6953679423304171,14025.481485194385,52.93008184689134,0.8,13.660000000000002,32.955,65.09,0,0,48.064,48.064,23,23,11790.885571256293,0.6724411520855402,17534.449720525718,136.24706601906288,0.02215062647028149,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.660000000000002, 32.955, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb853p+3"", ""0x1.07a3d70a3d70ap+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 133, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
