weights,protocol,fit,role,iso3,neighbours
land,primary_loco,DZA,training,URY,ARG|PRY|CHL|BOL|BRA|PER|SUR|ECU
land,primary_loco,DZA,training,VEN,COL|SUR|DOM|HTI|PAN|JAM|ECU|CRI
land,primary_loco,DZA,held_out,DZA,PRT|BFA|BEN|ALB|CHE|NGA|HRV|TGO
land,primary_loco,AGO,training,DZA,TUN|MAR|MLI|NER|ESP|LBY|MRT|PRT
land,primary_loco,AGO,training,BEN,TGO|GHA|BFA|NGA|CIV|MLI|NER|GNQ
land,primary_loco,AGO,training,BFA,GHA|TGO|BEN|MLI|CIV|GIN|LBR|NGA
land,primary_loco,AGO,training,BDI,RWA|UGA|TZA|KEN|MWI|CAF|MOZ|ETH
land,primary_loco,AGO,training,CMR,GNQ|NGA|CAF|BEN|TCD|TGO|NER|GHA
land,primary_loco,AGO,training,CAF,CMR|TCD|GNQ|NGA|RWA|UGA|SDN|BDI
land,primary_loco,AGO,training,TCD,CAF|NER|SDN|CMR|LBY|NGA|EGY|GNQ
land,primary_loco,AGO,training,CIV,LBR|GHA|BFA|GIN|SLE|TGO|BEN|MLI
land,primary_loco,AGO,training,DJI,ETH|ERI|YEM|SOM|KEN|SAU|SDN|UGA
land,primary_loco,AGO,training,EGY,ISR|JOR|LBN|CYP|SDN|LBY|SYR|GRC
land,primary_loco,AGO,training,GNQ,CMR|NGA|BEN|TGO|CAF|GHA|NER|BFA
land,primary_loco,AGO,training,ERI,DJI|ETH|YEM|SDN|SAU|SOM|EGY|KEN
land,primary_loco,AGO,training,ETH,DJI|SOM|ERI|KEN|UGA|YEM|SDN|RWA
land,primary_loco,AGO,training,GHA,TGO|BEN|CIV|BFA|LBR|NGA|MLI|GIN
land,primary_loco,AGO,training,GIN,SLE|GNB|LBR|SEN|CIV|BFA|MRT|MLI
land,primary_loco,AGO,training,GNB,SEN|GIN|SLE|LBR|MRT|CIV|MLI|BFA
land,primary_loco,AGO,training,KEN,UGA|TZA|ETH|RWA|BDI|SOM|DJI|MWI
land,primary_loco,AGO,training,LSO,ZAF|SWZ|MOZ|MWI|MDG|TZA|BDI|RWA
land,primary_loco,AGO,training,LBR,SLE|CIV|GIN|GNB|GHA|BFA|SEN|TGO
land,primary_loco,AGO,training,LBY,TUN|EGY|TCD|GRC|NER|DZA|ALB|MKD
land,primary_loco,AGO,training,MDG,MOZ|MWI|SWZ|TZA|LSO|KEN|ZAF|BDI
land,primary_loco,AGO,training,MWI,MOZ|TZA|BDI|RWA|MDG|SWZ|KEN|UGA
land,primary_loco,AGO,training,MLI,BFA|MRT|BEN|GHA|TGO|CIV|GIN|SEN
land,primary_loco,AGO,training,MRT,SEN|MLI|GNB|GIN|BFA|SLE|MAR|CIV
land,primary_loco,AGO,training,MAR,ESP|PRT|DZA|MRT|TUN|MLI|FRA|ITA
land,primary_loco,AGO,training,MOZ,MWI|SWZ|MDG|TZA|LSO|BDI|ZAF|RWA
land,primary_loco,AGO,training,NER,NGA|TCD|BEN|BFA|TGO|CMR|MLI|DZA
land,primary_loco,AGO,training,NGA,BEN|CMR|TGO|GNQ|NER|GHA|BFA|TCD
land,primary_loco,AGO,training,RWA,BDI|UGA|TZA|KEN|MWI|CAF|ETH|MOZ
land,primary_loco,AGO,training,SEN,GNB|GIN|SLE|MRT|LBR|MLI|CIV|BFA
land,primary_loco,AGO,training,SLE,GIN|LBR|GNB|CIV|SEN|GHA|BFA|MRT
land,primary_loco,AGO,training,SOM,DJI|ETH|YEM|KEN|ERI|UGA|TZA|OMN
land,primary_loco,AGO,training,ZAF,LSO|SWZ|MOZ|MWI|MDG|TZA|BDI|RWA
land,primary_loco,AGO,training,SDN,ERI|EGY|TCD|ETH|DJI|CAF|UGA|LBY
land,primary_loco,AGO,training,SWZ,LSO|ZAF|MOZ|MWI|MDG|TZA|BDI|RWA
land,primary_loco,AGO,training,TZA,BDI|RWA|MWI|KEN|UGA|MOZ|ETH|SOM
land,primary_loco,AGO,training,TGO,BEN|GHA|BFA|CIV|NGA|MLI|LBR|GNQ
land,primary_loco,AGO,training,TUN,ITA|DZA|LBY|ALB|MNE|HRV|BIH|MKD
land,primary_loco,AGO,training,UGA,RWA|BDI|KEN|TZA|ETH|CAF|SOM|MWI
land,primary_loco,AGO,training,AFG,PAK|TJK|TKM|UZB|IRN|ARE|KAZ|QAT
land,primary_loco,AGO,training,ARM,AZE|GEO|SYR|IRQ|TUR|LBN|CYP|TKM
land,primary_loco,AGO,training,AZE,ARM|GEO|IRQ|TKM|SYR|IRN|TUR|LBN
land,primary_loco,AGO,training,BGD,MMR|NPL|IND|LAO|THA|VNM|CHN|KHM
land,primary_loco,AGO,training,MMR,BGD|LAO|THA|VNM|KHM|NPL|IND|CHN
land,primary_loco,AGO,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|BGD|TWN
land,primary_loco,AGO,training,CHN,MNG|BGD|MMR|LAO|NPL|KOR|TWN|VNM
land,primary_loco,AGO,training,GEO,ARM|AZE|TUR|SYR|IRQ|LBN|CYP|UKR
land,primary_loco,AGO,training,IND,NPL|BGD|PAK|LKA|MMR|AFG|TJK|THA
land,primary_loco,AGO,training,IDN,MYS|PHL|KHM|VNM|THA|LAO|TWN|AUS
land,primary_loco,AGO,training,IRN,QAT|TKM|ARE|IRQ|AZE|AFG|ARM|UZB
land,primary_loco,AGO,training,IRQ,SYR|JOR|LBN|ARM|ISR|AZE|CYP|SAU
land,primary_loco,AGO,training,ISR,JOR|LBN|CYP|SYR|EGY|IRQ|TUR|SAU
land,primary_loco,AGO,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
land,primary_loco,AGO,training,JOR,ISR|LBN|SYR|CYP|IRQ|EGY|TUR|SAU
land,primary_loco,AGO,training,KAZ,UZB|TJK|TKM|AFG|AZE|GEO|ARM|IRN
land,primary_loco,AGO,training,LAO,VNM|THA|KHM|MMR|BGD|MYS|TWN|CHN
land,primary_loco,AGO,training,LBN,CYP|ISR|SYR|JOR|TUR|IRQ|EGY|ARM
land,primary_loco,AGO,training,MYS,KHM|IDN|VNM|THA|PHL|LAO|MMR|TWN
land,primary_loco,AGO,training,MNG,CHN|RUS|KOR|NPL|KAZ|TJK|BGD|JPN
land,primary_loco,AGO,training,NPL,IND|BGD|PAK|MMR|TJK|AFG|CHN|LAO
land,primary_loco,AGO,training,OMN,ARE|QAT|YEM|SAU|IRN|PAK|DJI|AFG
land,primary_loco,AGO,training,PAK,AFG|TJK|IND|TKM|UZB|IRN|NPL|ARE
land,primary_loco,AGO,training,PHL,TWN|IDN|MYS|VNM|KHM|LAO|THA|KOR
land,primary_loco,AGO,training,QAT,ARE|SAU|OMN|IRN|IRQ|YEM|JOR|SYR
land,primary_loco,AGO,training,SAU,QAT|ARE|YEM|IRQ|ERI|JOR|ISR|OMN
land,primary_loco,AGO,training,KOR,JPN|TWN|CHN|MNG|PHL|LAO|VNM|KHM
land,primary_loco,AGO,training,LKA,IND|BGD|MMR|NPL|THA|KHM|PAK|LAO
land,primary_loco,AGO,training,SYR,LBN|JOR|CYP|ISR|IRQ|TUR|ARM|GEO
land,primary_loco,AGO,training,TWN,PHL|KOR|VNM|LAO|JPN|KHM|CHN|THA
land,primary_loco,AGO,training,TJK,AFG|UZB|PAK|TKM|KAZ|IRN|NPL|IND
land,primary_loco,AGO,training,THA,KHM|LAO|VNM|MMR|BGD|MYS|NPL|LKA
land,primary_loco,AGO,training,TUR,CYP|SYR|LBN|GEO|ISR|ARM|JOR|BGR
land,primary_loco,AGO,training,TKM,UZB|AFG|IRN|AZE|TJK|KAZ|ARM|GEO
land,primary_loco,AGO,training,ARE,QAT|OMN|IRN|SAU|YEM|IRQ|AFG|PAK
land,primary_loco,AGO,training,UZB,TKM|TJK|KAZ|AFG|IRN|AZE|PAK|ARM
land,primary_loco,AGO,training,VNM,LAO|KHM|THA|MMR|MYS|TWN|PHL|BGD
land,primary_loco,AGO,training,YEM,DJI|ERI|SAU|OMN|SOM|QAT|ARE|ETH
land,primary_loco,AGO,training,ALB,MKD|MNE|SRB|BIH|GRC|BGR|HRV|ITA
land,primary_loco,AGO,training,AUT,SVN|CZE|HRV|HUN|SVK|CHE|BIH|DEU
land,primary_loco,AGO,training,BLR,LTU|LVA|UKR|POL|EST|MDA|SVK|ROU
land,primary_loco,AGO,training,BEL,NLD|DEU|FRA|CHE|GBR|DNK|AUT|CZE
land,primary_loco,AGO,training,BIH,HRV|MNE|SRB|SVN|HUN|ALB|MKD|AUT
land,primary_loco,AGO,training,BGR,MKD|ROU|SRB|ALB|MNE|GRC|MDA|BIH
land,primary_loco,AGO,training,HRV,BIH|SVN|MNE|SRB|AUT|HUN|ITA|ALB
land,primary_loco,AGO,training,CYP,LBN|ISR|SYR|TUR|JOR|GRC|IRQ|EGY
land,primary_loco,AGO,training,CZE,AUT|SVK|DEU|POL|SVN|HUN|HRV|CHE
land,primary_loco,AGO,training,DNK,NLD|DEU|BEL|POL|CZE|SWE|LTU|GBR
land,primary_loco,AGO,training,EST,LVA|LTU|FIN|SWE|BLR|POL|NOR|DNK
land,primary_loco,AGO,training,FIN,SWE|EST|NOR|LVA|LTU|BLR|DNK|POL
land,primary_loco,AGO,training,FRA,CHE|BEL|NLD|DEU|AUT|ESP|ITA|SVN
land,primary_loco,AGO,training,DEU,NLD|CZE|BEL|AUT|CHE|DNK|POL|SVN
land,primary_loco,AGO,training,GRC,MKD|ALB|BGR|MNE|SRB|BIH|ROU|HRV
land,primary_loco,AGO,training,HUN,SVK|SRB|BIH|SVN|HRV|AUT|CZE|ROU
land,primary_loco,AGO,training,ISL,IRL|NOR|GBR|SWE|DNK|NLD|BEL|FIN
land,primary_loco,AGO,training,IRL,GBR|BEL|NLD|FRA|DNK|DEU|CHE|ISL
land,primary_loco,AGO,training,ITA,HRV|SVN|BIH|MNE|CHE|AUT|ALB|SRB
land,primary_loco,AGO,training,LVA,LTU|EST|BLR|POL|SWE|FIN|DNK|SVK
land,primary_loco,AGO,training,LTU,LVA|BLR|EST|POL|SVK|DNK|CZE|SWE
land,primary_loco,AGO,training,MKD,ALB|MNE|SRB|BGR|GRC|BIH|ROU|HRV
land,primary_loco,AGO,training,MDA,UKR|ROU|BGR|SRB|SVK|HUN|BLR|MKD
land,primary_loco,AGO,training,MNE,BIH|ALB|SRB|MKD|HRV|HUN|BGR|SVN
land,primary_loco,AGO,training,NLD,BEL|DEU|DNK|GBR|CHE|FRA|CZE|AUT
land,primary_loco,AGO,training,NOR,SWE|FIN|EST|DNK|LVA|LTU|NLD|GBR
land,primary_loco,AGO,training,POL,SVK|CZE|LTU|HUN|BLR|LVA|DEU|AUT
land,primary_loco,AGO,training,PRT,ESP|MAR|FRA|IRL|DZA|BEL|CHE|GBR
land,primary_loco,AGO,training,ROU,MDA|BGR|SRB|HUN|SVK|MKD|MNE|BIH
land,primary_loco,AGO,training,RUS,MNG|KAZ|FIN|CHN|UZB|TJK|EST|NOR
land,primary_loco,AGO,training,SRB,MNE|BIH|MKD|HUN|ALB|HRV|ROU|BGR
land,primary_loco,AGO,training,SVK,HUN|CZE|POL|AUT|SVN|SRB|ROU|BIH
land,primary_loco,AGO,training,SVN,AUT|HRV|BIH|HUN|CZE|SVK|ITA|CHE
land,primary_loco,AGO,training,ESP,PRT|MAR|FRA|CHE|TUN|BEL|ITA|DZA
land,primary_loco,AGO,training,SWE,NOR|FIN|EST|LVA|DNK|LTU|POL|BLR
land,primary_loco,AGO,training,CHE,FRA|AUT|BEL|SVN|DEU|CZE|ITA|NLD
land,primary_loco,AGO,training,UKR,MDA|BLR|ROU|BGR|SVK|LTU|HUN|POL
land,primary_loco,AGO,training,GBR,IRL|NLD|BEL|DNK|FRA|DEU|CHE|CZE
land,primary_loco,AGO,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,primary_loco,AGO,training,CAN,USA|ISL|MEX|BHS|CUB|NOR|IRL|JAM
land,primary_loco,AGO,training,CRI,NIC|PAN|HND|SLV|GTM|JAM|ECU|COL
land,primary_loco,AGO,training,CUB,BHS|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,primary_loco,AGO,training,DOM,HTI|JAM|BHS|CUB|VEN|PAN|COL|NIC
land,primary_loco,AGO,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|BHS
land,primary_loco,AGO,training,GTM,SLV|HND|NIC|CRI|CUB|PAN|JAM|MEX
land,primary_loco,AGO,training,HTI,DOM|JAM|BHS|CUB|PAN|NIC|VEN|HND
land,primary_loco,AGO,training,HND,NIC|SLV|GTM|CRI|PAN|JAM|CUB|BHS
land,primary_loco,AGO,training,JAM,HTI|CUB|BHS|DOM|NIC|HND|PAN|CRI
land,primary_loco,AGO,training,MEX,GTM|SLV|HND|NIC|CUB|USA|CRI|BHS
land,primary_loco,AGO,training,NIC,HND|CRI|SLV|GTM|PAN|JAM|CUB|HTI
land,primary_loco,AGO,training,PAN,CRI|NIC|COL|HND|ECU|SLV|JAM|GTM
land,primary_loco,AGO,training,USA,CAN|MEX|BHS|CUB|GTM|HND|SLV|JAM
land,primary_loco,AGO,training,AUS,PNG|IDN|NZL|MYS|PHL|KHM|VNM|TWN
land,primary_loco,AGO,training,NZL,AUS|PNG|IDN|PHL|MYS|CHL|TWN|KHM
land,primary_loco,AGO,training,PNG,AUS|IDN|PHL|MYS|TWN|NZL|JPN|VNM
land,primary_loco,AGO,training,ARG,CHL|URY|PRY|BOL|BRA|PER|ECU|COL
land,primary_loco,AGO,training,BOL,PRY|PER|BRA|URY|ARG|ECU|CHL|COL
land,primary_loco,AGO,training,BRA,BOL|PRY|SUR|PER|VEN|URY|COL|ARG
land,primary_loco,AGO,training,CHL,ARG|URY|PRY|BOL|PER|BRA|ECU|COL
land,primary_loco,AGO,training,COL,VEN|PAN|ECU|CRI|PER|NIC|JAM|HTI
land,primary_loco,AGO,training,ECU,COL|PER|PAN|CRI|NIC|VEN|SLV|HND
land,primary_loco,AGO,training,PRY,BOL|URY|ARG|BRA|CHL|PER|SUR|ECU
land,primary_loco,AGO,training,PER,ECU|BOL|COL|VEN|PAN|PRY|BRA|CRI
land,primary_loco,AGO,training,SUR,VEN|BRA|COL|DOM|HTI|BOL|PER|PAN
land,primary_loco,AGO,training,URY,ARG|PRY|CHL|BOL|BRA|PER|SUR|ECU
land,primary_loco,AGO,training,VEN,COL|SUR|DOM|HTI|PAN|JAM|ECU|CRI
land,primary_loco,AGO,held_out,AGO,BDI|GNQ|RWA|MWI|TZA|ZAF|MOZ|CMR
land,primary_loco,BEN,training,DZA,TUN|MAR|ESP|LBY|MRT|PRT|ITA|FRA
land,primary_loco,BEN,training,AGO,NAM|ZMB|COD|BWA|COG|GAB|ZWE|BDI
land,primary_loco,BEN,training,BWA,NAM|ZWE|ZAF|SWZ|LSO|ZMB|AGO|MOZ
land,primary_loco,BEN,training,BDI,RWA|UGA|TZA|COD|KEN|ZMB|MWI|CAF
land,primary_loco,BEN,training,CMR,GNQ|GAB|COG|CAF|TCD|COD|AGO|RWA
land,primary_loco,BEN,training,CAF,CMR|TCD|COG|COD|GAB|GNQ|RWA|UGA
land,primary_loco,BEN,training,TCD,CAF|SDN|CMR|LBY|EGY|GNQ|COG|GAB
land,primary_loco,BEN,training,COG,GAB|GNQ|CMR|COD|CAF|AGO|RWA|BDI
land,primary_loco,BEN,training,COD,BDI|RWA|COG|UGA|CAF|AGO|ZMB|TZA
land,primary_loco,BEN,training,DJI,ETH|ERI|YEM|SOM|KEN|SAU|SDN|UGA
land,primary_loco,BEN,training,EGY,ISR|JOR|LBN|CYP|SDN|LBY|SYR|GRC
land,primary_loco,BEN,training,GNQ,GAB|CMR|COG|CAF|COD|TCD|AGO|LBR
land,primary_loco,BEN,training,ERI,DJI|ETH|YEM|SDN|SAU|SOM|EGY|KEN
land,primary_loco,BEN,training,ETH,DJI|SOM|ERI|KEN|UGA|YEM|SDN|RWA
land,primary_loco,BEN,training,GAB,GNQ|COG|CMR|CAF|COD|AGO|TCD|RWA
land,primary_loco,BEN,training,GIN,SLE|GNB|LBR|SEN|MRT|MAR|DZA|GNQ
land,primary_loco,BEN,training,GNB,SEN|GIN|SLE|LBR|MRT|MAR|DZA|GNQ
land,primary_loco,BEN,training,KEN,UGA|TZA|ETH|RWA|BDI|SOM|DJI|MWI
land,primary_loco,BEN,training,LSO,ZAF|SWZ|BWA|ZWE|NAM|MOZ|ZMB|MWI
land,primary_loco,BEN,training,LBR,SLE|GIN|GNB|SEN|MRT|GNQ|CMR|GAB
land,primary_loco,BEN,training,LBY,TUN|EGY|TCD|GRC|DZA|ALB|MKD|CYP
land,primary_loco,BEN,training,MDG,MOZ|MWI|SWZ|ZWE|TZA|ZMB|LSO|KEN
land,primary_loco,BEN,training,MWI,MOZ|ZMB|TZA|ZWE|BDI|RWA|BWA|MDG
land,primary_loco,BEN,training,MRT,SEN|GNB|GIN|SLE|MAR|LBR|DZA|PRT
land,primary_loco,BEN,training,MAR,ESP|PRT|DZA|MRT|TUN|FRA|ITA|CHE
land,primary_loco,BEN,training,MOZ,MWI|ZWE|ZMB|SWZ|MDG|TZA|BWA|LSO
land,primary_loco,BEN,training,NAM,BWA|AGO|ZAF|ZWE|LSO|ZMB|SWZ|MOZ
land,primary_loco,BEN,training,RWA,BDI|UGA|COD|TZA|KEN|ZMB|MWI|CAF
land,primary_loco,BEN,training,SEN,GNB|GIN|SLE|MRT|LBR|MAR|DZA|PRT
land,primary_loco,BEN,training,SLE,GIN|LBR|GNB|SEN|MRT|GNQ|MAR|DZA
land,primary_loco,BEN,training,SOM,DJI|ETH|YEM|KEN|ERI|UGA|TZA|OMN
land,primary_loco,BEN,training,ZAF,LSO|SWZ|BWA|NAM|ZWE|MOZ|ZMB|MWI
land,primary_loco,BEN,training,SDN,ERI|EGY|TCD|ETH|DJI|CAF|UGA|LBY
land,primary_loco,BEN,training,SWZ,LSO|ZAF|ZWE|BWA|MOZ|ZMB|MWI|NAM
land,primary_loco,BEN,training,TZA,BDI|RWA|MWI|KEN|UGA|ZMB|MOZ|COD
land,primary_loco,BEN,training,TUN,ITA|DZA|LBY|ALB|MNE|HRV|BIH|MKD
land,primary_loco,BEN,training,UGA,RWA|BDI|KEN|TZA|COD|ETH|CAF|SOM
land,primary_loco,BEN,training,ZMB,ZWE|MWI|MOZ|BWA|TZA|AGO|BDI|COD
land,primary_loco,BEN,training,ZWE,MOZ|ZMB|BWA|MWI|SWZ|LSO|ZAF|NAM
land,primary_loco,BEN,training,AFG,PAK|TJK|TKM|UZB|IRN|ARE|KAZ|QAT
land,primary_loco,BEN,training,ARM,AZE|GEO|SYR|IRQ|TUR|LBN|CYP|TKM
land,primary_loco,BEN,training,AZE,ARM|GEO|IRQ|TKM|SYR|IRN|TUR|LBN
land,primary_loco,BEN,training,BGD,MMR|NPL|IND|LAO|THA|VNM|CHN|KHM
land,primary_loco,BEN,training,MMR,BGD|LAO|THA|VNM|KHM|NPL|IND|CHN
land,primary_loco,BEN,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|BGD|TWN
land,primary_loco,BEN,training,CHN,MNG|BGD|MMR|LAO|NPL|KOR|TWN|VNM
land,primary_loco,BEN,training,GEO,ARM|AZE|TUR|SYR|IRQ|LBN|CYP|UKR
land,primary_loco,BEN,training,IND,NPL|BGD|PAK|LKA|MMR|AFG|TJK|THA
land,primary_loco,BEN,training,IDN,MYS|PHL|KHM|VNM|THA|LAO|TWN|AUS
land,primary_loco,BEN,training,IRN,QAT|TKM|ARE|IRQ|AZE|AFG|ARM|UZB
land,primary_loco,BEN,training,IRQ,SYR|JOR|LBN|ARM|ISR|AZE|CYP|SAU
land,primary_loco,BEN,training,ISR,JOR|LBN|CYP|SYR|EGY|IRQ|TUR|SAU
land,primary_loco,BEN,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
land,primary_loco,BEN,training,JOR,ISR|LBN|SYR|CYP|IRQ|EGY|TUR|SAU
land,primary_loco,BEN,training,KAZ,UZB|TJK|TKM|AFG|AZE|GEO|ARM|IRN
land,primary_loco,BEN,training,LAO,VNM|THA|KHM|MMR|BGD|MYS|TWN|CHN
land,primary_loco,BEN,training,LBN,CYP|ISR|SYR|JOR|TUR|IRQ|EGY|ARM
land,primary_loco,BEN,training,MYS,KHM|IDN|VNM|THA|PHL|LAO|MMR|TWN
land,primary_loco,BEN,training,MNG,CHN|RUS|KOR|NPL|KAZ|TJK|BGD|JPN
land,primary_loco,BEN,training,NPL,IND|BGD|PAK|MMR|TJK|AFG|CHN|LAO
land,primary_loco,BEN,training,OMN,ARE|QAT|YEM|SAU|IRN|PAK|DJI|AFG
land,primary_loco,BEN,training,PAK,AFG|TJK|IND|TKM|UZB|IRN|NPL|ARE
land,primary_loco,BEN,training,PHL,TWN|IDN|MYS|VNM|KHM|LAO|THA|KOR
land,primary_loco,BEN,training,QAT,ARE|SAU|OMN|IRN|IRQ|YEM|JOR|SYR
land,primary_loco,BEN,training,SAU,QAT|ARE|YEM|IRQ|ERI|JOR|ISR|OMN
land,primary_loco,BEN,training,KOR,JPN|TWN|CHN|MNG|PHL|LAO|VNM|KHM
land,primary_loco,BEN,training,LKA,IND|BGD|MMR|NPL|THA|KHM|PAK|LAO
land,primary_loco,BEN,training,SYR,LBN|JOR|CYP|ISR|IRQ|TUR|ARM|GEO
land,primary_loco,BEN,training,TWN,PHL|KOR|VNM|LAO|JPN|KHM|CHN|THA
land,primary_loco,BEN,training,TJK,AFG|UZB|PAK|TKM|KAZ|IRN|NPL|IND
land,primary_loco,BEN,training,THA,KHM|LAO|VNM|MMR|BGD|MYS|NPL|LKA
land,primary_loco,BEN,training,TUR,CYP|SYR|LBN|GEO|ISR|ARM|JOR|BGR
land,primary_loco,BEN,training,TKM,UZB|AFG|IRN|AZE|TJK|KAZ|ARM|GEO
land,primary_loco,BEN,training,ARE,QAT|OMN|IRN|SAU|YEM|IRQ|AFG|PAK
land,primary_loco,BEN,training,UZB,TKM|TJK|KAZ|AFG|IRN|AZE|PAK|ARM
land,primary_loco,BEN,training,VNM,LAO|KHM|THA|MMR|MYS|TWN|PHL|BGD
land,primary_loco,BEN,training,YEM,DJI|ERI|SAU|OMN|SOM|QAT|ARE|ETH
land,primary_loco,BEN,training,ALB,MKD|MNE|SRB|BIH|GRC|BGR|HRV|ITA
land,primary_loco,BEN,training,AUT,SVN|CZE|HRV|HUN|SVK|CHE|BIH|DEU
land,primary_loco,BEN,training,BLR,LTU|LVA|UKR|POL|EST|MDA|SVK|ROU
land,primary_loco,BEN,training,BEL,NLD|DEU|FRA|CHE|GBR|DNK|AUT|CZE
land,primary_loco,BEN,training,BIH,HRV|MNE|SRB|SVN|HUN|ALB|MKD|AUT
land,primary_loco,BEN,training,BGR,MKD|ROU|SRB|ALB|MNE|GRC|MDA|BIH
land,primary_loco,BEN,training,HRV,BIH|SVN|MNE|SRB|AUT|HUN|ITA|ALB
land,primary_loco,BEN,training,CYP,LBN|ISR|SYR|TUR|JOR|GRC|IRQ|EGY
land,primary_loco,BEN,training,CZE,AUT|SVK|DEU|POL|SVN|HUN|HRV|CHE
land,primary_loco,BEN,training,DNK,NLD|DEU|BEL|POL|CZE|SWE|LTU|GBR
land,primary_loco,BEN,training,EST,LVA|LTU|FIN|SWE|BLR|POL|NOR|DNK
land,primary_loco,BEN,training,FIN,SWE|EST|NOR|LVA|LTU|BLR|DNK|POL
land,primary_loco,BEN,training,FRA,CHE|BEL|NLD|DEU|AUT|ESP|ITA|SVN
land,primary_loco,BEN,training,DEU,NLD|CZE|BEL|AUT|CHE|DNK|POL|SVN
land,primary_loco,BEN,training,GRC,MKD|ALB|BGR|MNE|SRB|BIH|ROU|HRV
land,primary_loco,BEN,training,HUN,SVK|SRB|BIH|SVN|HRV|AUT|CZE|ROU
land,primary_loco,BEN,training,ISL,IRL|NOR|GBR|SWE|DNK|NLD|BEL|FIN
land,primary_loco,BEN,training,IRL,GBR|BEL|NLD|FRA|DNK|DEU|CHE|ISL
land,primary_loco,BEN,training,ITA,HRV|SVN|BIH|MNE|CHE|AUT|ALB|SRB
land,primary_loco,BEN,training,LVA,LTU|EST|BLR|POL|SWE|FIN|DNK|SVK
land,primary_loco,BEN,training,LTU,LVA|BLR|EST|POL|SVK|DNK|CZE|SWE
land,primary_loco,BEN,training,MKD,ALB|MNE|SRB|BGR|GRC|BIH|ROU|HRV
land,primary_loco,BEN,training,MDA,UKR|ROU|BGR|SRB|SVK|HUN|BLR|MKD
land,primary_loco,BEN,training,MNE,BIH|ALB|SRB|MKD|HRV|HUN|BGR|SVN
land,primary_loco,BEN,training,NLD,BEL|DEU|DNK|GBR|CHE|FRA|CZE|AUT
land,primary_loco,BEN,training,NOR,SWE|FIN|EST|DNK|LVA|LTU|NLD|GBR
land,primary_loco,BEN,training,POL,SVK|CZE|LTU|HUN|BLR|LVA|DEU|AUT
land,primary_loco,BEN,training,PRT,ESP|MAR|FRA|IRL|DZA|BEL|CHE|GBR
land,primary_loco,BEN,training,ROU,MDA|BGR|SRB|HUN|SVK|MKD|MNE|BIH
land,primary_loco,BEN,training,RUS,MNG|KAZ|FIN|CHN|UZB|TJK|EST|NOR
land,primary_loco,BEN,training,SRB,MNE|BIH|MKD|HUN|ALB|HRV|ROU|BGR
land,primary_loco,BEN,training,SVK,HUN|CZE|POL|AUT|SVN|SRB|ROU|BIH
land,primary_loco,BEN,training,SVN,AUT|HRV|BIH|HUN|CZE|SVK|ITA|CHE
land,primary_loco,BEN,training,ESP,PRT|MAR|FRA|CHE|TUN|BEL|ITA|DZA
land,primary_loco,BEN,training,SWE,NOR|FIN|EST|LVA|DNK|LTU|POL|BLR
land,primary_loco,BEN,training,CHE,FRA|AUT|BEL|SVN|DEU|CZE|ITA|NLD
land,primary_loco,BEN,training,UKR,MDA|BLR|ROU|BGR|SVK|LTU|HUN|POL
land,primary_loco,BEN,training,GBR,IRL|NLD|BEL|DNK|FRA|DEU|CHE|CZE
land,primary_loco,BEN,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,primary_loco,BEN,training,CAN,USA|ISL|MEX|BHS|CUB|NOR|IRL|JAM
land,primary_loco,BEN,training,CRI,NIC|PAN|HND|SLV|GTM|JAM|ECU|COL
land,primary_loco,BEN,training,CUB,BHS|JAM|HTI|DOM|HND|NIC|GTM|SLV
land,primary_loco,BEN,training,DOM,HTI|JAM|BHS|CUB|VEN|PAN|COL|NIC
land,primary_loco,BEN,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|BHS
land,primary_loco,BEN,training,GTM,SLV|HND|NIC|CRI|CUB|PAN|JAM|MEX
land,primary_loco,BEN,training,HTI,DOM|JAM|BHS|CUB|PAN|NIC|VEN|HND
land,primary_loco,BEN,training,HND,NIC|SLV|GTM|CRI|PAN|JAM|CUB|BHS
land,primary_loco,BEN,training,JAM,HTI|CUB|BHS|DOM|NIC|HND|PAN|CRI
land,primary_loco,BEN,training,MEX,GTM|SLV|HND|NIC|CUB|USA|CRI|BHS
land,primary_loco,BEN,training,NIC,HND|CRI|SLV|GTM|PAN|JAM|CUB|HTI
land,primary_loco,BEN,training,PAN,CRI|NIC|COL|HND|ECU|SLV|JAM|GTM
land,primary_loco,BEN,training,USA,CAN|MEX|BHS|CUB|GTM|HND|SLV|JAM
land,primary_loco,BEN,training,AUS,PNG|IDN|NZL|MYS|PHL|KHM|VNM|TWN
land,primary_loco,BEN,training,NZL,AUS|PNG|IDN|PHL|MYS|CHL|TWN|KHM
land,primary_loco,BEN,training,PNG,AUS|IDN|PHL|MYS|TWN|NZL|JPN|VNM
land,primary_loco,BEN,training,ARG,CHL|URY|PRY|BOL|BRA|PER|ECU|COL
