,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
BIH,1049.6824186356055,5261.922592749047,3687.820987998344,6731.35285116291,3536.952181052997,5127.842474891445,3319.701134313164,3537.240694578576,2145.1019214700955,4320.8657843542605,4156.19106019359,4199.94586636514,4074.8957882127493,1368.8936783120448,4394.769389021588,3346.1274783008635,3612.060968505614,4516.482135125859,3924.9861149696717,4264.79261904137,4528.995671198216,4454.994388322684,7958.497924919403,4670.763349200156,1108.8013765624023,6801.013994623741,5977.24699306786,2849.132726046464,2868.440114341939,1886.725659044547,6238.345164136386,6635.064093510259,2200.155423774963,3246.55733373263,4992.858477660405,4195.830065266525,4615.412596420943,4201.551353158167,7280.683189411749,2385.324471519532,7700.669273024729,4998.965193343081,3907.1802688661505,859.5561986365237,4501.661589714073,5761.8563937708095,6556.01724189034,3677.5341884059326,2009.1872329981807,2141.312207845034,6403.287498769183,6920.396726161749,8431.778754038123,4476.529982854781,1668.8935695884625,4737.7032318714855,8394.997178284395,2131.376507913596,2035.848929838676,1797.976569659885,8485.230492901792,1870.294086873353,2130.013362517711,7729.130226932142,1737.2357205043963,8739.517994528187,5067.911159399947,5542.38462975351,3817.774625927457,3993.4588044394905,9331.154167738085,3458.5241585924214,2068.478977541329,8195.460106928356,6895.556512098553,1649.403559898571,8793.681351018628,3989.746694734981,7631.104001705553,624.3360459209742,2692.3593355232692,3588.4740298527167,2897.9095251222234,7769.921364518189,3666.0816878082924,99.33822288273835,183.9095660444251,821.2082087438203,920.4723111903616,0.0,260.1053244932628,0.0,1461.5782123141346,400.5724497919738,1085.794303483357,1451.723557375009,1662.880098875182,556.2229533463423,361.1914406114493,316.2569947817818,92.06153240894112,2838.162986618841,1797.7749594112154,181.96442483608897,1248.039421410053,1078.6185116137067,216.67252004233853,705.3207175072063,0.0,981.1586737666096,1527.1700633229034,503.49854063657943,1836.4997470545054,160.6836483324524,1054.846501882811,0.0,306.29423142821554,80.86533126880067,1045.2004583378039,1145.078792249143,458.27433954803365,461.77758492043057,1265.6265791045805,8166.74841095128,4865.158742082768,9894.821998695717,8432.387546549016,8103.540276202862,9974.754623174957,9781.849886016398,8317.172438424672,9398.39117848033,8737.347224463056,9280.01274253658,9504.802713449555,9570.651899896931,6163.079825843534,9928.426829148288,17382.406438514958,12668.242326586607,10533.359356440247,10052.286476693062,7199.375336554923,11027.171372080822,8811.64320383064,10138.132892708589,10368.484325950729,9918.768903536939,7959.330414118253,11038.602909106286,7976.942402184502
BGR,1354.8904461056968,5199.283925007591,3781.834851627123,6559.3668419038895,3680.4843155564636,4866.246419734758,3270.9826028165794,3379.6693109309554,2100.117929191321,4217.388623934571,4015.5115502471463,4351.350478276865,3574.6200303083247,1081.9487581318315,4390.835210723531,2867.416978665958,3183.4545139163547,4461.537352140057,4049.2011404665022,4488.29565828397,4798.405991180175,4098.398998733894,7755.106971336435,4874.146104246215,944.3753711178115,6353.344266087641,5695.29326905927,3057.697616600186,3166.8275261464114,2287.0173963538973,5925.963060604597,6531.748427959569,2191.5678923499813,3210.457409524141,4728.54347789787,4495.405045479431,4840.713869668092,3690.512719741775,7065.529063614168,2162.260567728621,7466.823174423451,4731.040859336609,4019.549265926277,1131.3129630611459,4214.202585722321,5521.699289735856,6323.829086342421,2929.6044127135647,1261.01931470369,1394.891103370221,5664.884808785105,6192.419033598609,7690.499512744397,3759.734332993076,929.7528959446776,3999.30505048254,7652.088246254993,1387.8962047231166,1307.6824471555094,1173.5881572217527,8098.30580551876,1244.9673722610166,1493.5825906337227,7002.358138499694,1081.1670604226922,7992.349523517816,4481.67167953054,4801.846416376342,3092.1183356068523,3258.245449453223,8671.370403469436,2750.0098076481618,1436.5182796252602,7653.973595823213,6163.587052475138,952.7131366158897,8151.153653853136,3259.9192886252076,6893.160540446882,0.0,1954.2012852190173,2877.0642112533956,2190.2547052773275,7045.193724246683,3103.7023901733655,186.04355912620215,590.2509323834598,834.1163492961931,1424.831401567925,260.1053244932628,0.0,299.1298324369764,855.2026562185808,652.4544752885346,1311.4598717457775,1501.8057433559825,1752.434863927749,1062.5928786986287,850.2201518634304,0.0,276.3825403880622,3208.872549513771,2299.8933042573517,402.6264815313757,1306.933873467581,1113.4470159949437,0.0,193.75372980562338,204.2576632886257,1463.298576507317,1828.951004721015,555.8174483209976,2373.2498455258437,0.0,658.7072719683632,0.0,475.9339297177365,562.6722106543338,1545.532220237354,1383.0725881283333,997.7797421996416,170.5641848556444,1768.1279426050987,8702.06818206439,5076.737546271088,10439.519801374521,8976.874689772952,8650.4272592139,10512.980634783016,10312.942949207138,8863.144064094466,9937.297680964875,9282.245118778836,9808.804984656665,10048.536948898956,10117.550013111453,6661.804032608057,9200.029740016857,16682.461234564165,12008.208163345726,10866.558078252998,10487.743478556458,7520.904793569225,11481.502045687212,9357.882050512877,10679.412958951963,10753.022719666113,10451.35074672149,8461.518329943123,11328.529741444068,8521.605826457322
HRV,868.7804899251986,5185.85887928428,3547.31938256962,6703.796954777237,3378.0782113002333,5101.258415639392,3244.890949671151,3509.678883326593,2079.4536228955158,4267.297965720965,4115.647083295542,4038.156958824805,4054.227645700758,1344.7165154884556,4293.886119115285,3325.258866736128,3589.2015572634123,4439.06386727862,3771.72574602675,4089.9745622040414,4353.884410038845,4430.248637176259,7931.10884826334,4498.736139481677,1041.6660894760983,6778.248054080045,5950.864552180629,2674.1798706087793,2697.0455130468013,1737.7255873878728,6212.190808004249,6564.6988935185345,2101.1948481432705,3166.1286436501096,4966.327871949444,4028.3533749183907,4440.049374015751,4181.13435981358,7253.4194799698935,2358.835639887382,7673.561341556025,4972.484689024881,3758.57774738037,688.5797767596123,4475.5503627208345,5734.94145802962,6528.957346734126,3701.7431849138384,2034.1935494598506,2162.033546241331,6411.1822150703265,6919.30884074166,8441.82366247037,4470.607265924426,1683.657696163473,4746.4640900321565,8431.543598868211,2169.181285108189,2053.9926506735237,1792.771769964241,8431.56993932577,1864.2792627666893,2119.7901180300155,7726.846953748518,1744.5435197871188,8765.294278459645,5042.009537667904,5552.896833791514,3856.582391400527,4040.9623231050086,9315.324391140924,3479.0116352685723,2062.1777552268445,8160.24827057603,6942.834752575319,1667.3610456924773,8774.657818864518,3992.0304278838676,7638.038071778093,656.7585384776421,2703.1337134136256,3608.044279227098,2891.643305669558,7766.285193674603,3647.520836572941,87.0719162651396,58.78703067233297,753.1307657469225,750.4849739483631,0.0,299.1298324369764,0.0,1456.0900221352656,277.9575220568898,949.632732656036,1328.1490956548453,1534.6772052050217,392.3595341699204,253.03857867490103,290.0563202455258,0.0,2718.5277511817058,1621.1939864929393,0.0,1124.0195125735868,995.0850699530013,204.17215968292038,680.4666673745746,0.0,827.2623028659498,1408.3125127412693,398.4248180530856,1646.0858862455227,129.03423293544938,933.8831946141075,0.0,183.20712631897212,0.0,869.3482625182882,1010.944397077376,270.72812509384215,405.2807167670185,1094.6135502593047,7970.735334118356,4736.549101553017,9697.541133303188,8235.21508677603,7905.35641294686,9779.933104236356,9589.713733806451,8119.399245116371,9203.34598697752,8540.005582393147,9088.796652969455,9307.903980413554,9372.445648114499,5984.259970065881,9966.779038775405,17380.750525518375,12650.727465067645,10382.53367691965,9884.732911558474,7042.277279610514,10854.078252400439,8613.620256633232,9941.768112140044,10207.625085180096,9728.16940063062,7777.240755533207,10875.442887391888,7779.458070906586
CYP,2166.902765675113,4784.300535616237,3865.3284044308048,5860.6456330836045,3899.192609878737,4100.945667140584,3017.0099295670507,2801.707693327312,1871.3421212227227,3740.867095005141,3310.819960592843,4547.990304787877,2626.503692591797,335.97457430238813,4181.262684886615,1927.6468422348291,2261.096663698142,4114.733877205776,4196.215648264765,4852.984262006942,5250.579192076234,3245.186584224655,7011.810140549362,5145.911239024215,741.0136379765462,5408.696978685099,4897.368853631648,3289.5446489839123,3748.7842996664453,3116.241010876209,5038.801475255778,5836.758390984002,2143.066110872783,2995.447565839606,3962.8903411543406,4990.380600220108,5195.733136811906,2740.0283620155355,6309.702623336509,1413.0321727261187,6696.445464620945,3957.387692456203,4136.952128847216,1913.6883741464846,3404.9019962804123,4762.689683917444,5567.433154311844,2376.006582023794,949.3950140279156,1007.0284424698727,5182.765066920071,5768.214611642346,7153.640176923032,3468.173557947855,902.2367330698886,3440.1644910300242,6958.057572195355,905.2850433262527,463.22560404134754,214.97359438883146,8242.45189965132,285.6442897442547,1637.3130896188802,6542.405230081523,148.31399788573944,7346.838296694752,4530.127782033597,4314.108511510311,2288.1389094259516,2565.629870183396,8436.018414206064,1886.2066565321045,478.5370522734678,7695.209970202029,5380.721520915667,90.58822304210024,7939.967856965017,2931.0447044499256,6394.576026806237,59.89602388320504,1657.1108424438307,2011.3217017201634,1974.903373682445,6635.86451349167,2145.5442910248416,1174.9779098965435,1882.83414190944,1802.6426927299601,2704.9816139120157,1461.5782123141346,855.2026562185808,1456.0900221352656,0.0,1948.7221671113834,2561.6945503972897,2496.692802029249,2782.2251514865216,2119.9305968063136,2131.171530394811,400.6294608687826,1566.143548167792,4489.888031455298,3583.226832395862,1332.6952925463513,2304.3818817761303,2174.4596679087886,1081.7719919309664,1199.8973699960097,1363.642273804858,2754.091447964419,3061.7472748866576,1742.2430689512778,3431.9792921352223,1011.443709521317,971.2257993435554,1183.0996434911153,1704.5092372755892,1848.240644471789,2520.429262121781,2624.073928314046,2239.236614714105,971.5564868805491,3049.432620750047,9876.298514403392,6175.679002632991,11586.683715256966,10135.308782348042,9756.694543630396,11712.655384565145,11542.609461707516,10000.662984975204,11124.809909466127,10434.498311169968,11046.314007005161,11210.794539465825,11205.759170248388,7948.45527991075,8386.050247524709,15786.209491937067,11672.788897925448,11279.090206905203,11096.906426173728,7984.999109689833,12167.702594231274,10418.874420954262,11652.565181988906,11215.9025868381,11333.916570813994,9299.622117931558,11638.573498074611,9557.967894513367
CZE,1382.2517296698481,5900.597867099141,4173.360202113767,7427.782906395146,3956.5032937279343,5810.542428603325,3964.0432815896015,4233.789082161488,2804.027720203731,4993.976795352301,4844.519425856225,4596.036200124287,4646.195535322276,2023.1311251360326,4984.603251386773,3925.7064521190387,4225.697434743044,5153.843630960279,4363.586400639135,4557.626701627057,4754.393504896868,5105.269453285151,8653.063233131006,4986.5796395542275,1731.523905290493,7407.3229896225475,6656.093716925984,3115.275632279445,3069.0178793288187,2014.0967151565494,6912.977232634949,7282.447102052981,2804.981944531297,3881.34232644295,5674.727870927957,4397.606596607956,4898.745646167481,4767.0792489252835,7973.605896297557,3068.709493273764,8391.234762386734,5679.987811627485,4363.141830868272,1291.1682617487172,5176.685847464281,6449.740816999298,7246.008514821374,3789.05345368301,2160.441770912159,2267.193264782604,6407.290698220149,6872.639832667046,8431.49558313178,4419.785728120788,1782.6656309582265,4758.454285149235,8520.241785154369,2326.4905891992207,2351.8578120158413,2274.8867305905305,8083.116215181411,2347.091939002284,2029.0144914138725,7670.442974116442,2186.146534335267,8823.376175172854,4843.7501892566515,5566.492801537818,4114.856256659934,4192.196622129073,9152.917170555389,3816.9945628812493,2540.5794460995326,7904.891245613256,7122.311024198741,2044.2455020830978,8597.939934962495,3982.4543807719997,7622.9726178672245,1048.4226418120397,2751.001396178691,3938.204846125077,2856.5295861922345,7703.6818391655315,4196.999898042925,739.0065989726359,0.0,417.80729009870794,446.50473428021553,400.5724497919738,652.4544752885346,277.9575220568898,1948.7221671113834,0.0,444.0422840041681,889.019523962057,1076.319844050448,354.29850844922413,0.0,931.062174903773,111.19760923870116,2213.997106616746,1299.820058314369,245.64402663103684,686.8792412476251,594.3184524727917,798.292738362266,619.1186051911717,622.2053640911128,457.85980917091314,888.0930534672681,0.0,1720.6019242750588,353.83482142890335,502.3934190762917,340.8318582898801,0.0,225.51809610075804,1070.4462411243833,500.79809224882837,323.62742182988865,295.395986532013,773.82161370594,7734.324170304082,4216.486179635638,9512.568828196494,8051.968937583237,7767.85597952396,9551.275975696846,9331.594335951324,7952.066620735869,8979.254163529802,8360.195611454892,8823.378683049685,9114.967603613777,9236.829501362818,5645.931009332442,10175.30902590759,17246.560277319088,12471.381587506896,10619.072956853437,9984.627772811988,7330.864522223585,10938.637505795461,8500.899797290187,9873.163660787033,10373.345893791415,9714.53005940306,7827.635559221491,11169.246175783128,7695.239650361661
DNK,1958.5410029644845,6567.066447099329,4760.358078714348,8113.522923958622,4503.468851676379,6499.1331020226435,4634.913277413165,4919.434979202744,3483.4544125575285,5674.626263054174,5530.268789273294,5094.568454834763,5280.057580741444,2707.20524499906,5629.234357695682,4568.184500211254,4880.00989635293,5820.513868533145,4917.366155519648,4977.228918440983,5096.953188500207,5781.906643851906,9341.051597193318,5419.210011892696,2388.874046808747,8055.011899267001,7343.590820127562,3524.8427168535754,3392.762406940069,2356.0855558610415,7599.028826668197,7949.946368554837,3469.417717358422,4549.937341062843,6363.156911348624,4702.949819811284,5301.572066073832,5396.790242723533,8662.400861434442,3757.7735520548144,9080.501682182576,6368.221898498647,4928.532353296362,1894.2923845580801,5863.3618940203005,7139.023504560042,7935.303717363836,4129.444549747335,2589.7364092605762,2673.513177224958,6607.334914526957,7001.662676256714,8601.745023924728,4592.349123340921,2208.824940369469,5000.7600013893525,8813.168956616944,2769.2020810691747,2868.671396233922,2877.9254985403545,7675.019725481696,2948.549007977254,2224.366451923764,7788.267503997386,2774.7714731002907,9079.151014931647,4785.878826077909,5798.738996529882,4584.706681590277,4593.434462039923,9102.467030277918,4329.02536846384,3133.8819811397543,7712.263440229682,7510.101484166069,2607.135743559952,8529.036462540249,4218.710515955589,7795.972860529968,1673.0509671360653,3081.134408621597,4443.470892057157,3096.657747357011,7812.875370822647,4808.596951655053,1428.303548768677,667.5884494100455,563.101084419374,470.23181798050155,1085.794303483357,1311.4598717457775,949.632732656036,2561.6945503972897,444.0422840041681,0.0,498.81006415915573,624.4342434243125,599.1511453263104,0.0,1613.6647099946094,791.0513190308409,1457.051082306295,933.6905909334818,862.1344800393127,370.4810633069053,364.4228418215678,1484.152679679528,1086.0741300897384,1311.2783466075134,211.57208046654264,92.74896206641739,73.78594819884914,1835.5337389810802,946.2416819971779,291.04364610757267,1023.8205853725616,657.0428367328451,914.6731138118676,1451.9910336993246,0.0,783.6198863606699,686.2434547100487,507.6491007982627,7273.482923377988,3402.0763831218333,9108.539266892969,7666.185516272544,7450.8624574832775,9086.775847498757,8829.13202924644,7589.618892854817,8526.401717505376,7975.760582315598,8315.413755136975,8703.948965044165,8905.145088811438,5064.09408652833,10556.654832232327,16743.002482694406,12361.907649552099,10731.26696485552,9883.577269484835,7531.806155759568,10851.888514728285,8205.226655305494,9616.085397342338,10405.026011076434,9521.848160751637,7729.208722266571,11297.9036924618,7439.364979016185
EST,2532.4782201960525,6975.870894265083,5318.976552226266,8367.46776411258,5106.874703032074,6657.561197113275,5033.568126139589,5195.507111423497,3859.0029431533726,6028.047392580851,5822.808979474319,5745.030748082823,5168.780253431135,2889.2461873590037,6096.013301320427,4509.66024390929,4853.034056401295,6230.250207128024,5513.768945291223,5685.423165128181,5852.34852341906,5837.133625101006,9557.943403510677,6119.437385014875,2765.3365194104917,7956.374539899956,7472.357804264046,4234.398250220476,4153.634018672147,3100.940140250907,7633.5500959358415,8340.154817988658,3902.555148051489,4959.454605862764,6519.416060820421,5480.464648202613,6021.589090252112,5282.615556323796,8866.346813237229,3969.557996955793,9260.079985493141,6520.370811615261,5512.420352874294,2436.1289134502995,5988.301209860768,7318.50999925198,8120.951693766079,3528.366644825445,2169.2226905398843,2213.524126778913,5857.685320646214,6199.059082671574,7830.093982109826,3800.967835520776,1818.241059199659,4290.064206614389,8112.999466581261,2356.1737099315283,2540.0340967014217,2785.5400955309133,6892.22203487218,2847.5784061524746,1542.3423561907318,6988.941033915772,2639.378010416362,8348.503455059657,3923.9343000505423,5072.487691087756,4140.883217972558,3996.685795509185,8230.906534808617,3970.2754986090004,2977.932864783086,6827.850292925028,6915.8923168346255,2432.6001232836898,7654.379476818637,3511.589945599397,7028.4683308208805,1751.7644250712815,2498.024650464297,4068.6963438509724,2425.67381720465,7008.491599377373,4660.713202236427,1728.4580371261834,1081.4471520675174,173.18077651704706,1288.0852082332813,1451.723557375009,1501.8057433559825,1328.1490956548453,2496.692802029249,889.019523962057,498.81006415915573,0.0,0.0,1362.7767886047645,625.8132699786725,1779.5315330078774,1057.2352701386162,1950.0552528790836,1769.741026554535,1389.319297139481,0.0,166.38332241566812,1747.0440084788904,1029.3919622721965,1622.3682888914607,1066.316017565151,564.7485923060589,389.6553017981981,2677.7316438528032,1057.1907581090911,0.0,1312.7784791962845,946.1708158942919,1305.8702288020093,2157.9533573444646,146.27505243073765,1414.170954227822,640.2832194114951,1282.72572427639,7995.811499759153,3419.567930387161,9860.062407445317,8434.05986396496,8245.068228854452,9801.816746808852,9518.507169789804,8368.531471590057,9252.379265907866,8742.799150125733,8896.716494257116,9450.51561257474,9691.57737690274,5439.201462133177,9930.221237493557,16120.823755576781,11478.331855671304,11600.433017206506,10767.15151374931,8367.95410485782,11736.431084184476,9014.21584608761,10443.919433688901,11287.32410621253,10384.817869275534,8614.33979645121,12166.085569909728,8277.675618246727
FIN,2713.5106304155483,7190.548208718293,5509.882525368684,8617.323235012698,5287.385006215749,6921.030766336741,5248.160626461901,5437.507179284478,4074.8606281759917,6247.576325961865,6073.774359891539,5919.356029256536,5449.974609279788,3140.371041735987,6303.029256303084,4797.0233933854515,5138.316228841634,6444.451863943237,5696.486767936878,5838.965710613704,5989.2281883643645,6114.595089878892,9814.739137464208,6275.986713883026,3001.261291495149,8234.521856100486,7741.697661845874,4385.424611866938,4286.148423914096,3237.1797158675404,7917.3250568663225,8564.995854101173,4111.51162517811,5172.715684056047,6783.03923551685,5608.381977533176,6171.524816377379,5563.657994614347,9124.731765002358,4220.371768484556,9523.262456788369,6784.679654232499,5698.090737932439,2627.3817238779548,6261.894228215258,7579.313068570228,8381.722344422391,3644.0956416425133,2406.087243640673,2437.4303059383924,5782.492313026809,6038.710313173661,7693.732161549762,3613.303684659289,2069.975950512823,4300.034326527335,8092.963153629173,2592.223529343466,2795.470999726095,3072.240139492551,6110.90547969972,3129.408227065454,1663.4612018930784,6828.137047754615,2926.3368844130873,8284.87066234892,3692.4887534892414,5048.352650975105,4347.8189185609635,4016.515546850826,7926.050744192747,4206.106764941429,3256.934082696481,6318.823746774391,7017.581883941349,2717.6284848012774,7329.702389431822,3513.386442887377,6906.264424953559,2007.108781371951,2665.5622779547234,4299.4740077198685,2527.6178753583285,6841.980811140376,4938.280508740954,1948.7349615734004,1278.9859344676013,460.78814883035506,1386.096755647816,1662.880098875182,1752.434863927749,1534.6772052050217,2782.2251514865216,1076.319844050448,624.4342434243125,0.0,0.0,1495.054901608169,747.7863793117995,2033.737984193484,1280.0210828439626,1518.776970005106,1733.9161172797162,1568.814778094302,222.78581270534633,389.82894251942747,1974.6252246954948,1288.2546122339206,1840.772445088568,1142.967220323385,0.0,580.7604530981473,2769.404308516235,1312.7267709366101,0.0,1532.3962670698597,1168.8137709675686,1510.8152996978765,2302.297364858169,0.0,1571.0819388883126,890.7111371035948,1148.2736922431982,7552.175244097558,2364.2939947590376,9456.71697806106,8039.795599432516,8015.267378688292,9303.714369864236,8967.915580607694,8077.787071669271,8792.104701076725,8409.920017040991,8048.966343617403,9023.021949193237,9394.25335624014,4322.23030204262,9978.841323667306,15182.324564082732,10995.242092002049,11668.3330777249,10757.711658518972,8466.888424621684,11729.494665623828,8748.140400250608,10257.825544485344,11325.53932859623,10265.21840211612,8613.031519695825,12235.320605647647,8179.891913454489
FRA,484.00009173243836,5106.071477127294,3289.45352323252,6729.723097396482,3056.1941961080825,5301.126483968623,3195.5673195166864,3611.2209688778657,2092.9953078945073,4261.955185368161,4149.405983906301,3617.1871099709338,4555.279601899479,1805.8336726595674,4153.737993677146,3813.653173989688,4022.7697458548764,4353.108719503821,3465.64004732347,3478.371419095532,3587.6394338382943,4765.323604700309,8006.126874433299,3922.6807407662886,941.9649102060532,7182.623793097125,6158.564130678864,2034.2311919725946,1883.0011087080316,854.9712673206224,6435.85731545037,6487.911942595604,2012.5536060895495,3086.9160528334146,5167.675509385455,3195.0821635820644,3796.8544908767685,4688.042258708551,7353.676007343716,2632.0494193787454,7791.24701690606,5183.354658030572,3469.172769313206,416.3441972021662,4723.649489085961,5893.949451765625,6662.869627751495,4475.606257156718,2808.320970863553,2943.0536967004723,7193.333227071518,7653.732351387241,9216.630838080937,5202.860508452986,2474.493598620651,5544.113786771266,9183.17781040063,2925.0997554329397,2738.0900214018643,2445.1696233525763,8593.782083073014,2519.4306399117563,2808.548069050381,8449.099357528097,2421.265309354446,9535.03705719315,5563.749919596577,6348.119932265469,4559.373685540693,4775.6310152872165,9884.323946728166,4160.032155279974,2684.933796987709,8558.719422813907,7650.432215730906,2358.055126514523,9320.466729209245,4768.831397662907,8407.993328415183,1359.758881611066,3498.6111811282303,4283.912342803204,3642.600286479366,8480.915660105877,4206.368533350802,804.5045386390761,171.78012185780617,1161.0992239815255,0.0,556.2229533463423,1062.5928786986287,392.3595341699204,2119.9305968063136,354.29850844922413,599.1511453263104,1362.7767886047645,1495.054901608169,0.0,0.0,856.9566155242471,664.1057540768323,1748.2003790674937,395.1524211705961,0.0,1192.3894026748917,1143.9310289960415,914.192289694647,1398.1270330693023,737.0088478809968,75.15489761041358,805.50851221515,576.5623976601437,436.06814033301055,933.4591298842244,1031.067432710741,803.3806670504348,680.3677289632956,437.9594712970226,0.0,789.829668795435,0.0,1065.0375191987425,0.0,6527.866653609377,3446.9288401060353,8264.141328239182,6801.366183564689,6494.484793653362,8335.694932315744,8144.849522974623,6692.405269238943,7759.50601810696,7107.732342228452,7644.907831363424,7871.426598216949,7963.9519148948,4584.285965501072,10662.56028331506,17560.975509699467,13179.822895670673,9330.098846868284,8715.31708743216,6065.780510300094,9665.955322690043,7220.713666936496,8587.509915659964,9080.436724988602,8434.006991134609,6573.1612709279925,9892.27309214407,6410.067885830858
DEU,1160.7438341760876,5764.590783499933,3958.2037794984462,7346.51384454179,3697.1259049301048,5796.0878001136825,3841.034145258527,4165.4912857317195,2703.873771173477,4894.659604974739,4754.043440592886,4307.1098847844405,4775.628386514849,2069.4857523596106,4822.613085707468,4047.618171656397,4315.74381060183,5014.8970873683975,4111.138550205119,4208.653551002821,4366.230766662304,5151.083539029605,8590.76783496208,4646.368134591726,1585.8380015706184,7504.782628576354,6649.723138700841,2754.9745513039475,2668.485963926215,1615.204523546355,6915.537924849292,7147.456855841374,2666.226652717909,3752.482157887704,5662.6115746458045,3996.606369239234,4541.183814617955,4901.366938481271,7921.273078170866,3060.2817607480556,8348.449699907784,5669.945580047455,4123.028844173775,1089.9978905354362,5180.884797219458,6419.3599394041275,7207.077766478334,4076.319087327056,2462.8270542139767,2565.2484343949777,6656.766147054906,7093.881740609334,8673.851918346785,4656.727221629213,2082.97256420115,5019.708395421863,8800.300098190535,2631.9559157347403,2633.9922886100003,2466.438888776117,7860.195732149638,2538.9333835486837,2260.549417184313,7878.7260815022855,2398.8473192232536,9093.690894743047,4901.772577433187,5825.064938344459,4413.3611893813195,4492.927425115338,9221.429183631599,4089.6484307008623,2736.792699082647,7839.293434504395,7422.729691155183,2295.3630786912354,8650.18325153499,4239.195773488439,7865.194491547765,1259.8110318943852,3033.124311080883,4215.052994336202,3110.636538568869,7904.931397332994,4356.9212340142085,789.1135179751893,0.0,595.4984571502829,0.0,361.1914406114493,850.2201518634304,253.03857867490103,2131.171530394811,0.0,0.0,625.8132699786725,747.7863793117995,0.0,0.0,1006.8910508803322,249.4592122839905,1641.0307730036182,828.8866473060759,79.551065178272,484.48384532626693,456.15535589540286,892.685066415307,916.022773734475,679.0919209377697,0.0,337.2388568270814,0.0,1292.8549931416162,580.3221480002846,361.62753473465824,497.85331208339846,257.9957840909199,150.2133725017601,672.57347982583,83.49264360827617,0.0,592.7010621938363,303.52491270459524,7253.063120219086,3691.7324514981788,9051.77153223472,7592.613972506639,7320.01994413548,9070.983062600231,8835.364117150431,7496.200725835951,8503.194563000836,7901.29479187359,8324.372272150938,8652.972903709906,8787.709376806977,5116.95252907224,10476.035973741764,17025.636978660263,12487.811509460735,10190.084556761163,9559.542477841846,6910.951977331628,10517.594551600027,8054.141405580051,9427.201339916799,9943.458879937927,9273.880052400067,7401.188233104261,10745.495888616219,7248.9299866654555
