Country,iso3,berkeley,era5,b_residual,e_residual,m49_subregion,m49_region,b_minus_e,b_sign,e_sign,sign_agreement,squared_gap_share,station_knn8_b_minus_e_local_i,station_knn8_b_minus_e_p_value,station_knn8_b_minus_e_q_value,station_knn8_b_minus_e_quadrant,station_knn8_b_minus_e_label,station_knn8_b_minus_e_fdr_label,station_knn8_b_residual_local_i,station_knn8_b_residual_p_value,station_knn8_b_residual_q_value,station_knn8_b_residual_quadrant,station_knn8_b_residual_label,station_knn8_b_residual_fdr_label,station_knn8_e_residual_local_i,station_knn8_e_residual_p_value,station_knn8_e_residual_q_value,station_knn8_e_residual_quadrant,station_knn8_e_residual_label,station_knn8_e_residual_fdr_label,area_knn8_b_minus_e_local_i,area_knn8_b_minus_e_p_value,area_knn8_b_minus_e_q_value,area_knn8_b_minus_e_quadrant,area_knn8_b_minus_e_label,area_knn8_b_minus_e_fdr_label,area_knn8_b_residual_local_i,area_knn8_b_residual_p_value,area_knn8_b_residual_q_value,area_knn8_b_residual_quadrant,area_knn8_b_residual_label,area_knn8_b_residual_fdr_label,area_knn8_e_residual_local_i,area_knn8_e_residual_p_value,area_knn8_e_residual_q_value,area_knn8_e_residual_quadrant,area_knn8_e_residual_label,area_knn8_e_residual_fdr_label
Czech Republic,CZE,0.19293606527047014,0.1862923549407039,-0.020067476066219725,-0.01587850868643037,Eastern Europe,Europe,0.006643710329766239,-1,-1,True,7.850140462003638e-05,0.05936121016417707,0.6473,0.8213638655462185,HH,ns,ns,0.14151888380457567,0.5685,0.753940350877193,LL,ns,ns,0.006643705381746441,0.9503,0.9938000000000001,LL,ns,ns,0.054326052178631755,0.6766,0.8940513043478261,HH,ns,ns,0.1696062691819845,0.4962,0.7236384615384615,LL,ns,ns,-0.004529666246818647,0.964,0.9967,LH,ns,ns
Denmark,DNK,0.1919403849228464,0.225767666645236,0.0019242868284619352,0.04942637229626892,Northern Europe,Europe,-0.03382728172238961,1,1,True,0.002035121071603449,-0.02019893496415509,0.8452,0.9051432624113475,LH,ns,ns,0.00798158578912418,0.7344,0.8663625,HH,ns,ns,0.4085911631992552,0.2182,0.7359113207547169,HH,ns,ns,-0.09553305537799926,0.3534,0.7272486486486487,LH,ns,ns,0.005810703982331403,0.8038,0.9194984848484847,HH,ns,ns,0.10431241870361599,0.7543,0.9967,HH,ns,ns
Estonia,EST,0.25938076329685683,0.2857741516954837,0.045394609463763724,0.09938855185048684,Northern Europe,Europe,-0.02639338839862687,1,1,True,0.0012389287977949523,0.01782679058731231,0.7705,0.8752323308270676,LL,ns,ns,0.47518184563085586,0.3978,0.6356305263157894,HH,ns,ns,1.4464781363963783,0.0324,0.30577499999999996,HH,HH,ns,0.01782679058731231,0.7705,0.922063829787234,LL,ns,ns,0.47518184563085586,0.3978,0.6529108695652174,HH,ns,ns,1.4464781363963783,0.0324,0.320875,HH,HH,ns
Finland,FIN,0.2349856997144576,0.2066535314328203,0.023948814690549214,0.006945017180132185,Northern Europe,Europe,0.028332168281637288,1,1,True,0.0014276300330398038,-0.1637228543595594,0.5183,0.782633,HL,ns,ns,0.3320588830132737,0.2646,0.5790521739130434,HH,ns,ns,0.13251703268383314,0.0058,0.14596666666666666,HH,HH,ns,-0.1637228543595594,0.5183,0.8600362637362637,HL,ns,ns,0.3320588830132737,0.2646,0.57078,HH,ns,ns,0.13251703268383314,0.0058,0.2850125,HH,HH,ns
France,FRA,0.1916777527720347,0.1857474114221658,0.004679473700103631,-0.013078771498200137,Western Europe,Europe,0.0059303413498688895,1,-1,False,6.254828903332887e-05,0.012525870773466466,0.9262,0.9514027210884354,HH,ns,ns,0.05311972858223518,0.3574,0.6259636363636364,HH,ns,ns,-0.1059147329514452,0.2409,0.7359113207547169,LH,ns,ns,-0.019508187929001598,0.883,0.92959375,HL,ns,ns,0.08116146663955395,0.1585,0.4351545454545454,HH,ns,ns,-0.1464294919486854,0.1021,0.5184333333333333,LH,ns,ns
Germany,DEU,0.19552600658812053,0.1734432802046985,0.010089836262206914,-0.01738617648698898,Western Europe,Europe,0.022082726383422013,1,-1,False,0.0008672841968276439,0.01696403722363116,0.9382,0.9572175675675677,HH,ns,ns,0.02035009131690255,0.8724,0.9342723404255318,HH,ns,ns,-0.12568592250641253,0.2891,0.7937109090909092,LH,ns,ns,-0.058835018191798615,0.7886,0.922063829787234,HL,ns,ns,0.04500335783700679,0.7147,0.8773959349593496,HH,ns,ns,-0.19882914385424402,0.0975,0.5184333333333333,LH,ns,ns
Greece,GRC,0.14163851313814882,0.0856757734346075,-0.026061710831566942,-0.08684176316120287,Southern Europe,Europe,0.05596273970354132,-1,-1,True,0.005569984485285308,0.5430298143673012,0.1889,0.6328869565217391,HH,ns,ns,0.31810508620118955,0.3219,0.6091560975609757,LL,ns,ns,1.4005766340077643,0.0156,0.23556,LL,LL,ns,0.598162877292401,0.149,0.6094205128205129,HH,ns,ns,0.23804853270265658,0.459,0.694147,LL,ns,ns,1.220539477110528,0.034,0.320875,LL,LL,ns
Hungary,HUN,0.18683465599109378,0.1021276637954927,-0.02406683376586699,-0.1009320253269731,Eastern Europe,Europe,0.08470699219560107,-1,-1,True,0.012761289825484181,-0.009571036508629706,0.9891,0.9890999999999999,HL,ns,ns,0.27496913071562784,0.3551,0.6259636363636364,LL,ns,ns,-0.08014358930388892,0.9028,0.9938000000000001,LH,ns,ns,-0.009571036508629706,0.9891,0.9927000000000001,HL,ns,ns,0.27496913071562784,0.3551,0.6387299999999999,LL,ns,ns,-0.08014358930388892,0.9028,0.9967,LH,ns,ns
Iceland,ISL,0.12736783367802937,0.38676677518856,5.551115123125783e-17,3.497202527569243e-15,Northern Europe,Europe,-0.25939894151053067,0,0,True,0.11967197252948344,-0.7578427060018302,0.5765,0.7913772727272728,LH,ns,ns,1.647345475784763e-16,0.6582,0.8080341463414634,HH,ns,ns,1.6948608881164186e-14,0.3361,0.8458516666666667,HH,ns,ns,-0.7578427060018302,0.5765,0.8667682242990653,LH,ns,ns,1.647345475784763e-16,0.6582,0.8213900826446281,HH,ns,ns,1.6948608881164186e-14,0.3361,0.9243716666666667,HH,ns,ns
Ireland,IRL,0.1678618971108085,0.0667092059634587,-0.017785728038261367,-0.11303287597434586,Northern Europe,Europe,0.10115269114734982,-1,-1,True,0.018197466705252126,-0.305128476279314,0.6633,0.8297512396694215,HL,ns,ns,-0.10810815208610612,0.6248,0.7906108333333334,LH,ns,ns,-1.4223864019917205,0.0631,0.42279999999999995,LH,ns,ns,-0.824482812395437,0.2244,0.6630272727272727,HL,ns,ns,-0.13330808509200096,0.5464,0.7673037037037036,LH,ns,ns,-0.718642044052338,0.3507,0.9243716666666667,LH,ns,ns
Italy,ITA,0.1823289325414157,0.1652175890701477,0.009217402936985253,-0.03276753251304146,Southern Europe,Europe,0.017111343471267998,1,-1,False,0.0005207439919473807,0.08810921408126159,0.6428,0.8213638655462185,HH,ns,ns,0.0696467369724251,0.5472,0.7533527272727272,HH,ns,ns,-0.0029226029895427314,0.9894,0.9938000000000001,LH,ns,ns,0.08810921408126159,0.6428,0.8712160714285714,HH,ns,ns,0.0696467369724251,0.5472,0.7673037037037036,HH,ns,ns,-0.0029226029895427314,0.9894,0.9967,LH,ns,ns
Latvia,LVA,0.2466163184774826,0.2473419685858676,0.04017757259055396,0.057797675454363456,Northern Europe,Europe,-0.0007256501083849898,1,1,True,9.365060324930073e-07,0.03847408629358492,0.6649,0.8297512396694215,HH,ns,ns,0.3829719043801979,0.4315,0.6627222222222222,HH,ns,ns,0.5541023509992835,0.1573,0.641954054054054,HH,ns,ns,0.015557393534565119,0.861,0.922063829787234,HH,ns,ns,0.22898902588071723,0.6375,0.8213900826446281,HH,ns,ns,0.6133235236132326,0.1175,0.5376515151515151,HH,ns,ns
Lithuania,LTU,0.22162226701877433,0.2173177100722546,0.015482999283515736,0.025834686630281767,Northern Europe,Europe,0.004304556946519739,1,1,True,3.295436636163518e-05,0.04744255867884016,0.6814,0.8365154471544716,HH,ns,ns,0.20815692461428137,0.2755,0.5859225352112677,HH,ns,ns,0.2881138637429558,0.108,0.5436,HH,ns,ns,0.0010959767541411682,0.9927,0.9927000000000001,HH,ns,ns,0.040849991016016406,0.8298,0.9242088235294118,HH,ns,ns,0.28570927745945074,0.1106,0.52755625,HH,ns,ns
Macedonia,MKD,0.16410994630244113,0.1733112315265448,-0.007970716790605792,-0.025130204350373053,Southern Europe,Europe,-0.009201285224103656,-1,-1,True,0.0001505750572227903,0.08874098796611092,0.0291,0.39881764705882355,HH,HH,ns,0.12805998378048405,0.2006,0.5012704918032787,LL,ns,ns,0.5253976448939629,0.0027,0.1359,LL,LL,ns,0.07267585549190711,0.072,0.5009260869565219,HH,ns,ns,0.09564941940201574,0.3383,0.6385412500000001,LL,ns,ns,0.429145154561325,0.0137,0.2850125,LL,LL,ns
Moldova,MDA,0.15544942684686172,0.231497524204905,-0.02733597728629164,0.0420416779263843,Eastern Europe,Europe,-0.07604809735804327,-1,1,False,0.010285674017768618,-0.29369872809540076,0.4009,0.764161797752809,LH,ns,ns,0.7113679889244867,0.0311,0.19567083333333332,LL,LL,ns,-0.49309145986700553,0.089,0.49774074074074076,HL,ns,ns,-0.29369872809540076,0.4009,0.7965249999999999,LH,ns,ns,0.7113679889244867,0.0311,0.1739296296296296,LL,LL,ns,-0.49309145986700553,0.089,0.49774074074074076,HL,ns,ns
Montenegro,MNE,0.1643666862725019,0.1365501028544737,-0.00332766111267474,-0.05943188778100708,Southern Europe,Europe,0.0278165834180282,-1,-1,True,0.0013761431839268655,0.38345443824680137,0.1355,0.5384342105263158,HH,ns,ns,0.009423262064287258,0.8186,0.9034649635036496,LL,ns,ns,0.6131440028823655,0.1343,0.6137705882352941,LL,ns,ns,0.38345443824680137,0.1355,0.6094205128205129,HH,ns,ns,0.009423262064287258,0.8186,0.9224522388059702,LL,ns,ns,0.6131440028823655,0.1343,0.5546189189189189,LL,ns,ns
Netherlands,NLD,0.18877545734026732,0.1793457243959793,0.027943272704141126,0.03150209702214901,Western Europe,Europe,0.009429732944288033,1,1,True,0.0001581447711659079,0.015855761988309267,0.9155,0.9468527397260273,HH,ns,ns,0.004100498834633991,0.9913,0.9913,HH,ns,ns,0.1762890414596551,0.4221,0.8614456790123457,HH,ns,ns,0.015855761988309267,0.9155,0.9457905405405406,HH,ns,ns,0.004100498834633991,0.9913,0.9997999999999999,HH,ns,ns,0.1762890414596551,0.4221,0.9290473684210527,HH,ns,ns
Norway,NOR,0.20191951273050374,0.3383806520496527,-0.008943416758587869,0.1271351818448374,Northern Europe,Europe,-0.13646113931914894,-1,1,False,0.03311875756749024,-0.5297895933909748,0.4462,0.764161797752809,LH,ns,ns,-0.16640054227078124,0.1295,0.42509782608695657,LH,ns,ns,1.2588807414821797,0.1382,0.6137705882352941,HH,ns,ns,-0.43074610718171935,0.5336,0.8667682242990653,LH,ns,ns,-0.20903073082096488,0.0537,0.23167714285714283,LH,ns,ns,1.7269765158822392,0.0402,0.3570705882352941,HH,HH,ns
Poland,POL,0.18403612522932167,0.1954421173863426,-0.022113269497950422,-0.014117524498178241,Eastern Europe,Europe,-0.011405992157020928,-1,-1,True,0.00023137806646902616,0.02178971358158306,0.421,0.764161797752809,HH,ns,ns,0.04954803287720781,0.8584,0.9258457142857144,LL,ns,ns,-0.017568989064046515,0.859,0.9938000000000001,LH,ns,ns,0.02178971358158306,0.421,0.8150128205128205,HH,ns,ns,0.04954803287720781,0.8584,0.9418489208633094,LL,ns,ns,-0.017568989064046515,0.859,0.9967,LH,ns,ns
Portugal,PRT,0.1846817946752158,0.1178404161961576,0.0201394316619381,-0.05673777736716479,Southern Europe,Europe,0.06684137847905822,1,-1,False,0.007945968626087136,-0.10890430853735572,0.8229,0.8937042857142857,HL,ns,ns,0.2634471470939472,0.2847,0.5970791666666666,HH,ns,ns,-0.39449010396862233,0.3105,0.8241421052631578,LH,ns,ns,-0.10890430853735572,0.8229,0.922063829787234,HL,ns,ns,0.2634471470939472,0.2847,0.5970791666666666,HH,ns,ns,-0.39449010396862233,0.3105,0.9080326923076922,LH,ns,ns
Romania,ROU,0.1626491375716469,0.1671432459760315,-0.04041731068411075,-0.045002451919469666,Eastern Europe,Europe,-0.004494108404384606,-1,-1,True,3.5920563279587526e-05,0.05279156896351557,0.4426,0.764161797752809,HH,ns,ns,1.0333435300078522,0.0346,0.20357037037037037,LL,LL,ns,0.5531471267114907,0.0745,0.453,LL,ns,ns,0.05214010335733151,0.4475,0.8342283950617284,HH,ns,ns,0.8274285374946857,0.0939,0.3150866666666666,LL,ns,ns,0.4651006695725175,0.1359,0.5546189189189189,LL,ns,ns
Russia,RUS,0.262173281711931,0.2526071345859108,0.024589565030806726,0.011624313752060744,Eastern Europe,Europe,0.009566147126020219,1,1,True,0.00016275343458290194,0.19926511854055903,0.1833,0.6290522727272727,HH,ns,ns,0.4271124298813719,0.1641,0.4858647058823529,HH,ns,ns,-0.07745953268485702,0.333,0.8458516666666667,HL,ns,ns,0.14277327259481423,0.3395,0.7272486486486487,HH,ns,ns,0.6134657148730296,0.0411,0.20019677419354837,HH,HH,ns,0.0430629669426237,0.5902,0.9967,HH,ns,ns
Serbia,SRB,0.1777828851474587,0.1598332990334004,-0.0032089116307773002,-0.046796668429648275,Southern Europe,Europe,0.017949586114058308,-1,-1,True,0.0005730135980327384,0.36403695527433705,0.0694,0.44922500000000004,HH,ns,ns,0.0399138989313403,0.3204,0.6091560975609757,LL,ns,ns,0.7817780328622594,0.0151,0.23556,LL,LL,ns,0.36403695527433705,0.0694,0.5009260869565219,HH,ns,ns,0.0399138989313403,0.3204,0.6322886075949368,LL,ns,ns,0.7817780328622594,0.0151,0.2850125,LL,LL,ns
Slovakia,SVK,0.17135924127324334,0.2062764498047878,-0.044259069195859285,0.005044408240176962,Eastern Europe,Europe,-0.03491720853154445,-1,1,False,0.0021683784550263585,-0.05970838648386362,0.5928,0.7921486725663717,LH,ns,ns,0.49663980308117445,0.3617,0.6259636363636364,LL,ns,ns,-0.014101396783352052,0.6837,0.9832257142857143,HL,ns,ns,-0.05875186471806983,0.5988,0.8667682242990653,LH,ns,ns,0.530355651948371,0.3291,0.6322886075949368,LL,ns,ns,-0.02004903570652969,0.5655,0.9967,HL,ns,ns
Slovenia,SVN,0.2104092831778439,0.2596562938546911,0.02010237510875451,0.07282764434775912,Southern Europe,Europe,-0.04924701067684717,1,1,True,0.004313360904891949,-0.19502237081734325,0.3137,0.7181651515151516,LH,ns,ns,-0.21264634190032808,0.386,0.626731182795699,HL,ns,ns,-0.5633115727205246,0.2545,0.7359113207547169,HL,ns,ns,-0.10410562767797872,0.5916,0.8667682242990653,LH,ns,ns,-0.1903531340346777,0.4426,0.6889958762886598,HL,ns,ns,-0.16844926853018227,0.7346,0.9967,HL,ns,ns
Spain,ESP,0.19118695961871326,0.2507930674554182,0.02176097523393522,0.06468159815073374,Southern Europe,Europe,-0.05960610783670492,1,1,True,0.0063188432000589965,0.15839120361432932,0.5349,0.7913772727272728,LL,ns,ns,0.4382897268240419,0.1052,0.40731282051282053,HH,ns,ns,0.6012289567291985,0.1718,0.653075,HH,ns,ns,0.15839120361432932,0.5349,0.8667682242990653,LL,ns,ns,0.4382897268240419,0.1052,0.3453304347826087,HH,ns,ns,0.6012289567291985,0.1718,0.682678947368421,HH,ns,ns
Sweden,SWE,0.21924683880167534,0.2101995880148652,0.008723578456761916,0.005060755947708745,Northern Europe,Europe,0.009047250786810124,1,1,True,0.00014557584117714498,-0.03487783267778651,0.8082,0.8932145985401461,HL,ns,ns,0.17111644330005496,0.1129,0.41525,HH,ns,ns,0.09514622157956296,0.0057,0.14596666666666666,HH,HH,ns,-0.07510411236817408,0.6081,0.8667682242990653,HL,ns,ns,0.14199734052113983,0.1904,0.4791733333333334,HH,ns,ns,0.0970306548682845,0.0047,0.2850125,HH,HH,ns
Switzerland,CHE,0.20255138935875544,0.2506257096372252,0.003672385355588559,0.05128274224901397,Western Europe,Europe,-0.04807432027846975,1,1,True,0.00411038361049144,-0.1251789567974718,0.5021,0.7787939393939395,LH,ns,ns,0.052550427765375836,0.252,0.5595882352941176,HH,ns,ns,0.1930213273905632,0.5718,0.9706468749999999,HH,ns,ns,-0.11049014289408982,0.5544,0.8667682242990653,LH,ns,ns,0.03994457783402864,0.3805,0.6387299999999999,HH,ns,ns,0.21020393305950125,0.5385,0.9916280487804877,HH,ns,ns
Ukraine,UKR,0.17767865721146503,0.2180229261260908,-0.019651401345018082,-0.003037712659094527,Eastern Europe,Europe,-0.04034426891462578,-1,-1,True,0.002894807906908469,-0.0831666224309984,0.5669,0.7913772727272728,LH,ns,ns,0.3272233280221085,0.1762,0.48676909090909093,LL,ns,ns,0.005780880338494926,0.7837,0.9938000000000001,LL,ns,ns,-0.07379982867328164,0.6126,0.8667682242990653,LH,ns,ns,0.5211519883287278,0.029,0.16842307692307695,LL,LL,ns,0.016479106705312656,0.4372,0.9290473684210527,LL,ns,ns
United Kingdom,GBR,0.16309409461298247,0.1822212483752856,-0.016064435061085625,0.0014255716174858546,Northern Europe,Europe,-0.019127153762303145,-1,1,False,0.0006506639548898829,-0.005384188014576718,0.7709,0.8752323308270676,LH,ns,ns,-0.09326479438757562,0.6348,0.7921884297520662,LH,ns,ns,0.009948514744701245,0.3111,0.8241421052631578,HH,ns,ns,-0.021418958537933852,0.2411,0.6630272727272727,LH,ns,ns,-0.06495393695342622,0.7423,0.88087265625,LH,ns,ns,-3.563425881959551e-05,0.9967,0.9967,HL,ns,ns
Bahamas,BHS,0.13991083211606994,0.0617634609467889,-0.0057427483065260465,-0.046172813112084765,Caribbean,Americas,0.07814737116928104,-1,-1,True,0.010861374706653895,0.08681365652160172,0.8731,0.9242678321678321,HH,ns,ns,-0.013411620799610063,0.8507,0.9241417266187051,LH,ns,ns,0.0036294727213682784,0.9907,0.9938000000000001,LL,ns,ns,-0.1502737292269032,0.7846,0.922063829787234,HL,ns,ns,-0.003962092936481161,0.9557,0.9876632653061224,LH,ns,ns,-0.09810568995589666,0.7646,0.9967,LH,ns,ns
Canada,CAN,0.2521930060529909,0.2778513463526882,0.06360355776476895,0.0774730088794903,Northern America,Americas,-0.025658340299697324,1,1,True,0.0011708821137700108,0.026067122299963098,0.6437,0.8213638655462185,LL,ns,ns,-0.4917492822343179,0.5317,0.746750925925926,HL,ns,ns,-0.07899943490200058,0.8789,0.9938000000000001,HL,ns,ns,0.05926181263952443,0.2891,0.7272486486486487,LL,ns,ns,-0.7013375388567283,0.3707,0.6387299999999999,HL,ns,ns,-0.2694173601426563,0.6028,0.9967,HL,ns,ns
Costa Rica,CRI,0.10130466192673268,0.0960161062785417,-0.018826410041164338,-0.032809373739656686,Central America,Americas,0.005288555648190987,-1,-1,True,4.974279764949883e-05,-0.08869154837004764,0.4857,0.7785242105263158,HL,ns,ns,0.23011151503969757,0.3136,0.6091560975609757,LL,ns,ns,0.04323624987485655,0.8465,0.9938000000000001,LL,ns,ns,-0.1324255086548212,0.2943,0.7272486486486487,HL,ns,ns,0.1620612689363796,0.4767,0.7094039215686274,LL,ns,ns,-0.07265419390475271,0.7486,0.9967,LH,ns,ns
Cuba,CUB,0.12305617676307766,0.074692068977314,0.0015622731308035376,-0.04816293703078449,Caribbean,Americas,0.048364107785763666,1,-1,False,0.004160086980077782,0.5906013167236892,0.1088,0.49875757575757573,HH,ns,ns,0.008295518430762077,0.6755,0.8161248,HH,ns,ns,0.225652632906115,0.4866,0.8960560975609755,LL,ns,ns,-0.033609347420972165,0.9255,0.9457905405405406,HL,ns,ns,-0.0007301591899298113,0.9726,0.992314864864865,HL,ns,ns,-0.10702814541786278,0.7449,0.9967,LH,ns,ns
Dominican Republic,DOM,0.15478420047944152,0.1077743280940379,0.043474369351398756,0.003562478768559682,Caribbean,Americas,0.04700987238540362,1,1,True,0.003930376864848591,0.7530134718453244,0.0442,0.39881764705882355,HH,HH,ns,0.2568335853901857,0.6283,0.7906108333333334,HH,ns,ns,-0.040799352357461585,0.0957,0.5160964285714286,HL,ns,ns,0.7012757866709729,0.0593,0.5009260869565219,HH,ns,ns,0.28848455712759274,0.5873,0.7989396396396398,HH,ns,ns,-0.03761659496157728,0.1247,0.5530914285714286,HL,ns,ns
El Salvador,SLV,0.06948090854064985,0.1340247066452582,-0.029212834281271458,0.01218314944497384,Central America,Americas,-0.06454379810460835,-1,1,False,0.007409093686510975,0.3200712273466361,0.2599,0.6651677966101696,LL,ns,ns,0.5946702980030917,0.0975,0.38743421052631577,LL,ns,ns,-0.007064070791872412,0.9325,0.9938000000000001,HL,ns,ns,-0.05353546146368792,0.8481,0.922063829787234,LH,ns,ns,0.33682127309595383,0.3574,0.6387299999999999,LL,ns,ns,-0.030582427651027724,0.7151,0.9967,HL,ns,ns
Guatemala,GTM,0.0508136158223582,0.2266102960285705,-0.02208614288477416,0.0710355731374212,Central America,Americas,-0.1757966802062123,-1,1,False,0.05496388081972031,0.41301829846355154,0.6462,0.8213638655462185,LL,ns,ns,0.4745322956991452,0.0785,0.3203648648648649,LL,ns,ns,-0.24591954951349507,0.6114,0.9706468749999999,HL,ns,ns,0.41301829846355154,0.6462,0.8712160714285714,LL,ns,ns,0.4745322956991452,0.0785,0.2756627906976744,LL,ns,ns,-0.24591954951349507,0.6114,0.9967,HL,ns,ns
Haiti,HTI,0.14216341234840274,0.092777694142794,0.04229678159109136,-0.025102696898083338,Caribbean,Americas,0.049385718205608733,1,-1,False,0.004337692867118681,0.7757953026095764,0.0417,0.39881764705882355,HH,HH,ns,0.2577676184914026,0.6253,0.7906108333333334,HH,ns,ns,0.2522504286983127,0.1434,0.6186685714285715,LL,ns,ns,0.5459319594638748,0.1488,0.6094205128205129,HH,ns,ns,0.11159173498419875,0.8324,0.9242088235294118,HH,ns,ns,0.12511606785082172,0.4676,0.9290473684210527,LL,ns,ns
Honduras,HND,0.08078933014247122,0.1535683361301789,-0.02613988259153116,0.018358945427032175,Central America,Americas,-0.07277900598770767,-1,1,False,0.00942037713625581,-0.07947376920455694,0.8104,0.8932145985401461,LH,ns,ns,0.3141161820464955,0.3308,0.6091560975609757,LL,ns,ns,-0.051637510961650264,0.6811,0.9832257142857143,HL,ns,ns,-0.07947376920455694,0.8104,0.922063829787234,LH,ns,ns,0.3141161820464955,0.3308,0.6322886075949368,LL,ns,ns,-0.051637510961650264,0.6811,0.9967,HL,ns,ns
Jamaica,JAM,0.12861876139008294,0.1151970724646609,0.008691304721649154,0.026078799508289632,Caribbean,Americas,0.013421688925422032,1,1,True,0.00032038368200102264,0.3071583587164419,0.0763,0.45532307692307694,HH,ns,ns,0.03633386470133318,0.7467,0.8737251908396947,HH,ns,ns,-0.21699986639484045,0.2226,0.7359113207547169,HL,ns,ns,0.3071583587164419,0.0763,0.5009260869565219,HH,ns,ns,0.03633386470133318,0.7467,0.88087265625,HH,ns,ns,-0.21699986639484045,0.2226,0.819819512195122,HL,ns,ns
Mexico,MEX,0.04065719593311795,0.1760598728896652,-0.061457157366937354,-0.006754048920226546,Central America,Americas,-0.13540267695654726,-1,-1,True,0.03260697807530693,0.340667105806048,0.625,0.8206521739130435,LL,ns,ns,0.9795089096028061,0.1829,0.49317678571428575,LL,ns,ns,0.016616066656948467,0.7301,0.9938000000000001,LL,ns,ns,0.340667105806048,0.625,0.8712160714285714,LL,ns,ns,0.9795089096028061,0.1829,0.4681,LL,ns,ns,0.016616066656948467,0.7301,0.9967,LL,ns,ns
Nicaragua,NIC,0.09228609649696132,0.1097647991001446,-0.014230944779446447,-0.01456592874562597,Central America,Americas,-0.01747870260318328,-1,-1,True,0.0005433434503262243,0.0048764757811173955,0.5629,0.7913772727272728,LL,ns,ns,0.1843027067005747,0.3063,0.6091560975609757,LL,ns,ns,0.032208365922895096,0.7443,0.9938000000000001,LL,ns,ns,0.0023796191803722635,0.7788,0.922063829787234,LL,ns,ns,0.08955169241257246,0.615,0.8075217391304348,LL,ns,ns,0.00245349137163681,0.9801,0.9967,LL,ns,ns
Panama,PAN,0.12161241121300685,0.0983341555547145,0.003994310863230474,-0.025021012439960397,Central America,Americas,0.02327825565829235,1,-1,False,0.0009637334154672504,-0.269717375518398,0.2409,0.6511874999999999,HL,ns,ns,-0.04882471804108935,0.3272,0.6091560975609757,HL,ns,ns,-0.04586415204698325,0.7908,0.9938000000000001,LH,ns,ns,-0.269717375518398,0.2409,0.6630272727272727,HL,ns,ns,-0.04882471804108935,0.3272,0.6322886075949368,HL,ns,ns,-0.04586415204698325,0.7908,0.9967,LH,ns,ns
United States,USA,0.1695001197237513,0.1780033244949183,0.01407352282870264,-0.010103144279325765,Northern America,Americas,-0.008503204771166978,1,-1,False,0.00012859418364270916,-0.05584851331298854,0.2071,0.6511874999999999,HL,ns,ns,-0.15781477128102114,0.3648,0.6259636363636364,HL,ns,ns,-0.05147542622533415,0.4574,0.8614456790123457,LH,ns,ns,-0.05584851331298854,0.2071,0.6630272727272727,HL,ns,ns,-0.15781477128102114,0.3648,0.6387299999999999,HL,ns,ns,-0.05147542622533415,0.4574,0.9290473684210527,LH,ns,ns
Australia,AUS,0.16302097420962694,0.0456897199413929,0.015901396655627398,-0.06425981701893674,Australia and New Zealand,Oceania,0.11733125426823404,1,-1,False,0.02448406235551738,-0.028096102698252204,0.9689,0.9767686666666666,HL,ns,ns,0.010167302545470965,0.9606,0.967004,HH,ns,ns,-0.42000747724367893,0.3422,0.8470852459016394,LH,ns,ns,-0.028096102698252204,0.9689,0.9819053691275168,HL,ns,ns,0.010167302545470965,0.9606,0.9876632653061224,HH,ns,ns,-0.42000747724367893,0.3422,0.9243716666666667,LH,ns,ns
New Zealand,NZL,0.10027093962176431,0.1131069709307259,-0.046405360922854355,0.00874311887743466,Australia and New Zealand,Oceania,-0.01283603130896159,-1,1,False,0.00029303371147052946,0.013227405571520358,0.4731,0.7741591397849462,HH,ns,ns,-0.7063356480172653,0.2093,0.5016555555555556,LH,ns,ns,0.05290635800733867,0.3759,0.8614456790123457,HH,ns,ns,0.01216142542442035,0.5069,0.8586866666666667,HH,ns,ns,-0.44736288621549186,0.4229,0.6793393617021277,LH,ns,ns,0.04570505051330962,0.4423,0.9290473684210527,HH,ns,ns
Papua New Guinea,PNG,0.13861753573076713,0.1436268646690579,0.030503964267224917,0.05551669814150795,Melanesia,Oceania,-0.005009328938290786,1,1,True,4.462879404770831e-05,0.06735641643976772,0.2914,0.7181651515151516,HH,ns,ns,0.05309277580489484,0.8881,0.9413741258741258,HH,ns,ns,-0.018937831516895202,0.9612,0.9938000000000001,HL,ns,ns,0.06735641643976772,0.2914,0.7272486486486487,HH,ns,ns,0.05309277580489484,0.8881,0.9480035211267606,HH,ns,ns,-0.018937831516895202,0.9612,0.9967,HL,ns,ns
Argentina,ARG,0.10866574248962382,0.1045233789009963,-0.0516264518220399,-0.07636579407709213,South America,Americas,0.004142363588627518,-1,-1,True,3.051774793631979e-05,-0.06679144421335842,0.5724,0.7913772727272728,HL,ns,ns,-0.37878104556355024,0.5554,0.7533821428571429,LH,ns,ns,-0.5947562323923736,0.2549,0.7359113207547169,LH,ns,ns,-0.06603150504631723,0.576,0.8667682242990653,HL,ns,ns,-0.24856201071745393,0.7013,0.8680024590163935,LH,ns,ns,-0.30494561854305885,0.564,0.9967,LH,ns,ns
