,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
OMN,4082.572424812547,4243.031838631792,5082.216831064831,4737.20056496207,5182.853494577385,3191.201495800209,3943.556493528881,3009.990796255636,2903.254892630559,3921.9544736416556,2777.4115792716757,5746.8901168526445,1108.598038126388,1586.171376195482,4681.357469264522,1107.8469114999239,1096.649822944835,4437.0649230139215,5437.851332989052,6209.5649372181,6673.883179917732,1842.7349230029665,5433.770240881714,6291.076201960943,2795.6904736391825,3106.2551495073362,3491.967502255044,4871.674710163401,5661.742039403424,5308.077891737583,3211.9193139443637,4733.742910316375,3703.0936510579077,3975.3615176076314,3101.413366986937,6459.8066752848235,6468.897029954023,518.7600014609704,4772.7122133515595,1353.5587795693154,5059.19418267443,2709.3844596149156,5337.726244414772,4204.353616769995,2448.3099630473,3549.901642950984,4189.303447956074,530.0748621948782,1636.6841867393944,1472.0010626507476,2822.222903277212,3274.382268492933,4456.402268159594,2008.8078066592375,1817.749510599135,812.0049828654812,4056.4888206689097,0.0,826.1860130156056,2036.243069724857,6078.320784749507,1723.3395969709218,1593.5709951948083,4052.67451359839,2032.3712783356195,4470.673603915316,3563.480549527417,2093.3191958434268,0.0,285.18410793035923,5992.304450635512,381.07581587924665,0.0,6034.581047776773,2466.4018223465105,1658.2941187012077,5602.038041633405,1531.5686427067599,3852.9874354774142,1584.3456557690577,1054.6249791951445,0.0,1490.5508948278696,4234.110026897736,0.0,3517.2739328327566,4045.2804326451756,3435.7011983887137,4823.091486829384,3721.5437750783617,3022.4126031474666,3758.6242252779925,2236.3963314453867,4004.3249014302605,4447.06834878503,4028.9009010558584,4224.4620115312,4423.506145736519,4286.340544116286,2801.3079570197647,3671.209513303705,6111.344135788453,5609.371817765186,3682.866103564189,3892.068086146519,3880.7893690284486,3384.905041523036,3149.9607071377377,3641.818256919701,4826.5012755263,4822.591942539706,3733.7528401432137,5638.134496259166,3061.604089677602,1776.7648557420043,3447.297597289453,3736.3960867949704,4034.5061013631976,4816.749907694745,4384.323302808079,4450.826792512683,2666.4691520493925,5131.876773105812,10436.682874565953,7012.28326658753,11328.781684837753,10592.69143613898,10393.002882856457,11363.672537666414,11264.597634763428,10524.656561384201,11094.499901635854,10757.562688132704,10990.429862779984,11147.917632423214,11160.785963933447,8095.329362185099,5260.522389341474,10740.465439890957,8401.397844309633,10531.114432746423,10643.759676489592,8662.3913571184,11012.152217341189,10756.638538631176,11296.124786081513,10538.102918283515,11081.627319731548,9949.895785460838,10559.092292352652,10260.370413890127
PAK,4753.479668725694,5409.064340730757,5972.33818211999,5906.134183275296,6044.910402773177,4406.352390435301,4925.631037495017,4145.363324118127,3822.1932083963493,5009.291103713287,3968.999370743498,6608.837336559672,2328.1307801866715,2480.567577982504,5722.0765034464575,2315.417770652203,2365.928037960749,5502.3485079666025,6301.695329287589,6989.261387134024,7357.830864026848,3107.1110843764372,6540.719635526927,7151.209868325626,3359.458954453948,4182.139294827224,4708.412487917829,5610.570787644914,6169.16447487967,5630.1710285656545,4404.835479340272,5903.053720938609,4508.845321784429,4958.656764808619,4315.846668995873,7157.155671203244,7255.280151705724,1775.1139307703374,5919.240864326843,2390.82145948894,6180.168621129426,3952.3834569761066,6229.036982544098,4529.499742304883,3669.669587277347,4766.4779040630665,5369.983133546367,0.0,1669.3150737813394,1462.2988794345156,1405.3368701985426,1896.827167652532,3384.2084166364666,0.0,1799.5687523121117,0.0,3205.8019779510614,0.0,1190.942645887784,2372.019607632356,4339.698356891083,2069.0588549310464,510.6416259410729,2693.393869258905,2334.7372691577702,3568.806208010936,1533.402521350433,541.6957236344748,285.18410793035923,0.0,4439.850935840514,967.0587937660162,666.2405990245873,4055.5299791374227,1820.9240500810618,1881.3802871072858,3980.0591954055208,0.0,2604.4055575624134,1708.9443500241757,427.89688157242966,489.77552700480135,308.8627164518136,2737.4360804554844,1175.3008434224982,3731.838637573732,4151.493556968724,3396.997121625642,4914.20279617595,3889.131004301318,3183.4600456430044,3934.2911971908543,2508.9004662776747,4077.691781256158,4455.349285574982,3892.218847835114,3911.052444569621,4625.545531876843,4361.178997861255,3083.6058662736577,3756.618119926411,5896.712512502428,5673.885742414869,3909.24650483931,3819.219573553761,3849.188657711779,3581.75745474299,3216.3230404122496,3820.0245588769476,4882.37489948652,4294.313634446992,3775.695090964827,5832.276810850626,3162.3411779272114,1557.1318605190456,3613.215416138163,3806.5027500391916,4161.491855325209,5043.35774197107,4335.393301301655,4588.835053408697,2677.0828097788667,5201.000895403333,10430.911965119692,6198.37323149671,11387.023312027783,10664.386516485843,10497.69030399218,11335.935675811386,11177.56127140901,10608.768785477541,11093.028603642595,10829.04804653984,10402.57898568031,11200.10370702661,11253.796015347854,6826.812910597268,4745.518274862534,10443.366331778463,7295.178812426228,11128.462112587918,11182.073734182946,9356.742485463132,11589.104602751895,10880.847385872241,11490.396644880799,11128.337313248961,11357.828392959584,10303.881231445452,11181.016606484469,10421.915193490267
PHL,9345.978562230555,9320.435168104435,10465.709589468617,9045.09912304909,10524.24890918797,8717.871255834629,9715.67605654319,8898.703706992163,8975.945961180598,9563.91352444412,8618.997800766856,10863.131403370278,7481.288511730343,7928.15474393277,10098.77162778909,7499.51417386964,7138.624297096073,9891.003961821398,10681.433823346226,11085.801788057175,11277.120191350465,7714.620234412331,9105.163976500044,11166.648576106447,8535.89726088531,7235.674464991591,8444.26097863484,10226.672285534238,10466.490336414887,9936.664685354066,7990.6055307203205,9306.338896572941,9473.213703144449,9741.738151898824,8698.361772632106,11152.687118456988,11246.489566286966,6766.093647804142,8760.616635305154,7822.02211113251,8884.475577864292,7974.455753411857,10616.50305140946,9191.475020905751,8308.22730514202,8566.51139196132,8704.814115327263,4717.284493780982,6897.007694472978,6579.96375704455,2873.3192539653105,1910.3667138262647,1100.7201887568642,455.315680798725,6865.539021548001,2471.140636047685,43.44666638151161,5671.33118095319,6890.67964458196,7768.980323199321,334.7265018058156,7557.930429166877,4238.6789035943475,1211.3858891533016,7703.770590294038,0.0,2575.937707455029,3360.3611247792523,5992.304450635512,4439.850935840514,0.0,6678.742073112713,6372.849038361599,1352.1500705141796,3760.825329581833,7219.360791762367,47.49888607368512,4696.935859344051,1399.8108755373212,7031.80829180635,5384.241062449901,6275.733102508897,4927.230489994432,833.6550541710932,6461.149537835162,8504.77238038283,8470.864131664424,7528.686143249957,8888.076530650449,8482.799275586307,7980.251647088338,8471.00299499897,7795.760936780179,8349.206609207831,8311.055013314854,7632.57135138701,7386.515431413642,8886.733067344543,8400.724464825918,8170.230412804253,8191.266211588973,8714.832441250806,9143.91081337157,8670.231101152413,7689.451269215102,7790.906009776994,8369.618133601525,7830.045152854402,8494.257169515868,8738.650003305102,7314.098570756204,7975.106306226157,9814.563676359867,7882.044305432926,2446.624030884266,8312.750481970394,8173.88129772394,8566.680065293975,9366.371652540627,7605.203821436934,8852.911926365092,7175.179085056687,8667.523161827334,11417.03131171042,7524.861824640923,11869.366157156097,11494.4930358371,11827.922470494264,11665.775599230328,11510.964408466234,11791.513744047119,11641.60836607845,11783.887059755238,9887.899315541716,11754.845882436017,11987.181778180047,5328.4921576842735,1840.4830023949098,6245.5144585550415,1885.2356988228598,11480.720649886705,12490.543227180371,12110.9801434909,11187.226041249183,11849.688951474245,11949.835563566494,12454.535092698583,12331.258295643254,12356.425385822144,12253.613760263073,12056.39520903556
QAT,3815.427552710517,4621.5115449624245,4998.5413607443425,5274.694832943835,5082.271909595178,3642.2535686493334,3916.999109901109,3234.677602228834,2769.823901750787,4079.739304998948,3118.759212739078,5666.694047759471,1529.2115874855947,1409.6062962676895,4789.032763127653,1399.3624292184124,1552.1823664339536,4580.163983567524,5347.5471200628745,6091.009499682406,6507.347216583037,2455.910928509621,6062.753709848625,6231.607656093166,2511.987094951134,3934.586592544877,4098.339124611691,4673.4484705699515,5352.764574922041,4898.655074468521,3929.1095934042805,5266.131400343766,3512.3619150887225,3951.9028342508564,3535.419309008891,6294.194204775968,6366.312743020182,1368.8587138034122,5408.8286515916325,1363.6107713942258,5711.285706659487,3300.1998644172745,5267.450449144694,3776.139787357612,2865.8008552259257,4132.999307885879,4819.007427397507,994.0648012497239,1465.371782913578,1359.7962683636902,3577.1846909289834,4058.410395762351,5253.083754239944,2450.4055671149918,1675.6623509010299,1635.9820386462716,4893.806634431225,142.64782200789546,479.44566908697357,1560.3898157913493,6690.795698449137,1290.0340976363275,1686.2725251275003,4813.081184031675,1621.1909834175365,5293.606045265679,3927.905192515683,2769.3824944244907,381.07581587924665,967.0587937660162,6678.742073112713,0.0,0.0,6497.45983496373,3330.4103094622815,1301.730661125064,6280.120854102143,1931.8238057639714,4634.136860638316,1334.4016248466446,1227.9814092574577,0.0,1702.0921793709845,4964.662691992698,596.9267432386954,3138.9555961842216,3736.339036672289,3242.2368403213145,4523.4003133942415,3376.791622252538,2689.231851507144,3396.531037718813,1839.8423645055561,3720.722852295697,4206.805104955866,3866.8175685892334,4090.612413199884,4047.2202392292643,3980.4136481325695,2383.308120534048,3382.427878048263,5929.853880049976,5326.551733995568,3294.1203607517277,3713.1169622669663,3675.3030459717024,3022.715635388661,2882.731855514826,3290.5484950999703,4546.6557333292785,4614.453940233173,3458.781225923641,5266.355174973587,2764.868303494183,1673.0500669308674,3106.0736509383264,3456.850812004946,3714.0921763257065,4419.995488165734,4173.783328039013,4121.282763766802,2431.5768550514204,4844.027063535687,10220.927832004732,6999.831383066738,11141.663895039006,10372.839662591678,10145.084299274333,11200.879730245206,11111.419850218863,10293.535800507272,10912.685189667227,10542.740901199619,10857.83680321345,10956.732701834926,10945.374322070265,8211.042250004704,6073.176395818345,11210.916893382817,9027.833733635616,10588.1137774069,10635.207701727668,8605.25410050335,11198.249979759335,10520.085505208957,11131.512400541673,10582.238640356814,10939.43703051217,9760.25508339521,10674.743155755514,10009.076671161158
SAU,2277.730858831824,3364.5717979785018,3622.7248492312146,4093.293553878071,3689.118747577115,2374.717809404136,2630.994271942454,1942.5733168898944,1416.737217346463,2835.945569698061,1819.0323006151953,4309.255758168664,356.05222247320995,0.0,3584.4695214022076,75.90478922666748,234.1801317797539,3356.51081359589,3971.0011809302387,4703.680507099426,5115.261667432855,1295.4804383911808,4986.5230482395955,4902.969424780812,914.3235659064254,3111.8229929148556,2922.3341550072428,3193.5165668982713,3850.5074919130625,3389.272858919344,2871.4303421938566,4081.753224037846,2017.6458339454043,2643.7505002093426,2259.3106868013747,4891.848084613763,5003.190816492763,469.83891637182336,4302.713074617186,94.46819219601241,4637.577584204937,2063.238660694057,3898.1710165567815,2222.1009160040207,1577.842191310817,2935.676652617236,3671.430564211824,969.5386042071813,925.8813774483405,894.0758110242722,3254.9069614217296,3700.772546442704,4861.865178601754,2413.7412269655947,1028.4046784813138,1256.243522474708,4440.104461282402,73.30447184358445,0.0,43.64267099661213,6464.210716224215,0.0,1463.7785202111372,4470.629299247937,215.15009768923494,4858.852448161636,3872.121230069349,2521.9609420211377,0.0,666.2405990245873,6372.849038361599,0.0,0.0,6390.80824146248,2831.058628605644,69.77367281361157,5998.436830792526,1906.0492385570606,4269.727477610974,472.71991925001214,1069.571554270812,0.0,1550.7428027865935,4651.360146987792,0.0,1730.5590623931082,2431.461864979201,2235.2130511684604,3235.006789680176,2019.9258062324766,1393.983394816447,2013.7122209978256,438.93456062970347,2484.2934759953505,3062.9093566509378,2911.393090735675,3182.085994756924,2625.660958240991,2676.3398061657117,945.2175289085591,2109.6201589579296,4892.739378672353,4075.5853641800495,1873.7292946806508,2731.3317331753256,2638.5907278177383,1644.5303124055506,1702.6447746256274,1923.4868909654165,3280.622802813203,3534.503064686869,2261.85644347538,3847.073672479489,1528.3281319166235,1182.8036627276313,1744.0029648838774,2233.4334396691174,2399.5399993247947,2957.482091875723,3102.0316914177756,2783.390793220289,1391.9811339622047,3566.4542463809935,9242.436632842713,6300.838084955584,10311.164513571866,9413.679172770759,9128.188585216443,10413.589960632757,10333.263376850738,9311.688013698871,10055.683078979771,9607.305318699551,10041.559425457033,10099.072574982889,10058.367751166075,7809.769775306894,5565.682399999419,10913.214556161469,8722.535174143792,9763.286571052042,9736.26610853495,7434.821936248665,10414.489356496804,9549.585595386328,10264.842570845702,9737.962515339705,10031.82292267933,8650.942289693676,9924.229795315137,8953.323356897936
KOR,8579.833040346852,10056.825037972385,10145.524833948917,10195.57802843928,10147.750130182463,9344.800383285685,9546.817063926484,9166.595435403053,8688.14314170525,9760.867318194947,9046.291295606035,10533.779510459637,7778.004564934151,7440.484997489432,10210.021778094286,7769.53116699714,7716.97342394387,10089.084033024346,10338.1319634904,10642.739130048101,10798.523090427709,8333.325339791041,10412.001949214098,10840.722716645178,7968.1224386460635,8580.204117922993,9440.481592470172,9766.31112640267,9834.496636758162,9149.228470750904,9072.570118520913,10272.80412988146,9019.032745527886,9553.087251504852,9283.9935596502,10620.164539837451,10831.128440496168,7237.433666770355,10097.44969380951,7737.6096412031275,10184.086496663076,8879.149981983328,10305.852413859391,8434.559313151209,8815.900883694287,9511.469696222026,9803.134089893741,4235.967185901203,6258.61935774876,5928.09480617846,3254.038823567202,2578.603051483969,2750.0899435488786,145.57083354003447,6156.030019558282,2682.178173959997,2975.977653891262,5320.950037237313,6455.2899649319015,7241.219914174439,14.037594788085142,7057.034275479675,3182.649071519277,2472.3023509778536,7147.916034279489,2923.624469312348,1014.6317233049575,3479.6440519833623,6034.581047776773,4055.5299791374227,1352.1500705141796,6497.45983496373,6390.80824146248,0.0,5085.928460939868,6625.192729173288,877.0301146579199,4201.368485372407,2695.4295011707577,6371.292842634944,4867.547275707919,6153.690815094204,4299.325254736256,2136.008886120891,6826.069684027815,7689.58931132761,7509.600874579924,6497.8271918437,7847.525739679937,7605.5493046255215,7164.866198534167,7577.320489924364,7198.671229370281,7370.831879212906,7213.099984124369,6468.0472757633615,6024.838421682827,7893.64589405236,7317.342019140478,7391.504658745588,7256.896973745114,7394.858277620763,8000.500146072182,7798.962367172825,6566.692778451324,6703.891975462576,7570.680381283461,6930.738820171789,7662.6544546606265,7660.859316227222,5937.226063784702,6915.708669535582,8891.736153120022,7032.896900605176,443.8688022422155,7452.511789004918,7217.574413426723,7644.10172501757,8475.671140829267,6276.2693816695855,7904.712823522718,6249.861341503735,7447.497441844365,10384.03384898369,5808.450907774796,11036.526215728774,10495.854393865176,10938.628481861115,10766.57824019677,10555.98317309402,10886.470697422099,10721.058324229884,10877.412519421976,8626.225889393938,10882.309844106037,11194.132399262964,3517.5485234122,4749.418435955819,8099.226918002972,4019.650374770596,12413.872892399506,12212.92463313701,11775.030923126047,11452.913743723759,10974.14986724819,11249.794053109743,12493.296257321379,11755.32833348263,11756.335074098879,12653.973434941438,11270.441065954417
LKA,6894.657946694171,6181.038713573753,7687.592507854101,6064.737569389275,7786.811533831033,5358.462836300097,6644.211312588504,5566.83759684392,5809.871594068688,6418.050310694532,5211.976470489597,8245.300561927817,3866.846226196741,4614.471387799986,7131.875951524566,3893.884368019991,3440.767384425946,6848.796289666555,7961.450303033495,8664.683523612042,9081.16102432587,4112.969549158409,6348.883393219802,8686.789135059364,5723.35552544835,3832.172237306449,5160.170114133287,7574.212601390552,8264.240754679802,7926.123418767283,4581.460070581336,6270.521377891905,6546.10316889564,6696.191244631236,5323.099996519478,8904.54518891917,8870.768721070022,3027.2403098614504,5909.2850725912995,4364.928917240209,6012.147971388964,4476.326172657008,7884.849584477159,6956.990836941512,4829.646334321089,5254.667336243017,5540.448897818971,2577.172727416993,4501.21623953623,4306.563074439082,1573.777026336751,1401.0033544545493,2271.265503443215,2051.634692059098,4623.077738976355,0.0,1398.3985671009978,2520.0118259524834,3855.6593622621795,4961.517193406115,4589.253624497453,4695.586733580198,3503.69828035522,2305.901302642492,4991.183020405787,1916.1630005126012,3870.225536852991,1895.2548537474345,2466.4018223465105,1820.9240500810618,3760.825329581833,3330.4103094622815,2831.058628605644,5085.928460939868,0.0,4641.43092902163,3900.9844917332825,3017.4134985419714,1693.3290582593647,4520.897324843345,3232.2723552011994,2915.411417595657,3209.235522596249,2321.5658937860003,2689.2189136795914,6352.225620857779,6780.855989867587,6080.365073347182,7459.258056045407,6524.543428108191,5886.517862567897,6565.084066717562,5182.734804795366,6717.737808349137,7043.3089223052075,6541.468543964974,6628.216155398488,7160.047734400041,6970.610814382789,5700.820980571832,6428.227445919803,8358.166329175698,8118.485084783921,6502.498454640733,6451.052088141474,6488.601583335449,6229.016275870877,5938.243065212551,6456.331337872473,7430.5119982083515,7017.718942653136,6443.675711230259,8213.693704118486,5885.166618685519,4273.072979526423,6275.758282952203,6473.988334960168,6785.1384827286765,7505.560622727174,6919.52917720202,7162.564521883149,5424.805468309849,7710.248478455674,11833.878397805212,8642.158108563968,12379.724621716827,11964.46864988555,11850.796047976333,12374.319256827717,12299.118798810057,11928.364324592007,12236.003623906607,12065.40465058408,11726.48851298582,12282.06948572102,12300.282339223244,8438.208595526981,2570.0193785967494,9038.669284098183,6324.537162724146,11176.160876477596,11823.832308204406,10391.501188739163,11197.319939366811,12076.501877439834,12378.35789846162,11632.102910516873,12220.992184359746,11575.625216862903,11462.485647720214,11777.308693153665
SYR,2390.414678857157,4533.39416274852,3947.2757625113513,5465.230696027477,3997.965446859626,3801.4178316208317,3042.3962100150957,2703.6827527736123,1857.2455609071326,3624.9040818790545,3085.451520224703,4610.254901809881,2226.71795026427,194.85580790309405,4145.453273954552,1572.0201911579045,1921.1840629577075,4032.4712355632596,4276.822622586009,4941.428495260731,5319.031909453642,2923.7688584068787,6442.592884039461,5180.1727905778625,981.4028969277305,4894.229796967482,4512.02239366974,3449.764307120427,3947.077927367477,3319.561634891716,4597.915491893753,5446.144457970661,2297.9486830422165,3036.6803069758244,3671.232513118137,5085.705037377158,5249.183215663488,2338.682582393717,5816.315158038159,1122.3597024240582,6151.760838519616,3624.685534398937,4213.02940686108,2148.3562110749212,3093.4763611256435,4417.615656238701,5162.388192751565,1639.2420681628337,318.17292469711225,304.6369464448275,4353.7506896527175,4897.889927064252,6159.2625073009995,2693.802026295018,436.6502544301074,2725.7517352160885,6040.078289399049,155.9578549828427,0.0,0.0,7081.979061327971,0.0,967.3802781602843,5602.34219945408,0.0,6359.884926002616,3768.247665008853,3530.64371937937,1658.2941187012077,1881.3802871072858,7219.360791762367,1301.730661125064,69.77367281361157,6625.192729173288,4641.43092902163,0.0,6806.2422301372835,2166.3855448884697,5475.578247361901,0.0,911.6047061890947,1428.5924189176671,1233.8222036369755,5679.19952746238,1740.2166303561744,1362.7196082700586,1987.9747381238687,1693.6751459633267,2807.1295112346425,1605.3235060838592,912.3373587678751,1623.1323778991803,51.09767718542256,1996.0141835024099,2549.52363082464,2378.3616227449115,2657.590101149602,2305.184126509621,2243.5143933617355,639.5801739900635,1637.7411949930731,4398.533650050732,3652.0768515587233,1530.4025205186244,2193.93727921932,2095.4596722480815,1238.768091901819,1173.32446354535,1514.3518595991852,2842.429368345658,3014.9281756049077,1747.6635050408256,3590.158188684609,1012.4540713274943,584.2435976894245,1326.1417059812234,1730.0843963484208,1963.1154481600315,2718.1927024371194,2571.2883135069255,2377.116199773937,845.9726738665362,3141.779581743943,9048.100874075912,5831.384191420318,10167.377553185543,9229.471955645851,8974.570356877974,10232.308166832396,10122.732942328515,9140.409527141863,9877.483319034089,9433.885487804553,9812.33943351708,9934.511199260292,9942.753997487061,7346.477430170739,7291.30942398292,11824.776076428738,9622.486570030329,9967.957410302466,9888.289368651376,7649.467854498848,10531.435283236351,9437.376181923737,10225.410338524434,9935.50906117974,10038.507357006585,8672.565649751938,10162.387414295576,8842.521420259893
TWN,8983.641054241018,9466.469454119233,10203.833050555939,9387.5499371401,10254.312578192352,8765.137190935553,9468.75410313136,8786.075396315275,8641.453806406356,9460.2475512476,8564.32373825263,10624.755190559055,7295.65111654459,7546.438217457556,9991.570261796425,7303.15452516013,7059.97384665177,9812.263061911717,10425.027491171184,10836.901231850892,11038.184233631071,7689.874336390997,9550.216562883377,10964.09450798425,8163.64518194388,7595.890864942654,8681.187507966037,9929.807371410081,10169.086485314672,9592.915350281397,8223.93385414564,9556.800368863876,9144.129477895702,9492.572312812716,8718.01762355597,10902.61852573404,11010.097021131123,6614.801292582627,9259.639135723728,7500.076738494425,9310.799917833827,8104.987180250379,10376.122754322852,8825.748160898014,8281.161959614768,8758.766820944962,8992.707346534875,4255.71790941674,6472.90399457123,6147.388016909858,2461.768438716108,1569.544122243996,1159.586074487806,0.0,6437.120156690011,2084.021763618872,1779.640746301051,5252.742226107107,6488.40051234397,7375.850599161346,61.963680883693236,7162.152547911706,3713.026189236954,1079.3729972317333,7306.647795624015,1423.5198768668859,1992.2619876473111,2909.9688784276204,5602.038041633405,3980.0591954055208,47.49888607368512,6280.120854102143,5998.436830792526,877.0301146579199,3900.9844917332825,6806.2422301372835,0.0,4234.992284569708,1258.401123897138,6609.91339845745,4934.863100460978,5870.734711219336,4461.441671217874,845.9041034836367,6302.934884132633,8108.354599443334,8050.791604037219,7073.072521544694,8471.223949349062,8075.537357513184,7569.265365220664,8060.841620935975,7398.469881279771,7923.433517340893,7869.424201480886,7164.482860435318,6893.952660026628,8475.424717096113,7964.217830161172,7770.7451941945355,7766.9833903141025,8268.343075790805,8726.076299099595,8284.490304456029,7227.281355235094,7335.365172506523,7972.082588242679,7404.273199454622,8094.711360093726,8312.812599959532,6818.489358568506,7527.950482638869,9445.530531769911,7463.188907083387,1958.2976935590534,7903.352911223665,7745.922569072044,8154.987781112343,8984.996523318787,7121.425898035885,8446.47834562093,6725.795388638122,8225.570609812525,11190.686039813267,7121.635794128024,11722.582616262069,11299.241387146747,11628.218227021016,11506.437306398511,11338.325494944074,11593.403237824321,11474.404292374933,11598.812952763414,9661.470349019859,11600.215044165594,11847.002188651011,4959.53924862744,3545.212186903287,7591.103122290478,3334.8937783459505,12126.109628077747,12553.867684837673,12130.307521286668,11676.252249135157,11680.669391888996,11848.101343908742,12663.141001370488,12246.323819961091,12201.69849004491,12575.544502596329,11866.091571945242
TJK,4933.165837974114,6513.402873217876,6586.224240324108,7082.653745771097,6636.7607769499455,5598.571054819211,5675.979066070099,5153.480669236316,4547.664220829186,5967.3243264940675,5109.057029606338,7183.081048489666,3576.846105576649,3076.5856947907814,6584.39897390265,3462.655640750082,3613.2080627933706,6418.338733692097,6886.580173663421,7457.704052276674,7771.165363760714,4417.309521074372,7724.19076902335,7682.394301381692,3801.77233472702,5523.823647619394,5970.298428038572,6134.3785493238,6488.848145647973,5790.51393394707,5721.311272713945,7077.011428263277,5081.089064480599,5699.143079508487,5500.922670425109,7561.322484775113,7731.746593155498,3172.347257308386,7140.444473067251,3344.85229943042,7392.65786636224,5239.565329069393,6828.502641081439,4713.271132366199,4869.824179155357,6015.251491319718,6615.235953364272,0.0,1781.0884985020832,1413.6748844206538,1734.320822145763,2212.2497469959903,3705.373188888069,0.0,1768.0617997136371,265.61836415392384,3918.023464141269,568.6539133064839,1897.3224870948184,2853.8986909146442,4573.985367165864,2611.990028882371,44.65131183133531,3003.851492645455,2763.049054354439,4133.269598733011,1504.0444836912707,936.6247648374505,1531.5686427067599,0.0,4696.935859344051,1931.8238057639714,1906.0492385570606,4201.368485372407,3017.4134985419714,2166.3855448884697,4234.992284569708,0.0,2925.7998757447444,1943.8125867204853,93.36537378364014,1626.747740164872,0.0,3045.3476709540573,2497.8010380512087,3838.770329151066,4006.8061093463275,2996.8143900605637,4702.762322414,3885.7160826796126,3185.162756850738,3887.8892973543593,2865.8924731412612,3878.768369595714,4102.939829234054,3428.0116772920237,3429.716814370042,4619.371683215872,4122.327723193635,3381.72638048706,3604.5417843618284,5446.128179189599,5379.763745874156,4033.919390184745,3356.0441835750275,3430.985453437233,3660.2161888696255,3077.699469469203,3852.3876748833804,4602.491246445056,3819.9356096888387,3520.3785095663843,5809.73302398941,3097.8964432401613,1254.7125178750996,3636.882180379547,3620.1426937561773,4066.1008440675632,5104.776967807785,3858.352898587433,4487.122818258162,2366.178693791732,4933.943379599989,10134.007564938089,5783.173874502429,11162.159529112789,10412.992032839165,10331.340299541755,11098.3690770407,10929.322048911994,10398.171443704123,10837.302057793355,10601.781286771862,10177.1630306108,10952.091010039048,11102.7360887417,6583.598974576253,5665.346504496197,10700.439747885464,7540.105224220506,11496.669332522726,11411.996326627457,9738.462039425882,11822.402720400485,10757.067551091539,11439.448549446872,11472.903194879918,11377.167316655414,10389.486016959085,11612.483424135655,10328.422181637381
