,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
DEU,1223.1,6005.3,4030.2,7406.6,3743.2,5937.1,3901.9,4241.7,2802.7,4926.4,4842.3,4318.8,4912.0,2139.3,4893.5,4121.4,4429.1,5115.0,4182.2,4306.7,4397.2,5262.5,8710.6,4730.5,1667.9,7607.9,6806.6,2768.4,2721.2,1668.3,7051.1,7227.7,2779.9,3785.2,5722.6,4048.4,4588.1,5061.0,7989.6,3151.6,8468.9,5784.8,4166.4,1223.1,5255.1,6475.0,7339.4,4171.8,2593.2,2661.3,6731.9,7130.8,8699.8,4719.2,2261.4,5069.4,8906.6,2651.2,2702.7,2585.5,7999.7,2556.4,2292.6,7967.6,2471.6,9252.5,4975.0,5861.9,4429.6,4557.3,9386.6,4099.0,2762.5,7912.0,7459.1,2295.2,8834.3,4306.2,7915.0,1281.9,3072.2,4249.0,3173.3,7926.2,4478.6,909.5,75.1,622.6,70.7,500.5,889.1,366.4,2208.0,70.7,64.6,708.2,819.5,73.7,0.0,1091.3,249.4,1692.2,858.6,111.2,550.3,521.9,952.4,1036.9,772.2,67.7,444.8,66.1,1292.5,640.4,387.3,563.9,294.7,268.4,775.7,111.2,75.1,661.5,352.5,7285.9,3748.7,9070.9,7667.8,7378.0,9130.4,8838.8,7556.4,8693.4,8059.5,8358.2,8716.4,8895.9,5164.3,10988.1,17259.4,12590.8,10295.1,9626.0,7238.0,10580.6,8245.7,9545.2,9990.2,9358.3,7480.2,10797.8,7610.6
GRC,1102.1,4727.3,3369.3,6005.5,3278.2,4356.6,2712.6,2781.7,1557.9,3611.4,3447.0,3918.7,3170.8,444.8,3878.4,2377.8,2682.8,3947.8,3639.3,4156.3,4445.9,3568.7,7230.7,4499.7,346.1,5860.3,5183.6,2645.5,2872.0,2025.4,5352.3,5986.9,1687.9,2643.3,4135.2,4135.8,4467.5,3321.8,6463.1,1556.7,6922.9,4161.2,3579.2,855.7,3611.4,4910.5,5797.5,3092.9,1587.8,1671.9,5921.7,6471.1,7873.5,4120.5,1345.4,4232.7,7788.2,1578.6,1256.7,945.1,8666.3,979.8,1879.5,7260.0,927.6,8225.9,4930.8,5017.0,3064.8,3343.9,9091.9,2626.2,1197.2,8129.0,6132.8,834.3,8626.9,3627.7,7145.3,84.6,2259.4,2773.5,2564.1,7314.1,2764.7,84.6,873.3,1223.1,1566.5,415.5,111.2,373.4,634.3,1028.0,1724.6,1891.7,2223.9,902.4,1091.3,0.0,672.0,3522.3,2452.3,203.4,1779.1,1556.7,111.2,709.6,277.8,1717.6,2201.8,1000.8,2201.3,444.8,1078.3,333.6,889.6,782.7,1452.1,1768.2,1124.0,607.0,1982.4,8685.0,5463.7,10356.6,8985.3,8546.2,10539.3,10315.5,8809.5,10070.6,9359.2,9859.6,10063.5,10085.2,6818.4,9766.0,16574.0,12434.7,10568.1,10178.5,7501.8,11219.4,9366.7,10557.4,10425.8,10270.1,8248.1,10992.0,8551.6
HUN,1339.0,5893.3,4109.1,7228.4,3894.3,5629.8,3785.3,4007.5,2668.7,4781.4,4670.2,4530.0,4408.1,1722.0,4843.5,3624.5,3962.5,5018.9,4313.3,4596.0,4765.5,4861.1,8480.1,4995.0,1556.7,7130.6,6469.0,3077.5,3096.6,2078.7,6643.6,7122.9,2674.7,3680.2,5409.6,4425.4,4894.2,4554.1,7725.8,2816.4,8192.5,5444.9,4279.1,1218.1,4898.2,6180.7,7063.3,3597.7,1988.0,2060.9,6254.0,6703.8,8233.5,4280.1,1662.3,4578.8,8358.0,2047.0,2112.0,2053.7,8275.1,2012.7,1855.1,7531.4,1922.6,8731.3,4821.0,5365.0,3835.0,3954.3,9153.1,3525.9,2212.9,7938.0,6855.7,1729.7,8662.4,3832.1,7459.5,734.0,2528.9,3675.6,2700.8,7525.6,3953.5,556.0,75.1,467.6,839.6,222.4,368.8,111.2,1672.2,185.8,852.9,1161.5,1445.5,678.4,249.4,672.0,0.0,2649.6,1726.6,306.1,1000.8,790.8,556.0,450.6,444.8,904.2,1333.0,222.4,1914.0,75.1,778.4,111.2,111.2,76.5,1247.8,913.3,535.6,133.8,1204.5,8154.4,4625.7,9886.5,8488.9,8134.5,9994.2,9726.5,8350.2,9543.3,8875.5,9253.1,9554.7,9675.9,6102.1,10421.5,17209.0,12471.6,10793.8,10231.8,7713.7,11190.6,8993.2,10273.9,10550.8,10056.2,8115.7,11275.1,8323.0
ISL,3290.8,8206.5,6013.7,9727.8,5606.2,8371.4,6197.9,6652.9,5157.4,7249.5,7199.5,5969.5,7318.1,4577.6,7023.4,6534.7,6860.3,7313.1,6027.9,5684.5,5679.6,7713.2,11070.1,6260.0,3978.2,10036.5,9249.1,4425.7,4178.0,3237.5,9494.8,9373.1,5014.8,5841.5,8160.0,5339.6,6023.5,7463.4,10385.5,5602.4,10870.9,8230.5,6081.9,3468.4,7705.0,8900.6,9748.9,5914.6,4558.2,4562.1,8015.9,8183.7,9820.5,5711.3,4233.1,6513.3,10351.5,4650.5,4837.1,4955.7,7543.0,4901.7,3900.4,8994.5,4804.0,10564.0,5691.7,7269.7,6462.5,6230.6,9915.6,6276.0,5088.9,8006.3,9230.6,4559.4,9273.7,5715.0,9041.8,3637.2,4846.8,6421.4,4755.7,8891.4,6853.5,3344.1,2489.8,2434.5,1877.5,2933.8,3275.8,2798.2,4565.2,2250.8,1527.9,2038.9,1615.4,1815.1,1692.2,3522.3,2649.6,0.0,1150.0,2507.4,2056.2,2197.2,3384.4,3131.7,3206.8,1717.8,1010.9,2032.9,2531.2,2906.4,1857.5,2961.0,2599.4,2702.8,2313.8,1301.0,2342.1,2651.4,789.4,5670.5,1652.5,7552.8,6116.9,6102.3,7460.7,7099.4,6179.7,7083.8,6585.7,6454.1,7143.1,7491.2,3343.8,12420.2,16387.6,12619.5,10268.8,9066.7,7130.5,10048.1,7010.0,8386.7,9828.3,8377.8,7005.3,10948.6,6751.4
IRL,1845.8,6753.5,4557.8,8312.5,4161.5,7082.6,4804.9,5346.2,3825.6,5857.9,5833.0,4562.6,6300.9,3477.3,5566.5,5507.1,5762.2,5865.8,4591.5,4345.0,4351.6,6521.6,9670.0,4892.6,2652.7,8924.5,7973.0,3007.1,2779.9,1795.1,8220.5,7915.1,3615.1,4383.5,6879.0,4011.9,4671.1,6453.7,9024.3,4397.4,9512.8,6971.0,4631.7,2130.9,6469.4,7594.1,8410.4,5591.6,4028.0,4091.7,8071.2,8410.9,10011.7,6021.5,3694.5,6433.7,10301.1,4097.1,4174.0,4032.8,8670.3,4016.0,3662.6,9250.0,3936.3,10620.5,6136.7,7225.5,5897.2,5988.9,10546.0,5576.2,4226.5,8883.2,8895.9,3772.0,9959.1,5653.2,9220.6,2753.2,4486.8,5726.3,4546.1,9185.3,5903.7,2301.0,1461.9,2027.6,726.3,1902.3,2357.4,1774.1,3662.6,1366.4,991.7,1870.1,1847.2,439.2,858.6,2452.3,1726.6,1150.0,0.0,1280.4,1803.5,1809.1,2364.2,2468.3,2166.1,693.0,928.3,1383.9,1112.0,2113.6,1693.2,2036.1,1745.8,1645.9,889.6,1213.3,1149.0,2083.8,64.6,6167.7,2988.8,7921.7,6519.8,6211.8,8009.2,7729.7,6398.0,7562.1,6909.7,7252.3,7578.1,7734.9,4099.0,12392.0,17789.9,13595.5,9679.0,8669.6,6548.0,9652.3,7087.8,8421.7,9217.2,8283.1,6518.0,10207.6,6527.6
ITA,344.9,4670.2,2852.6,6079.1,2671.3,4684.5,2565.4,2957.9,1474.4,3595.2,3521.2,3314.6,3947.6,1129.3,3582.0,3163.4,3366.8,3780.6,3074.6,3468.2,3725.2,4102.7,7396.4,3835.7,333.6,6509.5,5570.5,1981.4,2092.1,1122.8,5817.7,5893.3,1445.5,2448.3,4477.2,3408.1,3776.8,4103.0,6693.4,1978.1,7177.3,4563.0,3032.9,181.0,4059.5,5207.3,6053.5,3857.8,2273.9,2357.4,6649.3,7166.7,8620.1,4769.1,2004.3,4985.2,8596.9,2293.6,2095.9,1810.6,8771.3,1833.4,2447.8,7971.0,1773.3,9019.3,5469.1,5744.8,3897.5,4143.3,9728.0,3471.3,2051.8,8540.8,6967.4,1668.7,9266.7,4283.6,7872.2,760.7,2919.2,3618.9,3197.3,8001.1,3590.0,169.1,76.5,974.6,469.4,264.4,472.0,137.0,1479.2,268.4,889.6,1492.6,1663.1,77.9,111.2,203.4,306.1,2507.4,1280.4,0.0,1272.2,1179.1,275.2,1108.4,237.5,664.6,1341.0,533.4,1184.7,604.6,1016.9,372.2,436.4,77.9,514.7,1003.2,76.5,782.8,842.5,7563.7,4513.7,9254.3,7866.3,7475.0,9399.7,9157.6,7710.3,8938.4,8247.6,8695.0,8940.3,9023.1,5631.7,10596.2,17434.1,13080.2,9818.4,9315.4,6733.8,10324.3,8322.2,9571.2,9624.1,9330.2,7318.5,10284.0,7607.6
LVA,2457.7,7020.2,5264.0,8339.6,5029.6,6674.2,4929.3,5115.0,3794.8,5904.0,5782.1,5656.1,5167.7,2779.9,6005.2,4433.6,4842.8,6168.4,5456.3,5666.6,5775.9,5815.2,9562.8,6082.0,2668.7,7915.0,7470.6,4129.2,4101.4,3046.1,7546.0,8262.4,3823.7,4830.0,6451.8,5427.7,5954.1,5298.6,8786.4,3891.8,9236.9,6459.4,5427.0,2371.1,5904.0,7230.0,8119.4,3541.7,2162.9,2153.7,5903.7,6242.9,7840.8,3866.9,1848.4,4281.8,8161.4,2260.8,2490.3,2832.3,7259.4,2738.8,1540.0,7082.3,2629.6,8459.8,4074.5,5069.9,4056.1,3995.2,8481.8,3909.4,2885.8,7057.3,6870.2,2323.5,7935.5,3492.6,7049.9,1667.9,2446.1,4050.4,2418.8,7026.0,4605.5,1674.1,951.2,111.2,1246.5,1350.8,1445.5,1240.7,2393.9,775.6,570.1,59.7,333.6,1295.3,550.3,1779.1,1000.8,2056.2,1803.5,1272.2,0.0,111.2,1667.9,1000.8,1563.2,1062.9,621.4,291.8,2605.4,1000.8,61.4,1225.1,889.6,1185.9,2153.7,179.2,1334.8,556.0,1351.1,8059.0,3612.5,9899.5,8486.1,8281.6,9891.6,9561.4,8422.7,9480.2,8896.9,8979.9,9519.5,9764.9,5764.3,10256.9,16419.5,11707.7,11634.4,10796.8,8599.0,11774.0,9167.9,10531.4,11270.7,10421.2,8641.1,12149.1,8666.7
LTU,2345.9,6814.2,5124.7,8117.2,4910.0,6459.9,4736.3,4893.4,3593.4,5696.9,5559.8,5544.0,5009.3,2557.5,5831.2,4262.2,4658.8,5978.0,5330.1,5582.4,5700.2,5618.8,9342.4,5994.1,2447.6,7758.9,7266.7,4046.3,4028.0,2971.0,7363.8,8062.3,3636.9,4641.7,6237.8,5352.7,5871.6,5143.8,8570.6,3669.4,9025.2,6251.3,5295.9,2235.1,5696.9,7015.3,7904.0,3555.3,2098.6,2113.4,5999.4,6365.0,7952.0,3972.6,1772.2,4357.4,8227.8,2189.7,2386.5,2655.1,7425.8,2569.9,1591.4,7204.4,2462.6,8544.5,4226.3,5149.2,4006.3,3994.7,8629.1,3820.6,2728.5,7220.3,6883.0,2171.4,8087.5,3578.4,7163.0,1447.4,2450.0,3964.6,2472.3,7153.8,4493.6,1475.2,823.7,63.0,1202.6,1168.4,1223.1,1062.0,2223.8,652.5,566.4,230.7,556.0,1230.8,521.9,1556.7,790.8,2197.2,1809.1,1179.1,111.2,0.0,1447.4,790.8,1365.9,1033.1,743.6,111.2,2555.3,778.4,64.6,1023.2,681.3,1052.8,2079.9,288.7,1261.5,333.6,1343.9,8143.5,3828.6,9969.1,8564.9,8321.9,9982.0,9661.9,8477.5,9562.5,8962.4,9129.9,9596.9,9820.1,5925.3,10321.2,16581.8,11864.7,11585.1,10780.6,8541.6,11755.1,9205.3,10556.3,11235.7,10425.6,8624.5,12096.0,8670.0
MKD,1251.6,5352.9,3768.5,6671.7,3620.3,5053.8,3276.9,3447.0,2131.2,4236.0,4115.4,4264.8,3862.7,1143.6,4391.7,3073.5,3395.4,4519.5,4011.3,4431.4,4677.4,4284.0,7911.6,4798.2,1000.8,6569.8,5890.8,2943.8,3050.0,2152.3,6068.6,6600.0,2185.7,3186.3,4833.3,4354.2,4739.7,4011.3,7153.0,2241.6,7617.9,4866.9,3962.3,1026.5,4319.8,5605.5,6489.4,3438.3,1844.6,1927.7,6219.0,6733.1,8191.9,4335.3,1570.7,4553.1,8189.7,1868.3,1739.0,1542.0,8742.0,1524.7,2030.5,7538.6,1448.6,8604.1,5084.2,5315.1,3518.5,3736.6,9296.3,3124.5,1737.3,8267.7,6585.4,1311.3,8834.3,3849.7,7441.4,333.1,2485.7,3273.8,2764.8,7567.3,3429.1,83.3,734.0,1114.6,1464.6,276.3,83.3,271.7,1170.5,903.0,1590.1,1801.6,2112.7,915.1,952.4,111.2,556.0,3384.4,2364.2,275.2,1667.9,1447.4,0.0,734.0,138.5,1592.5,2068.5,889.6,2239.3,333.6,1262.6,222.4,778.4,656.9,1496.3,1637.9,1039.3,656.9,1879.8,8690.2,5339.6,10373.5,8992.0,8577.1,10533.2,10294.7,8827.0,10069.5,9370.4,9832.2,10068.2,10121.8,6747.6,10205.1,17102.5,12649.3,10787.9,10333.7,7706.5,11357.1,9409.8,10626.9,10632.4,10358.2,8355.2,11236.7,8634.7
MDA,2046.0,6011.7,4596.0,7238.9,4463.2,5559.8,4002.4,4043.0,2846.2,4898.2,4670.2,5107.8,4079.9,1670.1,5156.8,3329.3,3727.4,5239.6,4848.3,5276.9,5501.7,4695.0,8450.8,5645.1,1638.4,6829.3,6350.6,3788.5,3849.6,2876.8,6432.1,7245.1,2950.7,3928.2,5337.4,5170.5,5584.6,4216.1,7672.5,2779.9,8119.7,5341.0,4796.0,1855.3,4785.3,6115.7,7005.3,2982.9,1378.4,1449.1,5646.7,6110.7,7626.9,3689.2,1049.1,3970.7,7741.6,1443.3,1548.0,1722.0,7927.1,1638.4,1293.5,6933.9,1532.1,8115.7,4326.0,4754.5,3251.8,3345.5,8602.4,2983.9,1803.2,7493.2,6250.5,1254.3,8133.9,3230.5,6856.5,561.7,1914.0,3132.1,2105.7,6936.9,3577.8,908.6,825.2,444.8,1630.2,770.4,333.6,723.4,1292.4,698.9,1358.6,1114.0,1445.5,1488.0,1036.9,709.6,450.6,3131.7,2468.3,1108.4,1000.8,790.8,734.0,0.0,838.7,1593.6,1693.8,430.2,2754.0,75.1,595.8,570.8,459.9,915.9,2081.2,1249.2,1366.5,75.1,1927.7,8903.1,4785.0,10669.4,9267.8,8938.8,10747.4,10459.1,9141.5,10306.1,9657.4,9978.5,10325.0,10473.9,6772.8,9806.5,16652.5,11941.2,11583.4,11058.5,8498.6,12029.2,9803.5,11095.1,11373.6,10887.9,8956.3,12049.4,9149.0
MNE,1154.3,5452.3,3779.0,6786.0,3605.9,5213.3,3358.1,3570.2,2225.8,4337.7,4225.4,4249.1,4102.6,1333.2,4448.6,3310.6,3615.0,4598.1,4008.1,4382.4,4605.5,4478.2,8047.8,4760.5,1115.4,6793.7,6063.4,2893.7,2960.6,2025.0,6269.3,6691.4,2254.6,3260.3,4994.4,4276.5,4688.2,4252.6,7300.2,2401.0,7770.6,5038.6,3964.4,956.4,4496.9,5761.2,6640.0,3690.3,2086.2,2168.1,6453.8,6954.6,8430.1,4546.1,1798.5,4783.1,8448.4,2116.4,2010.7,1803.3,8808.3,1791.6,2194.2,7766.0,1717.8,8857.4,5234.3,5551.5,3787.9,3997.3,9491.2,3396.1,2005.6,8397.4,6853.5,1582.9,9032.6,4068.2,7674.1,588.8,2711.9,3545.4,2967.1,7786.8,3681.0,111.2,546.2,1045.3,1267.5,111.2,245.9,82.0,1436.3,736.2,1428.8,1739.1,2006.1,737.5,772.2,277.8,444.8,3206.8,2166.1,237.5,1563.2,1365.9,138.5,838.7,0.0,1400.8,1909.7,778.4,2061.4,328.6,1334.3,111.2,667.2,462.1,1324.8,1489.9,840.2,706.8,1685.1,8497.8,5201.2,10183.5,8799.9,8391.4,10338.3,10097.6,8637.5,9875.5,9179.2,9634.5,9875.4,9937.5,6548.8,10470.2,17373.4,12838.2,10700.4,10216.9,7616.1,11225.2,9227.8,10454.9,10524.3,10195.3,8204.0,11158.8,8470.1
NLD,1667.9,6483.9,4448.7,7938.0,4129.7,6524.6,4411.8,4813.0,3337.7,5452.8,5384.9,4648.6,5556.3,2759.1,5344.7,4763.6,5053.6,5588.1,4573.5,4598.9,4629.5,5874.4,9260.6,5036.0,2168.3,8232.0,7400.9,3078.7,2958.1,1918.1,7646.5,7694.6,3253.3,4225.4,6312.4,4279.0,4866.1,5706.7,8555.7,3757.1,9038.4,6382.1,4567.1,1684.7,5857.9,7056.8,7912.1,4727.3,3153.0,3219.8,7260.0,7637.4,9219.8,5238.3,2819.8,5605.3,9455.0,3222.4,3313.1,3244.0,8438.9,3215.5,2826.5,8476.2,3128.0,9792.4,5487.3,6398.2,5030.1,5115.8,9899.7,4730.3,3418.8,8405.5,8023.0,2935.7,9345.8,4836.8,8431.9,1937.1,3625.4,4880.1,3710.2,8431.8,5133.0,1539.2,672.8,1166.4,111.2,1127.2,1549.2,992.4,2867.8,532.8,345.5,1203.9,1274.6,131.4,67.7,1717.6,904.2,1717.8,693.0,664.6,1062.9,1033.1,1592.5,1593.6,1400.8,0.0,667.2,541.3,1347.2,1267.9,886.7,1223.7,894.8,889.2,1026.1,565.8,494.6,1212.7,176.4,7130.8,3811.9,8889.1,7487.4,7170.4,8973.7,8697.0,7363.5,8528.5,7877.0,8221.3,8545.4,8698.7,5066.6,11540.0,17726.2,13094.8,10351.6,9518.2,7339.5,10490.5,8042.3,9361.3,9974.6,9197.4,7362.3,10873.7,7444.2
NOR,2446.3,7236.6,5232.3,8644.9,4917.9,7141.5,5139.7,5467.0,4041.9,6165.5,6079.6,5433.0,5923.0,3264.9,6115.7,5152.7,5512.8,6343.6,5361.5,5356.7,5382.1,6410.6,9943.1,5814.4,2899.8,8664.6,7997.9,3862.2,3721.9,2682.1,8197.5,8455.3,4006.2,5003.8,6924.1,5032.4,5636.3,6063.8,9213.1,4334.1,9689.0,6973.2,5354.1,2446.3,6432.8,7685.8,8558.1,4228.0,3109.3,3122.1,6137.7,6267.6,7906.1,3793.4,2781.9,4717.6,8482.5,3199.7,3383.9,3552.2,6131.7,3486.0,2338.6,7076.7,3384.2,8666.1,3776.6,5439.2,5017.0,4444.7,8072.3,4822.4,3663.8,6291.5,7515.9,3122.5,7448.9,3934.7,7130.9,2253.3,3363.5,4967.7,3139.4,6973.5,5437.2,2041.2,1203.0,997.5,889.6,1649.5,1925.7,1520.9,3143.8,945.7,162.0,638.9,38.9,910.2,444.8,2201.8,1333.0,1010.9,928.3,1341.0,621.4,743.6,2068.5,1693.8,1909.7,667.2,0.0,632.7,2068.5,1515.3,38.9,1625.2,1258.8,1414.1,1812.7,40.8,1223.1,1204.9,328.4,7022.7,2248.3,8877.0,7454.9,7297.2,8848.8,8512.5,7420.9,8444.5,7881.2,7897.4,8488.6,8761.0,4315.8,10527.8,15417.3,10999.4,10945.2,9931.9,7823.8,10917.3,8185.8,9564.8,10495.2,9490.6,7785.4,11475.4,7744.2
POL,1714.7,6233.7,4505.4,7561.3,4286.1,5931.8,4139.7,4336.6,3007.4,5118.5,5003.8,4915.1,4608.1,2017.1,5219.6,3837.0,4202.1,5378.7,4712.2,4940.8,5073.6,5130.0,8798.4,5351.1,1890.3,7348.9,6757.7,3407.5,3403.5,2350.7,6899.3,7473.5,3034.2,4040.4,5710.5,4728.1,5232.5,4749.7,8036.0,3124.7,8497.8,5736.2,4677.7,1617.5,5185.3,6485.2,7371.2,3533.1,1967.7,2026.9,6106.0,6499.8,8078.7,4097.1,1633.4,4438.8,8268.3,2042.9,2163.6,2237.6,7676.7,2175.5,1668.9,7338.1,2075.9,8618.0,4422.2,5230.6,3863.3,3924.3,8813.5,3595.5,2359.7,7446.5,6831.2,1833.8,8283.0,3678.8,7292.0,942.3,2433.1,3744.3,2544.0,7298.8,4128.2,889.6,222.4,66.1,660.9,561.1,667.2,451.1,1836.5,70.7,225.4,483.1,690.6,661.5,66.1,1000.8,222.4,2032.9,1383.9,533.4,291.8,111.2,889.6,430.2,778.4,541.3,632.7,0.0,1995.6,222.4,64.6,444.8,111.2,446.9,1468.9,221.3,671.7,70.7,875.8,7796.7,3864.4,9592.5,8189.4,7906.7,9640.7,9340.7,8081.9,9208.1,8581.8,8857.4,9234.0,9422.2,5640.8,10349.0,16802.1,12071.7,11022.6,10266.5,7960.2,11234.5,8784.7,10118.4,10688.3,9957.7,8111.8,11522.7,8204.6
PRT,696.5,5312.0,3036.5,6963.9,2512.6,6012.0,3597.9,4180.5,2817.7,4592.3,4642.1,2652.3,5770.8,3047.3,4144.7,5001.1,5132.0,4480.9,2836.0,2244.8,2233.2,5676.5,8309.0,2848.1,1810.6,8116.3,6899.2,1320.1,917.4,348.3,7142.4,6307.7,2440.6,2963.2,5835.7,1890.3,2590.3,5926.0,7640.5,3667.5,8250.8,5973.7,3003.1,1407.9,5540.7,6461.3,7171.7,5829.8,4217.8,4297.8,8552.9,9007.6,10533.2,6583.9,3914.1,6876.8,10591.3,4254.7,4104.3,3790.5,9965.9,3821.4,4153.2,9835.8,3771.4,10995.6,7012.2,7658.6,5908.2,6139.8,11402.4,5470.6,4040.1,9970.7,8978.0,3678.3,10872.6,6135.3,9762.5,2731.3,4812.9,5616.5,5005.1,9827.2,5490.2,2157.0,1642.4,2527.3,1261.8,1893.4,2375.7,1735.0,3473.8,1720.2,1900.4,2765.8,2839.0,466.2,1292.5,2201.3,1914.0,2531.2,1112.0,1184.7,2605.4,2555.3,2239.3,2754.0,2061.4,1347.2,2068.5,1995.6,0.0,2289.6,2391.8,2131.3,2030.5,1668.4,83.3,2128.4,1177.1,2392.3,1012.5,4609.5,2222.0,6260.5,4905.4,4447.7,6480.1,6304.6,4714.5,6002.3,5270.7,5882.5,5983.5,5990.7,3283.2,12605.8,17286.9,14648.7,7695.2,6663.5,4536.2,7643.6,5280.2,6536.9,7214.1,6337.9,4509.0,8212.0,4591.1
ROU,1539.4,5702.7,4136.6,7005.3,3980.0,5338.3,3638.9,3780.6,2488.6,4585.2,4447.8,4624.2,3905.6,1445.5,4760.7,3144.2,3529.6,4881.7,4375.5,4771.0,4995.9,4486.3,8228.4,5145.7,1334.3,6652.2,6136.5,3282.1,3340.7,2368.5,6234.2,6954.4,2553.1,3551.3,5115.9,4663.2,5077.4,4044.8,7450.8,2557.5,7900.7,5123.6,4328.2,1346.8,4568.5,5894.2,6783.7,2998.8,1382.3,1459.8,5717.4,6204.2,7696.9,3790.8,1070.6,4042.9,7766.3,1431.2,1477.3,1537.0,8029.4,1465.4,1440.7,7020.1,1363.3,8155.9,4464.0,4818.8,3202.0,3339.0,8732.5,2893.3,1644.2,7623.2,6233.1,1116.3,8273.8,3317.9,6934.1,333.6,1972.7,3042.8,2209.7,7034.8,3416.3,413.2,436.4,444.8,1233.6,260.8,111.2,233.8,1122.9,369.1,1092.3,1112.0,1445.5,1015.0,640.4,444.8,75.1,2906.4,2113.6,604.6,1000.8,778.4,333.6,75.1,328.6,1267.9,1515.3,222.4,2289.6,0.0,660.6,77.9,133.8,459.1,1591.4,1080.8,917.6,77.9,1584.0,8546.7,4712.8,10281.5,8883.9,8527.9,10387.4,10116.8,8745.0,9937.4,9270.5,9642.1,9949.4,10070.1,6473.6,9816.2,16748.9,12080.6,11073.3,10555.3,7988.6,11538.0,9385.0,10659.3,10868.5,10438.8,8482.2,11540.1,8705.6
RUS,2202.1,5954.5,4957.1,7062.1,4774.0,5291.7,4176.7,4019.4,3043.8,4947.5,4446.7,5401.8,3371.3,1539.5,5368.9,2803.2,3186.3,5376.5,5200.8,5415.2,5531.2,4267.6,8132.7,5829.3,1835.5,6005.4,5957.1,3878.6,3858.8,2801.9,5826.4,7084.9,3222.3,4129.3,5079.6,5183.6,5703.8,3348.6,7329.1,2451.3,7738.7,4958.0,5171.6,2116.8,4450.2,5824.4,6656.2,1448.6,237.5,83.3,2668.7,2557.5,3963.6,67.7,82.0,1791.7,4133.1,333.6,613.3,1404.6,80.7,1226.3,64.6,3158.1,1164.8,4202.3,69.2,2238.3,1860.3,1655.3,2830.5,1800.4,1274.8,581.4,4471.9,750.0,2165.3,1355.3,3430.7,277.8,416.3,1925.3,667.2,3007.4,2564.5,1445.5,698.6,63.0,1044.5,1114.3,728.0,1003.3,987.1,520.5,459.9,58.1,40.8,1063.0,387.3,1078.3,778.4,1857.5,1693.2,1016.9,61.4,64.6,1262.6,595.8,1334.3,886.7,38.9,64.6,2391.8,660.6,0.0,1000.8,667.2,933.1,1910.7,265.9,1092.3,69.2,1207.6,7433.9,1317.8,8715.8,7558.9,8215.8,8229.3,7781.7,8357.0,8120.5,8378.4,5160.2,8359.3,8955.0,121.4,6004.5,9065.0,5004.8,11420.8,10636.7,8374.6,11608.9,9096.9,9553.7,11078.5,10288.5,8480.8,11930.2,8543.2
SRB,1282.6,5568.0,3915.8,6894.1,3743.7,5287.3,3480.2,3670.7,2342.3,4452.2,4336.6,4386.8,4090.9,1379.7,4578.1,3303.3,3630.4,4721.4,4145.6,4517.9,4736.9,4521.0,8140.3,4897.1,1223.1,6803.3,6126.4,3029.3,3088.3,2139.2,6305.5,6810.5,2380.0,3384.8,5067.0,4406.7,4823.3,4238.6,7384.3,2474.1,7850.4,5102.3,4101.7,1091.2,4555.7,5838.4,6721.4,3534.6,1923.2,2003.8,6272.2,6754.6,8251.7,4337.6,1624.3,4597.3,8298.9,1959.6,1914.2,1755.1,8496.2,1727.7,1955.1,7572.7,1645.3,8700.3,4981.1,5373.8,3666.7,3853.5,9263.1,3298.2,1935.9,8131.2,6725.1,1491.4,8795.3,3869.3,7488.2,466.2,2527.6,3448.0,2754.3,7583.9,3649.6,222.4,378.3,702.7,1139.7,79.3,80.7,77.9,1377.8,451.1,1150.9,1396.1,1669.2,820.3,563.9,333.6,111.2,2961.0,2036.1,372.2,1225.1,1023.2,222.4,570.8,111.2,1223.7,1625.2,444.8,2131.3,77.9,1000.8,0.0,333.6,328.3,1408.8,1189.1,779.8,366.4,1520.3,8451.6,4887.6,10167.2,8773.0,8400.9,10288.6,10027.6,8626.8,9834.2,9157.6,9556.5,9842.3,9946.5,6417.0,10331.9,17252.4,12602.8,10826.6,10332.0,7741.9,11332.1,9252.6,10514.5,10641.3,10279.5,8298.9,11287.7,8553.1
