variant,fit,fold,column,coefficient
drop_total,primary_training,48,climate_zone=C,-0.020520196658613696
drop_total,primary_training,48,climate_zone=D,-0.006381192954633876
drop_total,primary_training,48,climate_zone=E,-0.09119848020897726
drop_total,primary_training,48,hemisphere=S,-0.024049498922885295
drop_total,primary_training,48,spatial_block=Asia,-0.04936276160340571
drop_total,primary_training,48,spatial_block=Europe,-0.05651706559371595
drop_total,primary_training,48,spatial_block=North America,-0.08566725431292552
drop_total,primary_training,48,spatial_block=Oceania,-0.056927821806732844
drop_total,primary_training,48,spatial_block=South America,-0.05728341187002834
drop_total,primary_training,48,income_group=Low-income countries,0.020079955020868057
drop_total,primary_training,48,income_group=Lower-middle-income countries,-0.0004194392153503107
drop_total,primary_training,48,income_group=Upper-middle-income countries,-0.013526088740961279
drop_total,primary_training,49,intercept,0.15883701056877733
drop_total,primary_training,49,cum_co2_per_capita,0.014965002056135747
drop_total,primary_training,49,abs_latitude,0.0008712487818015329
drop_total,primary_training,49,elevation,-2.102014492858519e-06
drop_total,primary_training,49,continentality,3.189514800442538e-05
drop_total,primary_training,49,population,0.0019368897767500215
drop_total,primary_training,49,station_density,-0.0013505985888737208
drop_total,primary_training,49,climate_zone=B,0.005670048725354002
drop_total,primary_training,49,climate_zone=C,-0.01728527609102554
drop_total,primary_training,49,climate_zone=D,0.0010777035138212125
drop_total,primary_training,49,climate_zone=E,-0.08326909250010514
drop_total,primary_training,49,hemisphere=S,-0.024272303671844762
drop_total,primary_training,49,spatial_block=Asia,-0.0528073013820127
drop_total,primary_training,49,spatial_block=Europe,-0.056898094068456986
drop_total,primary_training,49,spatial_block=North America,-0.0865336092618794
drop_total,primary_training,49,spatial_block=Oceania,-0.05734751423922381
drop_total,primary_training,49,spatial_block=South America,-0.057199827323444134
drop_total,primary_training,49,income_group=Low-income countries,0.012886703127041963
drop_total,primary_training,49,income_group=Lower-middle-income countries,-0.006739243491370605
drop_total,primary_training,49,income_group=Upper-middle-income countries,-0.01784921510486274
drop_total,primary_training,50,intercept,0.14399296808282558
drop_total,primary_training,50,cum_co2_per_capita,0.010200768474928422
drop_total,primary_training,50,abs_latitude,0.001265275170870226
drop_total,primary_training,50,elevation,-8.792873109586397e-07
drop_total,primary_training,50,continentality,3.957001994429179e-05
drop_total,primary_training,50,population,0.005004223903344715
drop_total,primary_training,50,station_density,-0.00162191286666906
drop_total,primary_training,50,climate_zone=B,0.0017390056330176846
drop_total,primary_training,50,climate_zone=C,-0.028061726691748997
drop_total,primary_training,50,climate_zone=D,-0.012091189819321608
drop_total,primary_training,50,climate_zone=E,-0.09823368961987759
drop_total,primary_training,50,hemisphere=S,-0.02710750062723158
drop_total,primary_training,50,spatial_block=Asia,-0.0471577083876678
drop_total,primary_training,50,spatial_block=Europe,-0.05802494357205847
drop_total,primary_training,50,spatial_block=North America,-0.08941480887032584
drop_total,primary_training,50,spatial_block=Oceania,-0.05329952306452199
drop_total,primary_training,50,spatial_block=South America,-0.05883852115243702
drop_total,primary_training,50,income_group=Low-income countries,-0.002215454908773446
drop_total,primary_training,50,income_group=Lower-middle-income countries,-0.008795230645362773
drop_total,primary_training,50,income_group=Upper-middle-income countries,-0.016110550409175257
drop_total,primary_training,51,intercept,0.1379856541121375
drop_total,primary_training,51,cum_co2_per_capita,0.010674242656144025
drop_total,primary_training,51,abs_latitude,0.0013571079151785193
drop_total,primary_training,51,elevation,3.962551926791712e-07
drop_total,primary_training,51,continentality,3.6341709004284804e-05
drop_total,primary_training,51,population,0.006170762773895109
drop_total,primary_training,51,station_density,-0.0021872158536179603
drop_total,primary_training,51,climate_zone=B,-0.0056741096832639976
drop_total,primary_training,51,climate_zone=C,-0.03515932978384703
drop_total,primary_training,51,climate_zone=D,-0.021513417100942154
drop_total,primary_training,51,climate_zone=E,-0.10859512206214102
drop_total,primary_training,51,hemisphere=S,-0.02968501593551653
drop_total,primary_training,51,spatial_block=Asia,-0.04186798646459619
drop_total,primary_training,51,spatial_block=Europe,-0.05525588456329885
drop_total,primary_training,51,spatial_block=North America,-0.09089853382078447
drop_total,primary_training,51,spatial_block=Oceania,-0.05203839245225341
drop_total,primary_training,51,spatial_block=South America,-0.05691008027161812
drop_total,primary_training,51,income_group=Low-income countries,-0.0026086450565853576
drop_total,primary_training,51,income_group=Lower-middle-income countries,-0.005938488905864338
drop_total,primary_training,51,income_group=Upper-middle-income countries,-0.016403118376169704
drop_total,primary_training,52,intercept,0.15490457324514983
drop_total,primary_training,52,cum_co2_per_capita,0.012976844252357563
drop_total,primary_training,52,abs_latitude,0.0011241066319337286
drop_total,primary_training,52,elevation,-1.806115754337492e-07
drop_total,primary_training,52,continentality,3.7937836052121494e-05
drop_total,primary_training,52,population,0.0033906752631370283
drop_total,primary_training,52,station_density,-0.0020628633709755596
drop_total,primary_training,52,climate_zone=B,-0.0004835410380210025
drop_total,primary_training,52,climate_zone=C,-0.029052036359965155
drop_total,primary_training,52,climate_zone=D,-0.014561200401310292
drop_total,primary_training,52,climate_zone=E,-0.10125457117024433
drop_total,primary_training,52,hemisphere=S,-0.026259123490914485
drop_total,primary_training,52,spatial_block=Asia,-0.0440005896163253
drop_total,primary_training,52,spatial_block=Europe,-0.05507521115533161
drop_total,primary_training,52,spatial_block=North America,-0.09012800193993606
drop_total,primary_training,52,spatial_block=Oceania,-0.05510801827188166
drop_total,primary_training,52,spatial_block=South America,-0.060558983801456544
drop_total,primary_training,52,income_group=Low-income countries,-0.0007745431384386925
drop_total,primary_training,52,income_group=Lower-middle-income countries,-0.008736684588457807
drop_total,primary_training,52,income_group=Upper-middle-income countries,-0.015256804763519266
drop_total,primary_training,53,intercept,0.14657402835765504
drop_total,primary_training,53,cum_co2_per_capita,0.0007766248690656241
drop_total,primary_training,53,abs_latitude,0.0010953747937185588
drop_total,primary_training,53,elevation,-4.074874268181471e-06
drop_total,primary_training,53,continentality,2.102565925269495e-05
drop_total,primary_training,53,population,0.00933777502796949
drop_total,primary_training,53,station_density,-0.0019189043033311876
drop_total,primary_training,53,climate_zone=B,-0.002645038298835521
drop_total,primary_training,53,climate_zone=C,-0.024523530968081485
drop_total,primary_training,53,climate_zone=D,-0.00048302835408170486
drop_total,primary_training,53,climate_zone=E,-0.08465755084935515
drop_total,primary_training,53,hemisphere=S,-0.02534018354405292
drop_total,primary_training,53,spatial_block=Asia,-0.03854475607665578
drop_total,primary_training,53,spatial_block=Europe,-0.06033414987584143
drop_total,primary_training,53,spatial_block=North America,-0.09469024693556788
drop_total,primary_training,53,spatial_block=Oceania,-0.061290131835624914
drop_total,primary_training,53,spatial_block=South America,-0.060034034862489635
drop_total,primary_training,53,income_group=Low-income countries,-0.01842582200409334
drop_total,primary_training,53,income_group=Lower-middle-income countries,-0.019066628982562398
drop_total,primary_training,53,income_group=Upper-middle-income countries,-0.02297767131834797
drop_total,primary_training,54,intercept,0.14491802128708656
drop_total,primary_training,54,cum_co2_per_capita,0.019446984083219317
drop_total,primary_training,54,abs_latitude,0.000873806934145715
drop_total,primary_training,54,elevation,-2.8121010684438954e-06
drop_total,primary_training,54,continentality,3.7760836900925064e-05
drop_total,primary_training,54,population,0.0021224026182621674
drop_total,primary_training,54,station_density,-0.0014697191015012228
drop_total,primary_training,54,climate_zone=B,0.006283284816500821
drop_total,primary_training,54,climate_zone=C,-0.01865831900402427
drop_total,primary_training,54,climate_zone=D,-0.001717566566816341
drop_total,primary_training,54,climate_zone=E,-0.08505576882670675
drop_total,primary_training,54,hemisphere=S,-0.024139287030323035
drop_total,primary_training,54,spatial_block=Asia,-0.05118335951347846
drop_total,primary_training,54,spatial_block=Europe,-0.05444258485525244
drop_total,primary_training,54,spatial_block=North America,-0.08470575541172173
drop_total,primary_training,54,spatial_block=Oceania,-0.05630370285752061
drop_total,primary_training,54,spatial_block=South America,-0.055882088126222716
drop_total,primary_training,54,income_group=Low-income countries,0.02014953309543393
drop_total,primary_training,54,income_group=Lower-middle-income countries,-9.27061460795132e-05
drop_total,primary_training,54,income_group=Upper-middle-income countries,-0.015471994146665028
drop_total,primary_training,55,intercept,0.1418055168763154
drop_total,primary_training,55,cum_co2_per_capita,0.010910238544975592
drop_total,primary_training,55,abs_latitude,0.0012525857682053362
drop_total,primary_training,55,elevation,-1.5381304164089561e-06
drop_total,primary_training,55,continentality,3.9800197918119094e-05
drop_total,primary_training,55,population,0.005517026633362359
drop_total,primary_training,55,station_density,-0.001863034058764853
drop_total,primary_training,55,climate_zone=B,0.000878441205666695
drop_total,primary_training,55,climate_zone=C,-0.027905897641821185
drop_total,primary_training,55,climate_zone=D,-0.012987642622506328
drop_total,primary_training,55,climate_zone=E,-0.0985192483014104
drop_total,primary_training,55,hemisphere=S,-0.029857508617936932
drop_total,primary_training,55,spatial_block=Asia,-0.04838825737427856
drop_total,primary_training,55,spatial_block=Europe,-0.05931064474484355
drop_total,primary_training,55,spatial_block=North America,-0.09144356025570463
drop_total,primary_training,55,spatial_block=Oceania,-0.053536533113229874
drop_total,primary_training,55,spatial_block=South America,-0.05848031941087403
drop_total,primary_training,55,income_group=Low-income countries,-0.00370892757693568
drop_total,primary_training,55,income_group=Lower-middle-income countries,-0.00795405254870075
drop_total,primary_training,55,income_group=Upper-middle-income countries,-0.016130632071812232
drop_total,primary_training,56,intercept,0.1409162354826514
drop_total,primary_training,56,cum_co2_per_capita,0.015292703257490145
drop_total,primary_training,56,abs_latitude,0.0013011934467046422
drop_total,primary_training,56,elevation,8.709538376258313e-07
drop_total,primary_training,56,continentality,3.999505991096233e-05
drop_total,primary_training,56,population,0.0046785382985558895
drop_total,primary_training,56,station_density,-0.0022416360505220076
drop_total,primary_training,56,climate_zone=B,-0.0002841030567671901
drop_total,primary_training,56,climate_zone=C,-0.026747342059545296
drop_total,primary_training,56,climate_zone=D,-0.014271432458782127
drop_total,primary_training,56,climate_zone=E,-0.10174399790940983
drop_total,primary_training,56,hemisphere=S,-0.031239962638206845
drop_total,primary_training,56,spatial_block=Asia,-0.05249336401197613
drop_total,primary_training,56,spatial_block=Europe,-0.06561736562320505
drop_total,primary_training,56,spatial_block=North America,-0.09273273319751003
drop_total,primary_training,56,spatial_block=Oceania,-0.10354910344829381
drop_total,primary_training,56,spatial_block=South America,-0.06049430590226982
drop_total,primary_training,56,income_group=Low-income countries,0.0011676359133447084
drop_total,primary_training,56,income_group=Lower-middle-income countries,-0.00950236744645808
drop_total,primary_training,56,income_group=Upper-middle-income countries,-0.016558709017154883
drop_total,primary_training,57,intercept,0.15060181638942538
drop_total,primary_training,57,cum_co2_per_capita,0.010935509573991961
drop_total,primary_training,57,abs_latitude,0.0010484387337591407
drop_total,primary_training,57,elevation,-3.606155334843077e-06
drop_total,primary_training,57,continentality,3.0155414059806233e-05
drop_total,primary_training,57,population,0.003169825609014781
drop_total,primary_training,57,station_density,-0.0009335962663784598
drop_total,primary_training,57,climate_zone=B,-0.0033533858844511564
drop_total,primary_training,57,climate_zone=C,-0.016100260434382993
drop_total,primary_training,57,climate_zone=D,0.004612164382330276
drop_total,primary_training,57,climate_zone=E,-0.07961324553680613
drop_total,primary_training,57,hemisphere=S,-0.02490076297280044
drop_total,primary_training,57,spatial_block=Asia,-0.06444523918022116
drop_total,primary_training,57,spatial_block=Europe,-0.059720917043636225
drop_total,primary_training,57,spatial_block=North America,-0.08836494777852485
drop_total,primary_training,57,spatial_block=Oceania,-0.056382677536940096
drop_total,primary_training,57,spatial_block=South America,-0.056233061164186186
drop_total,primary_training,57,income_group=Low-income countries,0.015180975177832902
drop_total,primary_training,57,income_group=Lower-middle-income countries,-3.751158281811689e-06
drop_total,primary_training,57,income_group=Upper-middle-income countries,-0.011558354201088535
drop_total,primary_training,58,intercept,0.14549864471631352
drop_total,primary_training,58,cum_co2_per_capita,0.020294080957962868
drop_total,primary_training,58,abs_latitude,0.0011272266604178734
drop_total,primary_training,58,elevation,-3.498924693158365e-06
drop_total,primary_training,58,continentality,3.6200733402155154e-05
drop_total,primary_training,58,population,0.0014093291373448193
drop_total,primary_training,58,station_density,-0.001378075325235932
drop_total,primary_training,58,climate_zone=B,0.009646076769195627
drop_total,primary_training,58,climate_zone=C,-0.01980292053856979
drop_total,primary_training,58,climate_zone=D,-0.006770611021125142
drop_total,primary_training,58,climate_zone=E,-0.09337853092449988
drop_total,primary_training,58,hemisphere=S,-0.026053955909158575
drop_total,primary_training,58,spatial_block=Asia,-0.050836704727607054
drop_total,primary_training,58,spatial_block=Europe,-0.06123483125102949
drop_total,primary_training,58,spatial_block=North America,-0.088034732520488
drop_total,primary_training,58,spatial_block=Oceania,-0.0591089683177759
drop_total,primary_training,58,spatial_block=South America,-0.05738474296558141
drop_total,primary_training,58,income_group=Low-income countries,0.022344648911373968
drop_total,primary_training,58,income_group=Lower-middle-income countries,0.003297712222505811
drop_total,primary_training,58,income_group=Upper-middle-income countries,-0.013449038935002943
drop_total,primary_training,59,intercept,0.1341549372574548
drop_total,primary_training,59,cum_co2_per_capita,0.020683411276260097
drop_total,primary_training,59,abs_latitude,0.0011889452107611727
drop_total,primary_training,59,elevation,-1.0272033428702507e-06
drop_total,primary_training,59,continentality,3.3098563599515345e-05
drop_total,primary_training,59,population,0.0034507945994265168
drop_total,primary_training,59,station_density,-0.0016299484956142705
drop_total,primary_training,59,climate_zone=B,0.01073974469689881
drop_total,primary_training,59,climate_zone=C,-0.023073634515360965
drop_total,primary_training,59,climate_zone=D,-0.008795649250096186
drop_total,primary_training,59,climate_zone=E,-0.09563548569242702
drop_total,primary_training,59,hemisphere=S,-0.026699157535316126
drop_total,primary_training,59,spatial_block=Asia,-0.04963619083229183
drop_total,primary_training,59,spatial_block=Europe,-0.06409057767213236
drop_total,primary_training,59,spatial_block=North America,-0.09009624447467739
drop_total,primary_training,59,spatial_block=Oceania,-0.059669241863490194
drop_total,primary_training,59,spatial_block=South America,-0.06080704955887655
drop_total,primary_training,59,income_group=Low-income countries,0.01802625988978048
drop_total,primary_training,59,income_group=Lower-middle-income countries,-0.0010698078853579513
drop_total,primary_training,59,income_group=Upper-middle-income countries,-0.013972919498486218
drop_total,primary_training,60,intercept,0.16013639038265215
drop_total,primary_training,60,cum_co2_per_capita,0.014562009820137061
drop_total,primary_training,60,abs_latitude,0.0010539726292396558
drop_total,primary_training,60,elevation,-1.1101450730353485e-06
drop_total,primary_training,60,continentality,3.8761802342370735e-05
drop_total,primary_training,60,population,0.002468579813408795
drop_total,primary_training,60,station_density,-0.001920973726792669
drop_total,primary_training,60,climate_zone=B,0.006075676276731523
drop_total,primary_training,60,climate_zone=C,-0.020781229882436147
drop_total,primary_training,60,climate_zone=D,-0.0018847152277279252
drop_total,primary_training,60,climate_zone=E,-0.08961540207929601
drop_total,primary_training,60,hemisphere=S,-0.025970519003301
drop_total,primary_training,60,spatial_block=Asia,-0.051939878167204204
drop_total,primary_training,60,spatial_block=Europe,-0.06634817375381481
drop_total,primary_training,60,spatial_block=North America,-0.0914884990793565
drop_total,primary_training,60,spatial_block=Oceania,-0.059820764593593576
drop_total,primary_training,60,spatial_block=South America,-0.06305580253728378
drop_total,primary_training,60,income_group=Low-income countries,-0.0003470434506107956
drop_total,primary_training,60,income_group=Lower-middle-income countries,-0.013849799173442392
drop_total,primary_training,60,income_group=Upper-middle-income countries,-0.017545711844707556
drop_total,primary_training,61,intercept,0.1341549372574548
drop_total,primary_training,61,cum_co2_per_capita,0.020683411276260097
drop_total,primary_training,61,abs_latitude,0.0011889452107611727
drop_total,primary_training,61,elevation,-1.0272033428702507e-06
drop_total,primary_training,61,continentality,3.3098563599515345e-05
drop_total,primary_training,61,population,0.0034507945994265168
drop_total,primary_training,61,station_density,-0.0016299484956142705
drop_total,primary_training,61,climate_zone=B,0.01073974469689881
drop_total,primary_training,61,climate_zone=C,-0.023073634515360965
drop_total,primary_training,61,climate_zone=D,-0.008795649250096186
drop_total,primary_training,61,climate_zone=E,-0.09563548569242702
drop_total,primary_training,61,hemisphere=S,-0.026699157535316126
drop_total,primary_training,61,spatial_block=Asia,-0.04963619083229183
drop_total,primary_training,61,spatial_block=Europe,-0.06409057767213236
drop_total,primary_training,61,spatial_block=North America,-0.09009624447467739
drop_total,primary_training,61,spatial_block=Oceania,-0.059669241863490194
drop_total,primary_training,61,spatial_block=South America,-0.06080704955887655
drop_total,primary_training,61,income_group=Low-income countries,0.01802625988978048
drop_total,primary_training,61,income_group=Lower-middle-income countries,-0.0010698078853579513
drop_total,primary_training,61,income_group=Upper-middle-income countries,-0.013972919498486218
drop_total,primary_training,62,intercept,0.17156446549610657
drop_total,primary_training,62,cum_co2_per_capita,0.010308210355818064
drop_total,primary_training,62,abs_latitude,0.000418821412163034
drop_total,primary_training,62,elevation,-5.507939445059167e-06
drop_total,primary_training,62,continentality,1.3928960169610103e-05
drop_total,primary_training,62,population,0.003817874006156235
drop_total,primary_training,62,station_density,-0.0011228660052337097
drop_total,primary_training,62,climate_zone=B,0.005605533705805127
drop_total,primary_training,62,climate_zone=C,-0.009167220698283324
drop_total,primary_training,62,climate_zone=D,0.018090279981096885
drop_total,primary_training,62,climate_zone=E,-0.062313164976334254
drop_total,primary_training,62,hemisphere=S,-0.02092270843158289
drop_total,primary_training,62,spatial_block=Asia,-0.06223837959645713
drop_total,primary_training,62,spatial_block=Europe,-0.057293481825263004
drop_total,primary_training,62,spatial_block=North America,-0.09189530936128025
drop_total,primary_training,62,spatial_block=Oceania,-0.06707644561903982
drop_total,primary_training,62,spatial_block=South America,-0.060811776727992796
drop_total,primary_training,62,income_group=Low-income countries,0.001133898801149227
drop_total,primary_training,62,income_group=Lower-middle-income countries,-0.014249283838709062
drop_total,primary_training,62,income_group=Upper-middle-income countries,-0.023544237814882858
drop_total,primary_training,63,intercept,0.1551971946531372
drop_total,primary_training,63,cum_co2_per_capita,0.012823072271570028
drop_total,primary_training,63,abs_latitude,0.0011347225152244906
drop_total,primary_training,63,elevation,-1.793350474781729e-07
drop_total,primary_training,63,continentality,3.797268131180568e-05
drop_total,primary_training,63,population,0.0033521544844045234
drop_total,primary_training,63,station_density,-0.0020526913757501677
drop_total,primary_training,63,climate_zone=B,-0.00037430162862212295
drop_total,primary_training,63,climate_zone=C,-0.029013960358759545
drop_total,primary_training,63,climate_zone=D,-0.014500102829737137
drop_total,primary_training,63,climate_zone=E,-0.10142875006818118
drop_total,primary_training,63,hemisphere=S,-0.026287920769494728
drop_total,primary_training,63,spatial_block=Asia,-0.044226503933328616
drop_total,primary_training,63,spatial_block=Europe,-0.0552737259758304
drop_total,primary_training,63,spatial_block=North America,-0.09006210655673672
drop_total,primary_training,63,spatial_block=Oceania,-0.055072526318534876
drop_total,primary_training,63,spatial_block=South America,-0.06042995856823627
drop_total,primary_training,63,income_group=Low-income countries,-0.0008522333562519222
drop_total,primary_training,63,income_group=Lower-middle-income countries,-0.008764153817668999
drop_total,primary_training,63,income_group=Upper-middle-income countries,-0.015369977655140954
drop_total,primary_training,64,intercept,0.1341549372574548
drop_total,primary_training,64,cum_co2_per_capita,0.020683411276260097
drop_total,primary_training,64,abs_latitude,0.0011889452107611727
drop_total,primary_training,64,elevation,-1.0272033428702507e-06
drop_total,primary_training,64,continentality,3.3098563599515345e-05
drop_total,primary_training,64,population,0.0034507945994265168
drop_total,primary_training,64,station_density,-0.0016299484956142705
drop_total,primary_training,64,climate_zone=B,0.01073974469689881
drop_total,primary_training,64,climate_zone=C,-0.023073634515360965
drop_total,primary_training,64,climate_zone=D,-0.008795649250096186
drop_total,primary_training,64,climate_zone=E,-0.09563548569242702
drop_total,primary_training,64,hemisphere=S,-0.026699157535316126
drop_total,primary_training,64,spatial_block=Asia,-0.04963619083229183
drop_total,primary_training,64,spatial_block=Europe,-0.06409057767213236
drop_total,primary_training,64,spatial_block=North America,-0.09009624447467739
drop_total,primary_training,64,spatial_block=Oceania,-0.059669241863490194
drop_total,primary_training,64,spatial_block=South America,-0.06080704955887655
drop_total,primary_training,64,income_group=Low-income countries,0.01802625988978048
drop_total,primary_training,64,income_group=Lower-middle-income countries,-0.0010698078853579513
drop_total,primary_training,64,income_group=Upper-middle-income countries,-0.013972919498486218
drop_total,primary_training,65,intercept,0.15030486308517577
drop_total,primary_training,65,cum_co2_per_capita,0.01460607125418852
drop_total,primary_training,65,abs_latitude,0.0011781714191827807
drop_total,primary_training,65,elevation,2.504316052641285e-07
drop_total,primary_training,65,continentality,4.029520160661711e-05
drop_total,primary_training,65,population,0.0034781705584124747
drop_total,primary_training,65,station_density,-0.002319576003015632
drop_total,primary_training,65,climate_zone=B,0.0019332799708162852
drop_total,primary_training,65,climate_zone=C,-0.02462747839178882
drop_total,primary_training,65,climate_zone=D,-0.011489731854342758
drop_total,primary_training,65,climate_zone=E,-0.09896074849856228
drop_total,primary_training,65,hemisphere=S,-0.030736081184208137
drop_total,primary_training,65,spatial_block=Asia,-0.05082213135317882
drop_total,primary_training,65,spatial_block=Europe,-0.06129141252436787
drop_total,primary_training,65,spatial_block=North America,-0.09095587568874512
drop_total,primary_training,65,spatial_block=Oceania,-0.054581638886313844
drop_total,primary_training,65,spatial_block=South America,-0.059456512811991255
drop_total,primary_training,65,income_group=Low-income countries,0.0015241512417695472
drop_total,primary_training,65,income_group=Lower-middle-income countries,-0.008557546344228147
drop_total,primary_training,65,income_group=Upper-middle-income countries,-0.01570156964331846
drop_total,primary_training,66,intercept,0.15653215033963622
drop_total,primary_training,66,cum_co2_per_capita,0.0158390254289712
drop_total,primary_training,66,abs_latitude,0.0009634582411076497
drop_total,primary_training,66,elevation,-1.0073900697808358e-06
drop_total,primary_training,66,continentality,3.586181133517127e-05
drop_total,primary_training,66,population,0.002153987933499702
drop_total,primary_training,66,station_density,-0.0015520211562702418
drop_total,primary_training,66,climate_zone=B,0.006298818121345997
drop_total,primary_training,66,climate_zone=C,-0.02126376586089185
drop_total,primary_training,66,climate_zone=D,-0.003411463436686948
drop_total,primary_training,66,climate_zone=E,-0.08834062694666771
drop_total,primary_training,66,hemisphere=S,-0.025204793600955667
drop_total,primary_training,66,spatial_block=Asia,-0.052196518897980604
drop_total,primary_training,66,spatial_block=Europe,-0.05951221982559489
drop_total,primary_training,66,spatial_block=North America,-0.08898887374578485
drop_total,primary_training,66,spatial_block=Oceania,-0.0569881338465665
drop_total,primary_training,66,spatial_block=South America,-0.0608456114675741
drop_total,primary_training,66,income_group=Low-income countries,0.006966836949731099
drop_total,primary_training,66,income_group=Lower-middle-income countries,-0.007538772232037028
drop_total,primary_training,66,income_group=Upper-middle-income countries,-0.015279840838133869
drop_total,primary_training,67,intercept,0.14606433312044534
drop_total,primary_training,67,cum_co2_per_capita,0.012236128920575916
drop_total,primary_training,67,abs_latitude,0.0011963040137123234
drop_total,primary_training,67,elevation,-8.820214385314544e-07
drop_total,primary_training,67,continentality,4.076798110438732e-05
drop_total,primary_training,67,population,0.004205757643232899
drop_total,primary_training,67,station_density,-0.0015084301697763298
drop_total,primary_training,67,climate_zone=B,0.003449384338980681
drop_total,primary_training,67,climate_zone=C,-0.026346179928102353
drop_total,primary_training,67,climate_zone=D,-0.009921269796732041
drop_total,primary_training,67,climate_zone=E,-0.0955917849723929
drop_total,primary_training,67,hemisphere=S,-0.026893054366077255
drop_total,primary_training,67,spatial_block=Asia,-0.04952214456881992
drop_total,primary_training,67,spatial_block=Europe,-0.05926247151100725
drop_total,primary_training,67,spatial_block=North America,-0.08951280981901161
drop_total,primary_training,67,spatial_block=Oceania,-0.05389258570747968
drop_total,primary_training,67,spatial_block=South America,-0.059817222816337424
drop_total,primary_training,67,income_group=Low-income countries,0.00018026883077814927
drop_total,primary_training,67,income_group=Lower-middle-income countries,-0.00869829901633924
drop_total,primary_training,67,income_group=Upper-middle-income countries,-0.015614006054612783
drop_total,primary_training,68,intercept,0.15662120231209672
drop_total,primary_training,68,cum_co2_per_capita,0.010343754634147906
drop_total,primary_training,68,abs_latitude,0.0014125316461092029
drop_total,primary_training,68,elevation,-4.351890761330039e-06
drop_total,primary_training,68,continentality,4.8739618831819727e-05
drop_total,primary_training,68,population,0.001908024417921202
drop_total,primary_training,68,station_density,-0.0011334405491262149
drop_total,primary_training,68,climate_zone=B,-0.0041988567900884165
drop_total,primary_training,68,climate_zone=C,-0.02267253501627753
drop_total,primary_training,68,climate_zone=D,-0.005694056315386537
drop_total,primary_training,68,climate_zone=E,-0.09548972417140959
drop_total,primary_training,68,hemisphere=S,-0.027445887475309825
drop_total,primary_training,68,spatial_block=Asia,-0.06273654178998436
drop_total,primary_training,68,spatial_block=Europe,-0.06644120508075867
drop_total,primary_training,68,spatial_block=North America,-0.09147346407508335
drop_total,primary_training,68,spatial_block=Oceania,-0.05486648644129199
drop_total,primary_training,68,spatial_block=South America,-0.058940973611472734
drop_total,primary_training,68,income_group=Low-income countries,0.003947655869293421
drop_total,primary_training,68,income_group=Lower-middle-income countries,-0.002802754123115619
drop_total,primary_training,68,income_group=Upper-middle-income countries,-0.00937962702990938
drop_total,primary_training,69,intercept,0.1542029778249573
drop_total,primary_training,69,cum_co2_per_capita,0.013684562270737962
drop_total,primary_training,69,abs_latitude,0.0010087128337056474
drop_total,primary_training,69,elevation,-3.1858925422005873e-06
drop_total,primary_training,69,continentality,3.499837353899049e-05
drop_total,primary_training,69,population,0.003273456594386455
drop_total,primary_training,69,station_density,-0.0012500821883364285
drop_total,primary_training,69,climate_zone=B,-0.0021571933080048447
drop_total,primary_training,69,climate_zone=C,-0.021045380113691104
drop_total,primary_training,69,climate_zone=D,-0.00010062659497535555
drop_total,primary_training,69,climate_zone=E,-0.08556798301812653
drop_total,primary_training,69,hemisphere=S,-0.025020982823091634
drop_total,primary_training,69,spatial_block=Asia,-0.060871905049228
drop_total,primary_training,69,spatial_block=Europe,-0.06299827389937573
drop_total,primary_training,69,spatial_block=North America,-0.09233008356155352
drop_total,primary_training,69,spatial_block=Oceania,-0.059955642102120926
drop_total,primary_training,69,spatial_block=South America,-0.060793261481300404
drop_total,primary_training,69,income_group=Low-income countries,0.004962791302326711
drop_total,primary_training,69,income_group=Lower-middle-income countries,-0.006790168982682044
drop_total,primary_training,69,income_group=Upper-middle-income countries,-0.015413872768070358
drop_total,primary_training,70,intercept,0.1571749101011873
drop_total,primary_training,70,cum_co2_per_capita,0.016226148004979995
drop_total,primary_training,70,abs_latitude,0.0011880184675136822
drop_total,primary_training,70,elevation,4.0097572967516366e-07
drop_total,primary_training,70,continentality,4.30923850549626e-05
drop_total,primary_training,70,population,0.001668328763419654
drop_total,primary_training,70,station_density,-0.002536101547867286
drop_total,primary_training,70,climate_zone=B,0.00571180369732535
drop_total,primary_training,70,climate_zone=C,-0.021403024914779672
drop_total,primary_training,70,climate_zone=D,-0.008350904559978329
drop_total,primary_training,70,climate_zone=E,-0.09884112403726437
drop_total,primary_training,70,hemisphere=S,-0.03158935752535581
drop_total,primary_training,70,spatial_block=Asia,-0.05693306920164628
drop_total,primary_training,70,spatial_block=Europe,-0.06343355010995487
drop_total,primary_training,70,spatial_block=North America,-0.08925509158823804
drop_total,primary_training,70,spatial_block=Oceania,-0.05435161356948763
drop_total,primary_training,70,spatial_block=South America,-0.05807033979447067
drop_total,primary_training,70,income_group=Low-income countries,0.004990557810529022
drop_total,primary_training,70,income_group=Lower-middle-income countries,-0.007247007441511258
drop_total,primary_training,70,income_group=Upper-middle-income countries,-0.015939709034943846
drop_total,primary_training,71,intercept,0.14645092571911153
drop_total,primary_training,71,cum_co2_per_capita,0.013770089824292956
drop_total,primary_training,71,abs_latitude,0.0012337740185603772
drop_total,primary_training,71,elevation,-3.249109712812971e-06
drop_total,primary_training,71,continentality,4.493505206494476e-05
drop_total,primary_training,71,population,0.0023681868787820684
drop_total,primary_training,71,station_density,-0.001300590550284609
drop_total,primary_training,71,climate_zone=B,-0.0005219192721785052
